rank,name,elo,bestWin,bestWinElo,GCs
106,Gold / Norris High School,1530,Ultimate Image / Grand Island Senior High School,1663,0
107,Central Singers Inc. / Davenport Central High School,1529,Surround Sound / Bettendorf High School,1519,0
108,Belles et Beaux / Plainfield High School,1526,Show Cards / Colerain High School,1710,0
109,Company / South Jones Jr/Sr High School,1524,Reveillon / Jackson Preparatory School,1590,0
110,Choralation / Milton High School,1522,Cardinal Singers / Mayville High School,1550,0
111,Chanteurs / Arcadia High School,1520,N/A,-1,0
112,Surround Sound / Bettendorf High School,1519,Dimensions / Dowling Catholic High School,1550,0
113,Choral Spectrum / South Windsor High School,1519,Illusion / Shepherd Hill Regional High School,1399,0
114,Lights / Mundelein High School,1519,Executive Session / Sauk Prairie High School,1474,0
115,Aggie Accents / Forrest County Agricultural High School,1518,Premiers / Columbia Academy,1458,0
116,Trojanaires / Jenks High School,1517,VIBE / Daniel Hand High School,1439,0
117,Good Time Company / Iowa City West High School,1517,N/A,-1,0
118,Monarch Mirage / Mt. Eden High School,1516,N/A,-1,0
119,Show Choir / Deer Valley High School,1516,N/A,-1,0
120,14 Karat Gold / Grand Island Northwest High School,1514,Ultimate Image / Grand Island Senior High School,1663,0
121,The Headliners / Sioux City East High School,1513,Ultimate Image / Grand Island Senior High School,1663,0
122,Spotlighters / Craig High School,1512,OnStage / John Hersey High School,1755,1
123,Aztec Singers / Mark Keppel High School,1510,N/A,-1,0
124,Infusion / John A. Rowland High School,1510,N/A,-1,0
125,Rhythm in Gold / Bloomington Kennedy High School,1508,N/A,-1,0
126,Mixed Company / Prospect High School,1505,Choralation / Milton High School,1522,0
127,Encore Entertainment Company / Medina High School,1504,Show Cards / Colerain High School,1710,0
128,Marquis / Diamond Bar High School,1504,N/A,-1,0
129,Spellbound / Brea Olinda High School,1502,N/A,-1,0
130,Premiers / Ben Davis High School,1501,Sound System / Center Grove High School,1845,0
131,Wexford Gleeks / Wexford Collegiate School For The Arts,1500,N/A,-1,0
132,Splash / Etobicoke School of the Arts,1500,N/A,-1,0
133,Synergy / Unionville High School,1500,N/A,-1,0
134,Vocal Fusion / Richmond Hill High School,1500,N/A,-1,0
135,SPSC / St. Peter Catholic High School,1500,N/A,-1,0
136,Cheat Notes / York Mills Collegiate Institute,1500,N/A,-1,0
137,Royal Stewart Singers / Glendora High School,1498,N/A,-1,0
138,Main Street / La Cueva High School,1497,Evolution / American Leadership Academy,1445,0
139,New Score Singers / Smith-Cotton High School,1496,Riot / Jefferson City High School,1374,0
140,Great Expectations / O'Fallon Township High School,1491,River City Revue / Hannibal High School,1333,0
141,Gold Horizons / Northeast Jones Jr/Sr High School,1491,Aggie Accents / Forrest County Agricultural High School,1518,1
142,Sound Vibrations / Hart High School,1489,N/A,-1,0
143,Classic Connection / Sioux Falls Washington High School,1488,Eagle Express / Aberdeen Central High School,1399,0
144,Contemporaires / Danville High School,1487,Singers / Sullivan High School,1411,0
145,West in the Groove / Millard West High School,1486,West Connection / Bellevue West High School,1382,0
146,Sound Sensation / DeKalb High School,1485,N/A,-1,0
147,Summit Street Singers / Center Point-Urbana High School,1485,Harmonia Mundi / Bishop Heelan Catholic School,1578,1
148,Connection / Warren Central High School,1481,Music Warehouse / Edgewood High School,1432,0
149,Eisenhower Express / Dwight D. Eisenhower High School,1478,Ebullience / Argo Community High School,1391,0
150,Capital Swing / Manchester High School,1477,Showstoppers / Winston Churchill High School,1415,0
151,Esprit / Wheaton Warrenville South High School,1477,N/A,-1,0
152,Impact / Pascagoula High School,1476,Legacy / Sumrall High School,1391,0
153,Magic / Manteno High School,1475,Noteables / Pekin Community High School,1596,0
154,Executive Session / Sauk Prairie High School,1474,Silver Connection / Monona Grove High School,1632,1
155,Synergy / Johnston High School,1473,N/A,-1,0
156,Commotion / Holy Trinity Jr/Sr High School,1473,Christopher Jive and the Uptown 45 / West Branch High School,1423,0
157,Rhythm In Red / Cabell Midland High School,1473,Voices In Perfection / Capital High School,1356,0
158,The All Americans / ETC School of Musical Arts,1469,Choraliers / Edgewood High School,1455,0
159,InAChordDance / Appomattox Regional Governor's School,1468,N/A,-1,0
160,City Lights / Rock Bridge High School,1468,Company / South Jones Jr/Sr High School,1524,0
161,Con Brio / Oak Mountain High School,1468,Eighth Street Singing Company / Tift County High School,1450,0
162,Melodic Fusion / Riverside High School,1464,N/A,-1,0
163,Accents / Avon High School,1464,N/A,-1,0
164,In Step / Linn-Mar High School,1464,N/A,-1,0
165,Soundsations / Petal High School,1464,Gold Horizons / Northeast Jones Jr/Sr High School,1491,0
166,Company / Prospect High School,1459,N/A,-1,0
167,Music Makers / Harrisonville High School,1458,Riot / Jefferson City High School,1374,0
168,Ovations / Opelika High School,1458,N/A,-1,0
169,Premiers / Columbia Academy,1458,Encore / Jackson Academy,1337,0
170,Choraliers / Edgewood High School,1455,Vocal Elegance / Anderson High School,1394,0
171,Vintage 2011 / Neenah High School,1454,South High Street Singers / Fort Atkinson High School,1401,0
172,Rebel Rhapsody / Roncalli High School,1454,Rhythm Masters / Whiteland Community High School,1561,0
173,Esprit / Southwestern Jr/Sr High School,1453,Illusion / Atlee High School,1368,0
174,Vocal Fusion / Washington High School,1452,N/A,-1,0
175,High Voltage / Hedgesville High School,1452,N/A,-1,0
176,Titan Tempo / Tuscarora High School,1452,N/A,-1,0
177,Pop Singers / Jefferson High School,1452,N/A,-1,0
178,Eighth Street Singing Company / Tift County High School,1450,Applause / Appling County High School,1360,0
179,Knight Rhythms / East Noble High School,1450,N/A,-1,0
180,Protégé / Cedar Rapids Kennedy High School,1450,N/A,-1,0
181,General Admission / Winfield High School,1449,Melody Men & Melodettes / Cuyahoga Falls High School,1370,0
182,Pure Elegance / Fairfield Senior High School,1448,By Request / Loveland High School,1560,0
183,Evolution / American Leadership Academy,1445,Continentals / Sandia High School,1379,0
184,Modulations / El Paso-Gridley High School,1444,Singers / Sullivan High School,1411,0
185,New Edition / South Jones Jr/Sr High School,1444,N/A,-1,0
186,Perpetual Motion / Ankeny High School,1444,N/A,-1,0
187,New Era / Churubusco Jr/Sr High School,1441,Fusion / Fairfield Jr/Sr High School,1391,0
188,VIBE / Daniel Hand High School,1439,N/A,-1,0
189,Express / Lincoln East High School,1434,N/A,-1,0
190,Melodic Impact / Beech High School,1433,N/A,-1,0
191,Soundwave / Troy Buchanan High School,1432,N/A,-1,0
192,Music Warehouse / Edgewood High School,1432,Karisma Singers / Kokomo High School,1391,0
193,Ovation / Cedar Rapids Jefferson High School,1432,N/A,-1,0
194,Total Eclipse / Central City High School,1430,N/A,-1,0
195,Showcats / Nitro High School,1430,N/A,-1,0
196,Choralation / Valley High School,1429,N/A,-1,0
197,Voices 'N Harmony / Lincoln Northeast High School,1426,N/A,-1,0
198,Christopher Jive and the Uptown 45 / West Branch High School,1423,Purple Harmony / Keokuk High School,1416,0
199,High Voltage / Franklin Central High School,1423,N/A,-1,0
200,Synergy / Shelbyville High School,1422,N/A,-1,0
201,Encore / Garrett High School,1421,N/A,-1,0
202,Brave Generation / Bellmont High School,1421,N/A,-1,0
203,Class Royale / Homestead High School,1420,Minstrels / Bishop Luers High School,1641,0
204,Just For Show / Midlothian High School,1417,High Impact / Matoaca High School,1369,0
205,Purple Harmony / Keokuk High School,1416,Great Expectations / O'Fallon Township High School,1491,1
206,Showstoppers / Winston Churchill High School,1415,N/A,-1,0
207,Silver Streak / Fishers High School,1415,N/A,-1,0
208,Les Femmes / Mt. Zion High School,1414,N/A,-1,0
209,Singers / Lebanon High School,1412,Opening Knight / South Dearborn High School,1404,0
210,Revolution / Gretna High School,1412,Infinity / Des Moines Lincoln High School,1408,0
211,Summit Sound / Bishop Dwenger High School,1412,Surround Sound / Center Grove High School,1392,0
212,Singers / Sullivan High School,1411,PBL Unlimited / Paxton-Buckley-Loda High School,1368,0
213,Infinity / Des Moines Lincoln High School,1408,Tiger Drive / Marshall High School,1339,0
214,River City Rhythm / Muscatine High School,1407,Dimensions / Dowling Catholic High School,1550,0
215,Excel / Elkhorn High School,1407,N/A,-1,0
216,Opening Knight / South Dearborn High School,1404,Voices In Perfection / Capital High School,1356,0
217,South High Street Singers / Fort Atkinson High School,1401,Midwest Express / Holmen High School,1346,0
218,Eagle Express / Aberdeen Central High School,1399,Executive Suite / Sioux Falls Roosevelt High School,1339,0
219,Xuberance / Xavier High School,1399,N/A,-1,0
220,Illusion / Shepherd Hill Regional High School,1399,N/A,-1,0
221,Choralations / Mercy and Xavier High Schools,1399,N/A,-1,0
222,Satin 'n Lace / Rock Bridge High School,1398,N/A,-1,0
223,Amherechos / Amherst County High School,1397,N/A,-1,0
224,Flight / Wheaton North High School,1396,N/A,-1,0
225,The Current / Waconia High School,1396,N/A,-1,0
226,Fantasy / Shepherd Hill Regional High School,1395,N/A,-1,0
227,Northern Lights / Northridge High School,1395,N/A,-1,0
228,Vocal Elegance / Anderson High School,1394,N/A,-1,0
229,Legacy / Donelson Christian Academy,1394,N/A,-1,0
230,Spotlighters / Mooresville High School,1393,N/A,-1,0
231,Chicagoland Ambassadors / The Rising Stars Company,1392,N/A,-1,0
232,Surround Sound / Center Grove High School,1392,N/A,-1,0
233,Karisma Singers / Kokomo High School,1391,N/A,-1,0
234,Ebullience / Argo Community High School,1391,N/A,-1,0
235,Legacy / Sumrall High School,1391,N/A,-1,0
236,Encore / Harold L. Richards High School,1391,N/A,-1,0
237,Fusion / Fairfield Jr/Sr High School,1391,Varsity Chorale / Euclid High School,1315,0
238,Show Steelers / Joliet Central High School,1390,N/A,-1,0
239,Vocal Infusion / Anderson High School,1389,N/A,-1,0
240,B*JAZZled / Burlington High School,1389,N/A,-1,0
241,River City Groove / Chamberlain High School,1387,N/A,-1,0
242,City Lights / Iowa City High School,1386,N/A,-1,0
243,Chi-Hi Harmonics / Chippewa Falls High School,1386,N/A,-1,0
244,Nova / Alan B. Shepard High School,1384,N/A,-1,0
245,Warrior Express / Westside High School,1384,N/A,-1,0
246,New Dawns / Wheeling High School,1384,N/A,-1,0
247,West Connection / Bellevue West High School,1382,N/A,-1,0
248,Center Stage / Milton-Union High School,1382,N/A,-1,0
249,Sudden Image / Lloyd C. Bird High School,1381,N/A,-1,0
250,Spectrum / Pius X High School,1381,N/A,-1,0
251,Impressions / Cory-Rawson High School,1380,N/A,-1,0
252,Sound Attraction / Williamsburg Jr/Sr High School,1380,InMotion / Mt. Pleasant Community High School,1354,0
253,Prismatic Sensations / Groton High School,1379,N/A,-1,0
254,Continentals / Sandia High School,1379,N/A,-1,0
255,Music Express / Garfield Heights High School,1378,NHS Singers / Noblesville High School,1323,0
256,Touch Of Class / Chantilly High School,1376,N/A,-1,0
257,Harbor Lights / Kecoughtan High School,1375,N/A,-1,0
258,Riot / Jefferson City High School,1374,Ambiance / Lincoln Southwest High School,1363,0
259,WD Forté / West Delaware High School,1373,N/A,-1,0
260,Old Abe Show Choir / Memorial High School,1372,N/A,-1,0
261,Focal Point / Prairie High School,1372,N/A,-1,0
262,First Edition / Hudson High School,1371,Purple Harmony / Keokuk High School,1416,0
263,Melody Men & Melodettes / Cuyahoga Falls High School,1370,N/A,-1,0
264,High Impact / Matoaca High School,1369,N/A,-1,0
265,Jive / Bloomington Jefferson High School,1369,N/A,-1,0
266,PBL Unlimited / Paxton-Buckley-Loda High School,1368,N/A,-1,0
267,Illusion / Atlee High School,1368,N/A,-1,0
268,Treble Makers / Mercy High School,1366,N/A,-1,0
269,Encore / Madison East High School,1365,N/A,-1,0
270,Soundwaves / Hinton Community School,1365,N/A,-1,0
271,CENTRifugAL Force / Central Lee High School,1364,N/A,-1,0
272,City Heat / Columbia City High School,1364,N/A,-1,0
273,Center Stage! / Oak Grove High School,1364,N/A,-1,0
274,Rhythm in Red / Vermillion High School,1364,N/A,-1,0
275,Vision / New London High School,1364,N/A,-1,0
276,Ambiance / Lincoln Southwest High School,1363,N/A,-1,0
277,Images / Morgantown High School,1362,Melody Men & Melodettes / Cuyahoga Falls High School,1370,0
278,Revv'd Up! / Powhatan High School,1362,N/A,-1,0
279,Elegance / Atlee High School,1362,N/A,-1,0
280,Ovation / Blair High School,1361,N/A,-1,0
281,Applause / Appling County High School,1360,N/A,-1,0
282,Encore! / Muscatine High School,1360,N/A,-1,0
283,Showstoppers / Millard North High School,1358,N/A,-1,0
284,The Association / Van Buren High School,1357,N/A,-1,0
285,Èlan / Auburn High School,1356,N/A,-1,0
286,Voices In Perfection / Capital High School,1356,N/A,-1,0
287,Special Effect / Lodi High School,1355,N/A,-1,0
288,Crimson & Black / LeMars Community High School,1355,N/A,-1,0
289,InMotion / Mt. Pleasant Community High School,1354,Summit Street Singers / Center Point-Urbana High School,1485,0
290,Northern Lights / North St. Paul High School,1354,N/A,-1,0
291,New Generation / Sullivan High School,1353,N/A,-1,0
292,Satisfaction / Sioux Center High School,1352,N/A,-1,0
293,Midwest Express / Holmen High School,1346,Encore / Madison East High School,1365,0
294,Locomotion / Altoona High School,1345,N/A,-1,0
295,Encore / St. Joseph Central High School,1345,N/A,-1,0
296,Hilltop Harmony / Pleasant Hill High School,1344,N/A,-1,0
297,Dutch Divas / Pella High School,1344,N/A,-1,0
298,Corporation / Lewis Central High School,1343,N/A,-1,0
299,Tiger Drive / Marshall High School,1339,N/A,-1,0
300,Executive Suite / Sioux Falls Roosevelt High School,1339,N/A,-1,0
301,Main Street West Singers / New Hampton High School,1338,N/A,-1,0
302,Encore / Jackson Academy,1337,N/A,-1,0
303,Wave of Distinction / North Side High School,1336,N/A,-1,0
304,The Class Act / Logan High School,1336,N/A,-1,0
305,Jam Session / De Pere High School,1335,N/A,-1,0
306,New Sound / Sioux City East High School,1334,N/A,-1,0
307,Central Attraction / Pearl River Central High School,1334,N/A,-1,0
308,River City Revue / Hannibal High School,1333,IN Session / Springfield High School,1300,0
309,St. C Singers / St. Clairsville High School,1329,N/A,-1,0
310,Sudden Impact / Ottumwa High School,1327,Main Street West Singers / New Hampton High School,1338,0
311,NHS Singers / Noblesville High School,1323,N/A,-1,0
312,Revolution / Olentangy Orange High School,1320,N/A,-1,0
313,Varsity Chorale / Euclid High School,1315,N/A,-1,0
314,Swingsations / Carroll High School,1307,N/A,-1,0
315,Musical Entourage / Bluffton High School,1303,N/A,-1,0
316,Scarlet Harmony / Springfield High School,1300,N/A,-1,0
317,IN Session / Springfield High School,1300,N/A,-1,0
318,Sensations / Sumner-Fredericksburg High School,1299,N/A,-1,0
319,Rhapsody In Blue / Hamilton High School,1291,N/A,-1,0
320,Purple Pizzazz / Middletown High School,1291,N/A,-1,0
321,Voices Unlimited / West Liberty High School,1270,N/A,-1,0
