rank,name,elo,bestWin,bestWinElo,GCs
108,Grand Finale / Rome High School,1592,Applause / Appling County High School,1463,1
109,Vortex / Ankeny Centennial High School,1589,RAMification / Southeast Polk High School,1610,0
110,Executive Order / John F. Kennedy High School,1588,N/A,-1,0
111,Legacy / Sioux Falls Jefferson High School,1587,Eagle Express / Aberdeen Central High School,1555,2
112,Music Unlimited / Waltham High School,1583,Choral Spectrum / South Windsor High School,1537,0
113,Xhilaration / Xavier High School,1582,River City Rhythm / Muscatine High School,1482,1
114,West Connection / Bellevue West High School,1577,Royalty / Wahoo High School,1436,1
115,Knight Sensations / Castle High School,1577,Crimson Heat / New Palestine High School,1504,1
116,Trojanaires / Jenks High School,1575,Sound Dimension / Joplin High School,1550,0
117,In Sync / Burbank High School,1574,N/A,-1,0
118,Express / Lincoln East High School,1572,Blackout / Elkhorn South High School,1718,1
119,High Voltage / Cypress High School,1571,N/A,-1,0
120,Platinum FX / Chaparral High School,1569,N/A,-1,0
121,Eternal Rush / Ankeny Centennial High School,1567,N/A,-1,0
122,Electrum / Fishers High School,1566,Spotlight Singers & Company / Brownsburg High School,1672,0
123,Ascension / Vista PEAK Preparatory,1565,Audacity / Bridgeport Jr/Sr High School,1411,0
124,Momentum / Cedar Rapids Washington High School,1565,AcaPella / Pella High School,1605,0
125,High Impact / Matoaca High School,1563,Just For Show / Midlothian High School,1601,1
126,Modulations / El Paso-Gridley High School,1563,Northernaires / Eau Claire North High School,1554,1
127,Eagle Express / Aberdeen Central High School,1555,Classic Connection / Sioux Falls Washington High School,1730,0
128,Underground / La Cueva High School,1555,N/A,-1,0
129,Northernaires / Eau Claire North High School,1554,Northern Lights / North St. Paul High School,1444,1
130,Ultimate Image / Grand Island Senior High School,1554,KHS Pops / Kearney High School,1512,0
131,Pure Elegance / Fairfield Senior High School,1551,First Edition / Scranton High School,1537,0
132,General Admission / Winfield High School,1551,High Impact / Herbert Hoover High School,1541,0
133,The Ambassadors / Northwest Rankin High School,1551,Visions / Grenada High School,1594,0
134,Sound Dimension / Joplin High School,1550,Tiger Mystique / Broken Arrow High School,1454,1
135,The Ambassadors / Prairie High School,1550,Millennium / Waukee High School,1761,0
136,Vocal Thunder / Valley Vista High School,1548,Tempest / Valley Vista High School,1474,0
137,Vocal Pointe / Columbus North High School,1547,Titan Fever / Glenwood High School,1528,1
138,New Creation / Marion High School,1547,Good Time Company / Iowa City West High School,1653,0
139,Swingspan / Fort Madison High School,1546,West Side Delegation / Cedar Rapids Jefferson High School,1351,0
140,Gold / Norris High School,1542,Spectrum / Pius X High School,1604,0
141,High Impact / Herbert Hoover High School,1541,New Dimensions / Clover Hill High School,1484,1
142,High Voltage / Emmetsburg High School,1540,moMANtum / Bishop Heelan Catholic School,1480,0
143,Executive Suite / Sioux Falls Roosevelt High School,1538,Eagle Express / Aberdeen Central High School,1555,0
144,Executive Session / Sauk Prairie High School,1537,Jam Session / De Pere High School,1772,1
145,First Edition / Scranton High School,1537,Royal Harmony / North Royalton High School,1526,0
146,Choral Spectrum / South Windsor High School,1537,Music Express / Waltham High School,1480,0
147,Marquis / Diamond Bar High School,1536,N/A,-1,0
148,Varsity Singers / Auburn High School,1533,The Ambassadors / Northwest Rankin High School,1551,1
149,Legacy / Donelson Christian Academy,1532,Choraliers / Edgewood High School,1418,1
150,New Dimension / Noblesville High School,1530,N/A,-1,0
151,Broadway Bound / Boulder Creek High School,1530,N/A,-1,0
152,Titan Fever / Glenwood High School,1528,City Lights / Rock Bridge High School,1432,0
153,Exclamation! / Grain Valley High School,1528,N/A,-1,0
154,Royal Harmony / North Royalton High School,1526,The Company / Piqua High School,1728,0
155,Entourage / Naperville North High School,1526,N/A,-1,0
156,Capital Swing / Manchester High School,1525,Harbor Lights / Kecoughtan High School,1511,0
157,All Americans / ETC School of Musical Arts,1525,Swingers Select / Marysville High School,1506,0
158,Rhapsody In Blue / Spain Park High School,1523,Reveille / Madison Central High School,1610,0
159,Ignition / Valley High School,1521,N/A,-1,0
160,Backstage Broncos / Mustang High School,1518,N/A,-1,0
161,Bella Vocé / Webb City High School,1518,Tiger Mystique / Broken Arrow High School,1454,0
162,Great Expectations / Twinsburg High School,1518,Patriot Edition / Jay County High School,1440,0
163,Class Royale / Homestead High School,1518,Charisma / Northrop High School,1483,0
164,Encore / Cole Camp High School,1516,Harmony / Green Ridge High School,1466,0
165,Silver Connection / Monona Grove High School,1515,Vision / New London High School,1495,1
166,Christopher Jive and the Uptown 45 / West Branch High School,1514,Xhilaration / Xavier High School,1582,1
167,KHS Pops / Kearney High School,1512,Spectrum / Pius X High School,1604,0
168,Harbor Lights / Kecoughtan High School,1511,N/A,-1,0
169,Belles et Beaux / Plainfield High School,1510,N/A,-1,0
170,Sound Impressions / Lowell High School,1509,N/A,-1,0
171,Free Spirit / Papillion-La Vista High School,1509,N/A,-1,0
172,Serenade / Edmond Santa Fe High School,1508,Finale / Edmond Santa Fe High School,1467,0
173,Momentum / Marian High School,1508,Gold Dynamics / Seward High School,1402,0
174,Heritage Singers / Franklin Community High School,1507,Singers Unlimited / Anderson High School,1383,0
175,Company / South Jones Jr/Sr High School,1507,Bellas / Brandon High School,1488,0
176,ENcore / Elkhorn North High School,1506,N/A,-1,0
177,Swingers Select / Marysville High School,1506,Rouge / ETC School of Musical Arts,1448,0
178,Crimson Heat / New Palestine High School,1504,Encores / Pike High School,1414,0
179,The Legacy / Hamilton High School,1504,The Ambassadors / Prairie High School,1550,0
180,In Step / Linn-Mar High School,1502,Impulse / Wahlert Catholic High School,1436,0
181,Friends / Beavercreek High School,1502,Class Act / Grove City High School,1416,0
182,Choralaires / Zionsville High School,1502,Magic / Manteno High School,1421,0
183,Aurora / Waukee Northwest High School,1501,N/A,-1,0
184,You've Got Male / Mt. Zion High School,1500,The Classics / Wheaton Warrenville South High School,1470,0
185,Uptown / Millard West High School,1499,N/A,-1,0
186,Royal Stewarts / Glendora High School,1495,N/A,-1,0
187,Vision / New London High School,1495,Northernaires / Eau Claire North High School,1554,0
188,Momentum / Dallas Center-Grimes High School,1493,Royalty / Wahoo High School,1436,0
189,Electric Blue / Quincy Senior High School,1492,InMotion / Mt. Pleasant Community High School,1425,0
190,Upstage Adrenaline / Sparta High School,1492,Hilltoppers / Onalaska High School,1707,0
191,Legacy / Ross High School,1491,Allure / Loveland High School,1476,0
192,The Music Machine / Bonita Vista High School,1489,N/A,-1,0
193,Aerodynamix / Timber Creek High School,1489,The Bell System / L.D. Bell High School,1420,0
194,Fantasy / Shepherd Hill Regional High School,1489,Singers / Lebanon High School,1365,0
195,Bellas / Brandon High School,1488,Sound / Oxford High School,1382,0
196,Gold Horizons / Northeast Jones Jr/Sr High School,1488,Sound Surge / Biloxi High School,1372,0
197,Suite Sounds / Carthage Senior High School,1487,Singers / Webb City High School,1617,0
198,Soundwave / Troy Buchanan High School,1486,N/A,-1,0
199,Express / Onalaska High School,1486,Momentum / Plymouth High School,1377,0
200,Collective Harts / Hart High School,1485,N/A,-1,0
201,Encore / Pacifica High School,1484,N/A,-1,0
202,New Dimensions / Clover Hill High School,1484,Visual Volume / Poca High School,1446,0
203,Encore / Waverly High School,1484,N/A,-1,0
204,Charisma / Northrop High School,1483,Varsity Singers / Huntington North High School,1657,0
205,The Oswego Commotion / Oswego High School,1483,The Classics / Wheaton Warrenville South High School,1470,0
206,River City Rhythm / Muscatine High School,1482,Sound Express / Platte County High School,1470,0
207,Eclipse / Harrisburg High School,1482,Ovation! / O'Gorman High School,1479,0
208,Chain Reaction / Lincoln High School,1482,Ultimate Image / Grand Island Senior High School,1554,0
209,Bella Voce / Johnston High School,1481,Ambassadors / Atlantic High School,1387,0
210,Music Express / Waltham High School,1480,N/A,-1,0
211,Pantheon / Fossil Ridge High School,1480,Aerodynamix / Timber Creek High School,1489,0
212,moMANtum / Bishop Heelan Catholic School,1480,Magnifique / Bishop Heelan Catholic School,1359,0
213,Ovation! / O'Gorman High School,1479,New Score Singers / Smith-Cotton High School,1420,1
214,South on Stage / Millard South High School,1479,Legacy / Sioux Falls Jefferson High School,1587,0
215,Melodic Fusion / Riverside High School,1478,N/A,-1,0
216,Limited Edition / Beatrice High School,1477,N/A,-1,0
217,Allure / Loveland High School,1476,Harding Singers / Marion Harding High School,1472,0
218,Illumination / Millard North High School,1476,N/A,-1,0
219,The Muses / Oak Mountain High School,1475,N/A,-1,0
220,Tempest / Valley Vista High School,1474,Inferno / Fuse Performing Arts Center,1395,0
221,Music Express / Garfield Heights High School,1473,Jetsetters / Alliance High School,1465,1
222,Harding Singers / Marion Harding High School,1472,Class Act / Grove City High School,1416,0
223,The Classics / Wheaton Warrenville South High School,1470,Choralaires / Zionsville High School,1502,0
224,Spotlighters / Mooresville High School,1470,N/A,-1,0
225,Sound Express / Platte County High School,1470,Suite Sounds / Carthage Senior High School,1487,0
226,Legacy / Lawrence North High School,1470,New Dimensions / Clover Hill High School,1484,0
227,Perpetual Motion / Ankeny High School,1468,N/A,-1,0
228,Side One / Indianola High School,1468,Sound Advice / Johnston Middle School,1405,0
229,Finale / Edmond Santa Fe High School,1467,Rhythm in Blue / Enid High School,1370,0
230,Attraction / Avon High School,1466,N/A,-1,0
231,Harmony / Green Ridge High School,1466,Testostertones / Lexington High School,1413,0
232,Jetsetters / Alliance High School,1465,Heat Wave / Hurricane High School,1379,0
233,Delegation / Danville High School,1463,Swingsingers / Batavia High School,1307,0
234,Applause / Appling County High School,1463,Ovations / Opelika High School,1361,0
235,Choraliers / Reedsburg Area High School,1461,Northernaires / Eau Claire North High School,1554,0
236,Encore / Jackson Academy,1457,N/A,-1,0
237,Evolution / Gretna High School,1454,N/A,-1,0
238,Tiger Mystique / Broken Arrow High School,1454,Rhythm in Blue / Enid High School,1370,0
239,Rise of Adrenaline / Sparta High School,1450,N/A,-1,0
240,Rouge / ETC School of Musical Arts,1448,N/A,-1,0
241,Crimson & Black / LeMars Community High School,1447,N/A,-1,0
242,Voltage / Keller Central High School,1446,N/A,-1,0
243,Visual Volume / Poca High School,1446,Illusions / Huntington High School,1385,0
244,Excel / Elkhorn High School,1444,Shock Wave / Elkhorn South High School,1424,0
245,Northern Lights / North St. Paul High School,1444,Momentum / Aspire Music Academy,1436,0
246,Titan Radiance / Papillion-La Vista South High School,1443,N/A,-1,0
247,Synergy / Burke High School,1442,Excel / Elkhorn High School,1444,0
248,Shades of Blue / Burleson Centennial High School,1441,N/A,-1,0
249,Patriot Edition / Jay County High School,1440,The Swarm / Perrysburg High School,1392,0
250,Momentum / Aspire Music Academy,1436,La Voce Ballo / Bemidji High School,1316,0
251,Impulse / Wahlert Catholic High School,1436,West Connection / Davenport West High School,1393,0
252,Royalty / Wahoo High School,1436,Ovation / Blair High School,1425,0
253,Swingin' Saints / St. Thomas Aquinas High School,1434,Touch of Class / Joplin High School,1369,0
254,City Lights / Rock Bridge High School,1432,Sound Dimension / Joplin High School,1550,0
255,Simply Irresistible / Westside High School,1427,N/A,-1,0
256,Company of Singers / Totino-Grace High School,1425,Bridge Street Singers / St. Francis High School,1425,0
257,Bridge Street Singers / St. Francis High School,1425,Old Abe Show Choir / Memorial High School,1377,0
258,Sugar & Spice / Neosho High School,1425,PhenoMENon / Neosho High School,1377,0
259,Encore Entertainment Company / Medina High School,1425,N/A,-1,0
260,InMotion / Mt. Pleasant Community High School,1425,Swingspan / Fort Madison High School,1546,0
261,Soundsational Singers / Nevada High School,1425,Spartan Genesis / Bixby High School,1354,0
262,Ovation / Blair High School,1425,Momentum / Marian High School,1508,1
263,Shock Wave / Elkhorn South High School,1424,N/A,-1,0
264,Center Stage / Marquette High School,1422,Singers / Sullivan High School,1379,0
265,Magic / Manteno High School,1421,N/A,-1,0
266,Summit Sound / Bishop Dwenger High School,1420,N/A,-1,0
267,New Score Singers / Smith-Cotton High School,1420,Sound Dimension / Joplin High School,1550,0
268,The Bell System / L.D. Bell High School,1420,N/A,-1,0
269,Singing Ambassadors / Denison High School,1419,Ambassadors / Atlantic High School,1387,0
270,Choraliers / Edgewood High School,1418,N/A,-1,0
271,Center Stage / Preble High School,1418,Vision / New London High School,1495,0
272,ENCORE! / Tantasqua Regional High School,1416,N/A,-1,0
273,Class Act / Grove City High School,1416,Vocal Intensity / Robert C. Byrd High School,1412,0
274,City Heat / Columbia City High School,1415,Knight Moves / Norwell High School,1363,0
275,Encores / Pike High School,1414,N/A,-1,0
276,Testostertones / Lexington High School,1413,N/A,-1,0
277,Limited Edition / Tomah High School,1412,Northern Lights / North St. Paul High School,1444,0
278,Prestige / Hamilton High School,1412,N/A,-1,0
279,Vocal Intensity / Robert C. Byrd High School,1412,N/A,-1,0
280,Audacity / Bridgeport Jr/Sr High School,1411,N/A,-1,0
281,Protégé / Cedar Rapids Kennedy High School,1410,N/A,-1,0
282,Pendletones / Pendleton Heights High School,1410,N/A,-1,0
283,New Dimension / Kimball Jr/Sr High School,1407,N/A,-1,0
284,Harmony / Gering High School,1407,N/A,-1,0
285,Sound Advice / Johnston Middle School,1405,N/A,-1,0
286,Bella Voce / Grand Island Northwest High School,1404,N/A,-1,0
287,Unleashed / Arkansas City High School,1403,N/A,-1,0
288,Gold Dynamics / Seward High School,1402,N/A,-1,0
289,Rhythm In Red / Cabell Midland High School,1401,Prominent Rendition / Teays Valley High School,1348,0
290,Emergence / Lincoln Southwest High School,1399,N/A,-1,0
291,Vocal Motion / Bradley Central High School,1399,N/A,-1,0
292,Sound Revolution / Norwalk High School,1399,N/A,-1,0
293,Red Hot Blues / New Castle High School,1398,N/A,-1,0
294,Celebration Co. / Benton Community High School,1397,Xhilaration / Xavier High School,1582,0
295,Jefferson Edition / Council Bluffs Jefferson High School,1396,N/A,-1,0
296,Inferno / Fuse Performing Arts Center,1395,N/A,-1,0
297,Central Sound / Lawrence Central High School,1394,Music Warehouse / Edgewood High School,1366,0
298,West Connection / Davenport West High School,1393,Legacy / MFL MarMac High School,1322,0
299,Show Divas / Horizon High School,1393,N/A,-1,0
300,The Swarm / Perrysburg High School,1392,N/A,-1,0
301,Phoenix Blue / Ripley High School,1392,N/A,-1,0
302,Sound Attraction / Williamsburg Jr/Sr High School,1391,N/A,-1,0
303,Purple Harmony / Keokuk High School,1391,Nexus / North Polk High School,1341,0
304,Corporation / Lewis Central High School,1390,N/A,-1,0
305,Vocal Loco-Motion / Van Meter Jr/Sr High School,1390,N/A,-1,0
306,Cabaret / Smith-Cotton High School,1390,Take II / Bellevue East High School,1345,0
307,Paradigm / Hoover High School,1389,N/A,-1,0
308,Ambassadors / Atlantic High School,1387,Visual Harmonics / Woodbine Community School,1317,0
309,Rush / Raymore-Peculiar Senior High School,1386,N/A,-1,0
310,Storm / Liberty High School,1386,N/A,-1,0
311,Illusions / Huntington High School,1385,N/A,-1,0
312,Vocal Dynamics / Clear Creek Amana High School,1384,N/A,-1,0
313,Singers Unlimited / Anderson High School,1383,Knight Moves / Norwell High School,1363,0
314,Out Of The Blue / Plattsmouth High School,1383,N/A,-1,0
315,Sound / Oxford High School,1382,N/A,-1,0
316,Music Factory / Spirit Lake High School,1382,N/A,-1,0
317,Legacy / Sumrall High School,1381,N/A,-1,0
318,Charisma / Lebanon High School,1380,N/A,-1,0
319,Silver Elite / Legacy High School,1379,N/A,-1,0
320,Heat Wave / Hurricane High School,1379,N/A,-1,0
321,Singers / Sullivan High School,1379,N/A,-1,0
322,Music Makers / Harrisonville High School,1379,N/A,-1,0
323,Choraliers / Arlington High School,1378,N/A,-1,0
324,Da North Boyz / Davenport North High School,1378,N/A,-1,0
325,Old Abe Show Choir / Memorial High School,1377,Lake Effect / Ashland High School,1303,0
326,PhenoMENon / Neosho High School,1377,N/A,-1,0
327,Momentum / Plymouth High School,1377,N/A,-1,0
328,Esprit / Wheaton Warrenville South High School,1377,N/A,-1,0
329,Future Image / Grand Island Senior High School,1376,N/A,-1,0
330,Voices 'N Harmony / Lincoln Northeast High School,1375,N/A,-1,0
331,Pop Singers / Jefferson High School,1375,N/A,-1,0
332,Harmonix / Hickman High School,1374,N/A,-1,0
333,Spectrum / Maryville High School,1374,N/A,-1,0
334,Aviatrix / Alliance High School,1374,N/A,-1,0
335,Momentum / Medford Area Senior High School,1374,N/A,-1,0
336,Vocal Gold / Southeast Polk High School,1373,N/A,-1,0
337,RUSH / Ralston High School,1372,N/A,-1,0
338,Midwest Express / Holmen High School,1372,N/A,-1,0
339,Capital Harmony / Sioux Falls Roosevelt High School,1372,N/A,-1,0
340,Sound Surge / Biloxi High School,1372,N/A,-1,0
341,Spotlighters / Craig High School,1371,N/A,-1,0
342,Rhythm in Blue / Enid High School,1370,N/A,-1,0
343,Sound Explosion / Platte County High School,1370,N/A,-1,0
344,From Start to Finish / Andover High School,1369,ENCORE! / Tantasqua Regional High School,1416,0
345,Mac Melody / Mother McAuley Liberal Arts High School,1369,N/A,-1,0
346,Touch of Class / Joplin High School,1369,Vocal Motion / Mt. Vernon High School,1352,0
347,Salem Singsations / West Salem High School,1367,N/A,-1,0
348,She-Notes / Olentangy High School,1367,N/A,-1,0
349,Music Warehouse / Edgewood High School,1366,N/A,-1,0
350,Singers / Lebanon High School,1365,Limited Edition / Mayfield High School,1343,0
351,The Treblemakers / Mercy High School,1364,N/A,-1,0
352,Knight Moves / Norwell High School,1363,Top Twenty / Kenton High School,1303,0
353,Fusion / Fairfield Jr/Sr High School,1362,N/A,-1,0
354,Vivace / Skutt Catholic High School,1361,New Score Singers / Smith-Cotton High School,1420,0
355,Ovations / Opelika High School,1361,N/A,-1,0
356,UNTAMED / Hastings High School,1360,N/A,-1,0
357,Magnifique / Bishop Heelan Catholic School,1359,N/A,-1,0
358,Madz / Mechanicsville High School,1358,N/A,-1,0
359,South High Street Singers / Fort Atkinson High School,1358,N/A,-1,0
360,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1358,N/A,-1,0
361,Stage Lights / Sioux Falls Washington High School,1356,N/A,-1,0
362,Hi Fidelity / El Paso-Gridley High School,1355,N/A,-1,0
363,Spartan Genesis / Bixby High School,1354,N/A,-1,0
364,Soundwaves / Hinton Community School,1353,N/A,-1,0
365,Vintage / Neenah High School,1353,N/A,-1,0
366,Music Company / River Valley High School,1353,N/A,-1,0
367,Touch of Class / Sissonville High School,1353,N/A,-1,0
368,5th Avenue / Western Dubuque High School,1352,N/A,-1,0
369,JIVE / Bloomington Jefferson High School,1352,N/A,-1,0
370,Vocal Motion / Mt. Vernon High School,1352,Soundsational Singers / Nevada High School,1425,0
371,Touch of Swing / Manchester High School,1352,N/A,-1,0
372,West Side Delegation / Cedar Rapids Jefferson High School,1351,N/A,-1,0
373,Adrenaline / Atchison High School,1350,N/A,-1,0
374,Prominent Rendition / Teays Valley High School,1348,N/A,-1,0
375,St. C Singers / St. Clairsville High School,1348,High Impact / Herbert Hoover High School,1541,0
376,DeFortes / DeForest Area High School,1347,N/A,-1,0
377,Classic Connection / DeKalb High School,1346,N/A,-1,0
378,Take II / Bellevue East High School,1345,N/A,-1,0
379,Crimson & Black / Fort Madison High School,1345,N/A,-1,0
380,The Renegades / Standing Bear High School,1344,N/A,-1,0
381,Surround Sound / Bettendorf High School,1344,N/A,-1,0
382,Showcats / Nitro High School,1343,N/A,-1,0
