rank,name,elo,bestWin,bestWinElo,GCs
60,Ascension / Vista PEAK Preparatory,1702,Sidney State of Mind / Sidney High School,1634,1
61,By Request / Loveland High School,1697,Red Hot / Hurricane High School,1816,1
62,Hilltoppers / Onalaska High School,1694,Limited Edition / Tomah High School,1625,1
63,First Edition / Findlay High School,1693,Music in Motion / Solon High School,1815,1
64,Blackout / Elkhorn South High School,1690,Infinity / Millard North High School,1725,1
65,Light Inc. / Des Moines Christian School,1680,Sound Revolution / Norwalk High School,1549,2
66,Voices of Central / Keller Central High School,1679,The Ambassadors / Northwest Rankin High School,1515,0
67,Entourage / Naperville North High School,1676,The Company / Piqua High School,1651,1
68,Ultimate Image / Grand Island Senior High School,1675,UNCAGED / Hastings High School,1571,2
69,NHS Singers / Noblesville High School,1670,Belles et Beaux / Plainfield High School,1734,2
70,Capital Swing / Manchester High School,1669,Resonance / Powhatan High School,1650,2
71,The Headliners / Sioux City East High School,1666,Eagle Express / Aberdeen Central High School,1702,0
72,VIBE / Daniel Hand High School,1662,Choral Spectrum / South Windsor High School,1639,4
73,River City Revue / Hannibal High School,1660,Sound Express / Platte County High School,1554,1
74,Side One / Indianola High School,1659,Modulations / El Paso-Gridley High School,1717,2
75,Singers / Webb City High School,1658,Sound Dimension / Joplin High School,1580,3
76,Swingspan / Fort Madison High School,1655,Xhilaration / Xavier High School,1555,2
77,Gold / Norris High School,1654,14 Karat Gold / Grand Island Northwest High School,1589,1
78,In Sync / Burbank High School,1653,N/A,-1,0
79,The Company / Piqua High School,1651,Touch of Class / Grove City High School,1742,1
80,Resonance / Powhatan High School,1650,Knight Scene / Thomas Dale High School,1587,1
81,RAMification / Southeast Polk High School,1650,River City Revue / Hannibal High School,1660,1
82,Encore / Jackson Academy,1649,Brio / Brandon High School,1820,1
83,Double Time / Excelsior Middle School,1642,Ovation / Oak Ridge Middle School,1541,1
84,Choral Spectrum / South Windsor High School,1639,Music Unlimited / Waltham High School,1611,1
85,Legacy / Sioux Falls Jefferson High School,1635,Satisfaction / Sioux Center High School,1485,1
86,Sidney State of Mind / Sidney High School,1634,Vista Ridge Rhythm / Vista Ridge High School,1580,0
87,Encore Entertainment Company / Medina High School,1632,High Impact / Herbert Hoover High School,1567,1
88,Imagination / West Jones High School,1629,Bellas / Brandon High School,1531,2
89,General Admission / Winfield High School,1629,High Impact / Herbert Hoover High School,1567,1
90,Limited Edition / Tomah High School,1625,Jam Session / De Pere High School,1733,3
91,Happiness Inc. / Cedar Rapids Kennedy High School,1625,Side One / Indianola High School,1659,1
92,First Edition / Scranton High School,1622,Visions / Buckeye Valley High School,1470,1
93,Ladies Choice / Tift County High School,1621,8th Street Singing Company / Tift County High School,1497,1
94,AcaPella / Pella High School,1620,Happiness Inc. / Cedar Rapids Kennedy High School,1625,0
95,Synergy / Johnston High School,1618,Sound / Mundelein High School,1552,0
96,Southern Accents / Lexington High School,1616,Harmony / Green Ridge High School,1530,1
97,Rhythm Masters / Whiteland Community High School,1615,Expressions / Whiteland Community High School,1495,1
98,Music Unlimited / Waltham High School,1611,Varsity Singers / Auburn High School,1710,1
99,Magic / Carroll High School,1609,General Admission / Winfield High School,1629,0
100,Rouge / ETC School of Musical Arts,1600,Pop Singers / Jefferson High School,1484,0
101,Accents / Avon High School,1596,Central Sound / Lawrence Central High School,1520,1
102,Harmonia Mundi / Bishop Heelan Catholic School,1596,14 Karat Gold / Grand Island Northwest High School,1589,1
103,Royal Rhapsody / Roncalli High School,1592,N/A,-1,0
104,Titanium / Papillion-La Vista South High School,1592,Friend de Coup / Mitchell High School,1725,0
105,Electrum / Fishers High School,1590,Spotlight Singers & Company / Brownsburg High School,1702,0
106,The Ambassadors / Prairie High School,1590,Gold / Norris High School,1654,0
107,14 Karat Gold / Grand Island Northwest High School,1589,Classic Connection / Sioux Falls Washington High School,1506,0
108,Knight Scene / Thomas Dale High School,1587,Debut / Mills E. Godwin High School,1371,0
109,Sound Check / Waubonsie Valley High School,1581,Magic / Manteno High School,1503,0
110,Sound Dimension / Joplin High School,1580,Singers / Webb City High School,1658,0
111,Vista Ridge Rhythm / Vista Ridge High School,1580,Aspyre / Vista PEAK Preparatory,1498,0
112,New Dimensions / Clover Hill High School,1575,Resonance / Powhatan High School,1650,2
113,First Edition / Lafayette Jefferson High School,1573,Jefferson Connection / Bloomington Jefferson High School,1505,0
114,UNCAGED / Hastings High School,1571,Light Inc. / Des Moines Christian School,1680,1
115,Underground / La Cueva High School,1568,N/A,-1,0
116,High Impact / Herbert Hoover High School,1567,Showcats / Nitro High School,1439,0
117,Executive Order / John F. Kennedy High School,1567,N/A,-1,0
118,Friends / Beavercreek High School,1567,Rhythm Masters / Whiteland Community High School,1615,1
119,Emerald Elegance / Winfield High School,1567,High Impact / Herbert Hoover High School,1567,0
120,Spirit / Waukee High School,1564,Northside Establishment / Davenport North High School,1465,0
121,SHOUT / Music Academy of Western New York,1564,FAME / FAME School of Performing Arts,1501,1
122,Vortex / Ankeny Centennial High School,1562,Happiness Inc. / Cedar Rapids Kennedy High School,1625,0
123,Southwest Effect / Fort Worth Southwest High School,1559,Aerodynamix / Timber Creek High School,1496,0
124,Radica / Briarwood Christian School,1559,N/A,-1,0
125,Momentum / Cedar Rapids Washington High School,1556,Xhilaration / Xavier High School,1555,0
126,Xhilaration / Xavier High School,1555,Jam Session / De Pere High School,1733,1
127,Sound Express / Platte County High School,1554,River City Revue / Hannibal High School,1660,0
128,Keynotes / Olentangy High School,1553,New Dimensions / Clover Hill High School,1575,0
129,Sound / Mundelein High School,1552,Synergy / Hamilton High School,1549,0
130,Choralaires / Zionsville High School,1551,Choraliers / Fairfield Senior High School,1526,0
131,Dynamix / Cheyenne Mountain High School,1550,Falcon Legacy / Falcon High School,1520,1
132,The Bell System / L.D. Bell High School,1550,Southwest Effect / Fort Worth Southwest High School,1559,0
133,Sound Revolution / Norwalk High School,1549,Sudden Impact / Ottumwa High School,1390,0
134,Synergy / Hamilton High School,1549,Sound Check / Waubonsie Valley High School,1581,1
135,Vocalmotive / Bemidji High School,1544,Grand Central Station / La Crosse Central High School,1529,1
136,Sound Vibrations / Hart High School,1542,N/A,-1,0
137,Swing Cats / Millard West High School,1542,South on Stage / Millard South High School,1478,0
138,Ovation / Oak Ridge Middle School,1541,Eclipse / Regis Middle School,1426,0
139,Corporation / Lewis Central High School,1538,Classic Connection / Sioux Falls Washington High School,1506,0
140,Heat Wave / Hurricane High School,1537,Vocal Intensity / Robert C. Byrd High School,1444,0
141,Voices 'N Harmony / Lincoln Northeast High School,1537,Sound Express / Platte County High School,1554,1
142,Sound Sensations / Grand Junction Central High School,1534,Mountain Melodies / Fruita Monument High School,1466,1
143,Bellas / Brandon High School,1531,Reveille / Madison Central High School,1489,0
144,Harmony / Green Ridge High School,1530,Center Stage / Cassville High School,1478,0
145,Grand Central Station / La Crosse Central High School,1529,Legacy / Sioux Falls Jefferson High School,1635,0
146,Choraliers / Fairfield Senior High School,1526,Magic / Carroll High School,1609,0
147,The Music Machine / Bonita Vista High School,1524,N/A,-1,0
148,Royal Stewarts / Glendora High School,1522,N/A,-1,0
149,Uptown / Millard West High School,1521,Southwest Effect / Fort Worth Southwest High School,1559,0
150,Good Time Company / Iowa City West High School,1520,Harmonia Mundi / Bishop Heelan Catholic School,1596,0
151,Central Sound / Lawrence Central High School,1520,Rhythm Masters / Whiteland Community High School,1615,0
152,Falcon Legacy / Falcon High School,1520,Powerhouse / Scottsbluff High School,1430,0
153,InMotion / Mt. Pleasant Community High School,1518,Swingspan / Fort Madison High School,1655,1
154,Titan Radiance / Papillion-La Vista South High School,1516,N/A,-1,0
155,The Ambassadors / Northwest Rankin High School,1515,Encores / Enterprise High School,1513,0
156,Encores / Enterprise High School,1513,Singers / Vestavia Hills High School,1460,0
157,The Muses / Oak Mountain High School,1513,8th Street Singing Company / Tift County High School,1497,0
158,Legacy / MFL MarMac High School,1513,Sensations / Sumner-Fredericksburg High School,1354,1
159,Evolution / American Leadership Academy,1511,N/A,-1,0
160,Marquis / Diamond Bar High School,1510,N/A,-1,0
161,Platinum FX / Chaparral High School,1510,N/A,-1,0
162,Upstage Adrenaline / Sparta High School,1509,Synergy / Hamilton High School,1549,1
163,Perpetual Motion / Ankeny High School,1509,Intensity / Ankeny High School,1431,0
164,Classic Connection / Sioux Falls Washington High School,1506,Legacy / Sioux Falls Jefferson High School,1635,0
165,Free Spirit / Papillion-La Vista High School,1505,Corporation / Lewis Central High School,1538,1
166,Jefferson Connection / Bloomington Jefferson High School,1505,Northern Lights / North St. Paul High School,1471,0
167,Vintage / Neenah High School,1503,The Class Act / Logan High School,1419,0
168,Magic / Manteno High School,1503,Upstage Adrenaline / Sparta High School,1509,1
169,Titan Fever / Glenwood High School,1502,Delegation / Danville High School,1488,0
170,FAME / FAME School of Performing Arts,1501,Vocal Motion / Strike It Up Artistic Center,1441,0
171,EncorePacifica High School / undefined,1500,N/A,-1,0
172,High VoltageCypress High School / undefined,1500,N/A,-1,0
173,InfusionJohn A. Rowland High School / undefined,1500,N/A,-1,0
174,Executive OrderJohn F. Kennedy High School / undefined,1500,N/A,-1,0
175,West Side Delegation / Cedar Rapids Jefferson High School,1499,Xhilaration / Xavier High School,1555,0
176,Premiers / Ben Davis High School,1499,Center Stage / Marquette High School,1365,1
177,Aspyre / Vista PEAK Preparatory,1498,N/A,-1,0
178,8th Street Singing Company / Tift County High School,1497,Paradigm / Hoover High School,1453,0
179,Aerodynamix / Timber Creek High School,1496,Silver Elite / Legacy High School,1436,0
180,Gold Horizons / Northeast Jones Jr/Sr High School,1495,Legacy / Sumrall High School,1440,0
181,Expressions / Whiteland Community High School,1495,Visions / Buckeye Valley High School,1470,0
182,Storm / Liberty High School,1491,Sadie Street Singers / Anamosa High School,1382,0
183,Soundwave / Carthage Senior High School,1491,Bella Vocé / Webb City High School,1472,0
184,Reveille / Madison Central High School,1489,Ambassadors / Clinton Junior High School,1458,0
185,Delegation / Danville High School,1488,Titan Fever / Glenwood High School,1502,0
186,Vitality / Urbandale High School,1487,N/A,-1,0
187,Satisfaction / Sioux Center High School,1485,Crimson & Black / LeMars Community High School,1419,0
188,Velocity / Norfolk Senior High School,1485,Jefferson Edition / Council Bluffs Jefferson High School,1376,1
189,Pop Singers / Jefferson High School,1484,Up Front / Matoaca High School,1459,0
190,New Creation / Marion High School,1484,Modulations / El Paso-Gridley High School,1717,0
191,Encores / Pike High School,1483,Rhythm Masters / Whiteland Community High School,1615,0
192,Aurora / Waukee Northwest High School,1483,N/A,-1,0
193,Class Act / Grove City High School,1481,Vocal Motion / Bradley Central High School,1463,0
194,City Lights / Rock Bridge High School,1479,Oak Street Singers / Oak Park High School,1402,0
195,Pointe Singers / Grosse Pointe South High School,1479,Charisma / Northrop High School,1436,0
196,South on Stage / Millard South High School,1478,Momentum / Dallas Center-Grimes High School,1474,0
197,Center Stage / Cassville High School,1478,Testostertones / Lexington High School,1423,0
198,Sound Surge / Biloxi High School,1478,8th Street Singing Company / Tift County High School,1497,0
199,Illumination / Millard North High School,1477,N/A,-1,0
200,Shockwave / Elkhorn South High School,1476,N/A,-1,0
201,adrENaline / Elkhorn North High School,1476,Corporation / Lewis Central High School,1538,0
202,In Step / Linn-Mar High School,1474,Simply Irresistible / Westside High School,1432,0
203,Momentum / Dallas Center-Grimes High School,1474,Royalty / Wahoo High School,1466,0
204,KHS Pops / Kearney High School,1473,West Connection / Bellevue West High School,1447,0
205,HLX / Helix High School,1473,N/A,-1,0
206,Bella Vocé / Webb City High School,1472,Tiger Mystique / Broken Arrow High School,1398,0
207,Northern Lights / North St. Paul High School,1471,Bridge Street Singers / St. Francis High School,1466,0
208,Legacy / Lawrence North High School,1471,Class Royale / Homestead High School,1466,0
209,Northern Lights / Northridge High School,1470,Class Royale / Homestead High School,1466,0
210,Visions / Buckeye Valley High School,1470,Kaleidoscope / Musselman High School,1459,0
211,Drifters / Chesterton High School,1470,N/A,-1,0
212,Red Hot Blues / New Castle High School,1469,Class Royale / Homestead High School,1466,0
213,Harding Singers / Marion Harding High School,1467,Prestige / Hamilton High School,1461,1
214,Royalty / Wahoo High School,1466,KHS Pops / Kearney High School,1473,0
215,Mountain Melodies / Fruita Monument High School,1466,N/A,-1,0
216,Class Royale / Homestead High School,1466,Charisma / Northrop High School,1436,1
217,Bridge Street Singers / St. Francis High School,1466,N/A,-1,0
218,Northside Establishment / Davenport North High School,1465,Xhilaration / Xavier High School,1555,0
219,Vocal Motion / Bradley Central High School,1463,Singers / Lebanon High School,1368,0
220,High Voltage / Franklin Central High School,1461,N/A,-1,0
221,Les Femmes / Mt. Zion High School,1461,N/A,-1,0
222,Prestige / Hamilton High School,1461,Top Twenty / Kenton High School,1321,0
223,Synergy / Tupelo High School,1460,N/A,-1,0
224,Commotion / Oswego High School,1460,N/A,-1,0
225,Singers / Vestavia Hills High School,1460,Reveillon / Jackson Preparatory School,1421,0
226,Soundwave / Peoria Area Performing Arts Studio,1459,N/A,-1,0
227,Up Front / Matoaca High School,1459,Radiance / Powhatan High School,1376,0
228,Kaleidoscope / Musselman High School,1459,Royal Harmony / North Royalton High School,1339,0
229,Ambassadors / Clinton Junior High School,1458,N/A,-1,0
230,Broadway Bound / Boulder Creek High School,1458,N/A,-1,0
231,Touch of Class / Joplin High School,1458,Sound Dimension / Joplin High School,1580,0
232,Select Sound / Carroll High School,1458,N/A,-1,0
233,Evolution / Gretna High School,1457,N/A,-1,0
234,Executive Session / Sauk Prairie High School,1456,Upstage Adrenaline / Sparta High School,1509,0
235,Elegance / Lincoln East High School,1454,N/A,-1,0
236,Paradigm / Hoover High School,1453,Tiftosterone / Tift County High School,1372,0
237,Exclamation! / Grain Valley High School,1448,New Score Singers / Smith-Cotton High School,1388,0
238,West Connection / Bellevue West High School,1447,Music Factory / Spirit Lake High School,1416,0
239,Company of Singers / Totino-Grace High School,1445,Bridge Street Singers / St. Francis High School,1466,0
240,Vocal Intensity / Robert C. Byrd High School,1444,Showcats / Nitro High School,1439,0
241,Spotlighters / Craig High School,1444,N/A,-1,0
242,Phenomenon / Neosho High School,1443,Sugar & Spice / Neosho High School,1363,0
243,Vocal Motion / Strike It Up Artistic Center,1441,N/A,-1,0
244,Legacy / Sumrall High School,1440,Innovations / Petal High School,1346,0
245,Showcats / Nitro High School,1439,Heat Wave / Hurricane High School,1537,0
246,Limited Edition / Mayfield High School,1439,N/A,-1,0
247,ENCORE! / Tantasqua Regional High School,1438,Fantasy / Shepherd Hill Regional High School,1436,0
248,Dynamic Edition / Hastings High School,1437,N/A,-1,0
249,Touch of Swing / Manchester High School,1437,City Lights / Midlothian High School,1376,0
250,Charisma / Northrop High School,1436,New Era / Churubusco Jr/Sr High School,1334,0
251,Choraliers / Reedsburg Area High School,1436,Octave Above / Milton High School,1332,0
252,Silver Elite / Legacy High School,1436,N/A,-1,0
253,Pure Elegance / Fairfield Senior High School,1436,N/A,-1,0
254,Fantasy / Shepherd Hill Regional High School,1436,ENCORE! / Tantasqua Regional High School,1438,0
255,Swingin' Saints / St. Thomas Aquinas High School,1435,N/A,-1,0
256,Equinox / Gretna East High School,1434,N/A,-1,0
257,Ovation! / O'Gorman High School,1434,N/A,-1,0
258,Music Express / Garfield Heights High School,1433,Glamorous Edition / Teays Valley High School,1329,0
259,Vocal Pointe / Columbus North High School,1433,Dimensions / Austin High School,1427,1
260,Simply Irresistible / Westside High School,1432,N/A,-1,0
261,Intensity / Ankeny High School,1431,N/A,-1,0
262,Esprit / Wheaton Warrenville South High School,1431,N/A,-1,0
263,Bella Voce / Johnston High School,1431,N/A,-1,0
264,Powerhouse / Scottsbluff High School,1430,N/A,-1,0
265,Soundwave / Troy Buchanan High School,1427,N/A,-1,0
266,Dimensions / Austin High School,1427,Classic Connection / DeKalb High School,1425,0
267,Eclipse / Regis Middle School,1426,Adrenaline / Taft Middle School,1361,0
268,Choraliers / Arlington High School,1426,N/A,-1,0
269,Classic Connection / DeKalb High School,1425,Singers Unlimited / Anderson High School,1310,0
270,Allure / Loveland High School,1425,N/A,-1,0
271,Premiers / Columbia Academy,1424,N/A,-1,0
272,Visual Volume / Poca High School,1423,Vocal Intensity / Robert C. Byrd High School,1444,0
273,Testostertones / Lexington High School,1423,N/A,-1,0
274,Great Expectations / Twinsburg High School,1423,N/A,-1,0
275,New Dimension / Kimball Jr/Sr High School,1422,N/A,-1,0
276,Music Warehouse / Edgewood High School,1422,Sophisticated Ladies / Edgewood High School,1390,0
277,Cardinal Singers / Chadron High School,1422,N/A,-1,0
278,Reveillon / Jackson Preparatory School,1421,N/A,-1,0
279,Chain Reaction / Lincoln High School,1421,KHS Pops / Kearney High School,1473,0
280,Midwest Express / Holmen High School,1421,South High Street Singers / Fort Atkinson High School,1378,0
281,Express / Dwight D. Eisenhower High School,1421,Singers Jr. / Sullivan Middle School,1398,0
282,Harmony / Gering High School,1420,N/A,-1,0
283,The Class Act / Logan High School,1419,Upstage Adrenaline / Sparta High School,1509,0
284,Crimson & Black / LeMars Community High School,1419,Revelry / Sioux Falls Jefferson High School,1338,0
285,Excel / Elkhorn High School,1418,N/A,-1,0
286,Impulse / Wahlert Catholic High School,1418,N/A,-1,0
287,Good Times / Martinsburg High School,1417,N/A,-1,0
288,Music Factory / Spirit Lake High School,1416,Momentum / Estherville Lincoln Central High School,1402,0
289,High Heeled Harmony / Naperville North High School,1416,N/A,-1,0
290,Nexus / North Polk High School,1410,N/A,-1,0
291,Heart and Soul / Papillion-La Vista High School,1408,N/A,-1,0
292,Entourage / Sioux City East High School,1407,N/A,-1,0
293,Battalion / Battle High School,1407,N/A,-1,0
294,Fast Lane / Glenwood Community High School,1406,Emergence / Lincoln Southwest High School,1377,0
295,Prestige / Sioux City East High School,1405,N/A,-1,0
296,Knight Sensations / Castle High School,1404,N/A,-1,0
297,OnStage / John Hersey High School,1404,N/A,-1,0
298,Vivace / Skutt Catholic High School,1402,N/A,-1,0
299,Oak Street Singers / Oak Park High School,1402,Hillside Singers / Pleasant Hill High School,1386,0
300,Surround Sound / Bettendorf High School,1402,N/A,-1,0
301,Pantheon / Fossil Ridge High School,1402,N/A,-1,0
302,Eclipse / Harrisburg High School,1402,N/A,-1,0
303,Momentum / Estherville Lincoln Central High School,1402,N/A,-1,0
304,Rush / Raymore-Peculiar Senior High School,1401,Soundwave / Warrensburg High School,1387,0
305,Suite Sounds / Carthage Senior High School,1399,N/A,-1,0
306,Singers Jr. / Sullivan Middle School,1398,N/A,-1,0
307,Tiger Mystique / Broken Arrow High School,1398,N/A,-1,0
308,Tiger Momentum / Broken Arrow Freshman Academy,1397,N/A,-1,0
309,Monarchy / Papillion-La Vista High School,1395,N/A,-1,0
310,Heritage Singers / Franklin Community High School,1395,N/A,-1,0
311,Capital Harmony / Sioux Falls Roosevelt High School,1394,N/A,-1,0
312,Rhapsody In Blue / Spain Park High School,1393,N/A,-1,0
313,Chi-Hi Harmonics / Chippewa Falls High School,1392,N/A,-1,0
314,RUSH / Ralston High School,1391,N/A,-1,0
315,Nexus / Homewood High School,1391,N/A,-1,0
316,Soundwaves / Hinton Community School,1391,N/A,-1,0
317,Special Request / Aberdeen Central High School,1390,N/A,-1,0
318,Sophisticated Ladies / Edgewood High School,1390,N/A,-1,0
319,Sudden Impact / Ottumwa High School,1390,Sound Attraction / Williamsburg Jr/Sr High School,1363,0
320,New Score Singers / Smith-Cotton High School,1388,Exclamation! / Grain Valley High School,1448,0
321,CenterStage! / Albertville High School,1388,N/A,-1,0
322,Soundwave / Warrensburg High School,1387,Phenomenon / Neosho High School,1443,0
323,Stage One / Millard South High School,1387,N/A,-1,0
324,Hillside Singers / Pleasant Hill High School,1386,Royalty / Wahoo High School,1466,0
325,Ovations / Opelika High School,1383,N/A,-1,0
326,Salt Co. / Des Moines Christian School,1383,N/A,-1,0
327,Sadie Street Singers / Anamosa High School,1382,N/A,-1,0
328,Revelation / Des Moines Roosevelt High School,1382,N/A,-1,0
329,Tomcats / Nitro High School,1381,N/A,-1,0
330,Silver Connection / Monona Grove High School,1381,N/A,-1,0
331,Knight Moves / Norwell High School,1381,N/A,-1,0
332,Rhapsody n' Rhythm / McDonald County High School,1379,N/A,-1,0
333,South High Street Singers / Fort Atkinson High School,1378,Synergy / Hamilton High School,1549,0
334,Emergence / Lincoln Southwest High School,1377,N/A,-1,0
335,Viking Show Choir / Seaman High School,1377,N/A,-1,0
336,Lumina / Keller High School,1377,N/A,-1,0
337,Sound Machine / Fort Worth Southwest High School,1377,N/A,-1,0
338,Radiance / Powhatan High School,1376,N/A,-1,0
339,City Lights / Midlothian High School,1376,N/A,-1,0
340,Goldenaires / Decatur Central High School,1376,N/A,-1,0
341,Jefferson Edition / Council Bluffs Jefferson High School,1376,N/A,-1,0
342,She-Notes / Olentangy High School,1375,N/A,-1,0
343,Harmonix / Hickman High School,1374,N/A,-1,0
344,Rhythm in Red / Vermillion High School,1373,N/A,-1,0
345,Entertainers / Grafton High School,1373,N/A,-1,0
346,Vocal Locomotion / Van Meter Jr/Sr High School,1373,N/A,-1,0
347,Visual Harmonics / Woodbine Community School,1373,N/A,-1,0
348,Opening Knight / South Dearborn High School,1373,Dimensions / Austin High School,1427,0
349,The Allure / Northwest Rankin High School,1372,N/A,-1,0
350,Tiftosterone / Tift County High School,1372,N/A,-1,0
351,Harmony! / Hebron High School,1372,N/A,-1,0
352,Center Stage / Preble High School,1371,Executive Session / Sauk Prairie High School,1456,0
353,Debut / Mills E. Godwin High School,1371,N/A,-1,0
354,River City Rhythm / Muscatine High School,1371,N/A,-1,0
355,Hi-Style / Linn-Mar High School,1370,N/A,-1,0
356,Rhythm In Red / Cabell Midland High School,1369,N/A,-1,0
357,Singers / Lebanon High School,1368,N/A,-1,0
358,Voices In Perfection / Capital High School,1367,N/A,-1,0
359,5th Avenue / Western Dubuque High School,1367,N/A,-1,0
360,Center Stage / Oak Grove High School,1367,N/A,-1,0
361,Evolution / Poquoson High School,1366,N/A,-1,0
362,Sound Impressions / Lowell High School,1366,N/A,-1,0
363,Center Stage / Marquette High School,1365,N/A,-1,0
364,Phoenix / Jasper High School,1364,N/A,-1,0
365,Synergy / Burke High School,1364,N/A,-1,0
366,Sound Attraction / Williamsburg Jr/Sr High School,1363,N/A,-1,0
367,Classic Blend / Blue Valley High School,1363,N/A,-1,0
368,Jubilation Inc. / Benton Community High School,1363,N/A,-1,0
369,Sugar & Spice / Neosho High School,1363,N/A,-1,0
370,Treble Effects / Nevada High School,1362,N/A,-1,0
371,Singers / Sullivan High School,1361,IN Session / Springfield High School,1301,0
372,Adrenaline / Taft Middle School,1361,N/A,-1,0
373,Titan Tempo / Tuscarora High School,1360,N/A,-1,0
374,Encore / Colonial Forge High School,1359,N/A,-1,0
375,Summit Street Singers / Center Point-Urbana High School,1359,N/A,-1,0
376,Blue Vibrations / Davenport Central High School,1357,N/A,-1,0
377,Ovation / Blair High School,1355,N/A,-1,0
378,Sensations / Sumner-Fredericksburg High School,1354,Cloud 9 / Clayton Ridge High School,1354,0
