rank,name,elo,bestWin,bestWinElo,GCs
59,Spotlight Singers & Company / Brownsburg High School,1681,Touch of Class / Grove City High School,1608,1
60,Varsity Singers / Auburn High School,1681,Reveillon / Jackson Preparatory School,1619,2
61,Keynotes / Olentangy High School,1680,New Dimensions / Clover Hill High School,1756,1
62,Spotlight / Cosby High School,1679,Capital Swing / Manchester High School,1492,2
63,Sidney State of Mind / Sidney High School,1675,Rhythm / Vista Ridge High School,1686,1
64,Millennium / Waukee High School,1673,Gold / Norris High School,1734,1
65,Express / Lincoln East High School,1666,Infinity / Millard North High School,1778,1
66,First Edition / Findlay High School,1662,Legacy / Ross High School,1626,1
67,Executive Session / Sauk Prairie High School,1660,Center Stage / Preble High School,1572,1
68,Showcats / Nitro High School,1653,General Admission / Winfield High School,1531,3
69,Classic Connection / Sioux Falls Washington High School,1653,Crimson & Black / LeMars Community High School,1506,1
70,Entourage / Naperville North High School,1645,Soundwave / Peoria Area Performing Arts Studio,1620,1
71,Top Twenty / Kenton High School,1639,Visions / Buckeye Valley High School,1580,2
72,Imagination / West Jones High School,1637,Reveille / Madison Central High School,1586,1
73,Fantasy / Shepherd Hill Regional High School,1637,VIBE / Daniel Hand High School,1509,0
74,Legacy / Sioux Falls Jefferson High School,1632,Classic Connection / Sioux Falls Washington High School,1653,2
75,Soundsations / Petal High School,1631,Sound Surge / Biloxi High School,1525,2
76,Summit Street Singers / Center Point-Urbana High School,1631,Cardinal Singers / Mayville High School,1495,1
77,Legacy / Ross High School,1626,Keynotes / Olentangy High School,1680,1
78,Hillside Singers / Pleasant Hill High School,1623,Singers / Webb City High School,1587,1
79,Soundwave / Peoria Area Performing Arts Studio,1620,Swingers Unlimited / Marysville High School,1961,2
80,Reveillon / Jackson Preparatory School,1619,Tribe! / Keller High School,1613,0
81,Accents / Avon High School,1616,Charisma / Northrop High School,1484,1
82,Elite Energy / Decatur Show Choir Complex,1614,Flight / Wheaton North High School,1724,1
83,Tribe! / Keller High School,1613,Southwest Effect / Fort Worth Southwest High School,1578,0
84,Premiers / Ben Davis High School,1612,Class Royale / Homestead High School,1607,0
85,In Sync / Burbank High School,1610,N/A,-1,0
86,Touch of Class / Grove City High School,1608,Encore Entertainment Company / Medina High School,1581,0
87,Class Royale / Homestead High School,1607,Legacy / Ross High School,1626,2
88,Happiness Inc. / Cedar Rapids Kennedy High School,1606,Good Time Company / Iowa City West High School,1596,0
89,Northern Lights / Northridge High School,1604,Fusion / Fairfield Jr/Sr High School,1447,1
90,Knight Sensations / Castle High School,1600,Accents / Avon High School,1616,1
91,KHS Pops / Kearney High School,1598,RUSH / Ralston High School,1489,0
92,Good Time Company / Iowa City West High School,1596,Sound Revolution / Norwalk High School,1593,2
93,Sound Revolution / Norwalk High School,1593,Vivace / Skutt Catholic High School,1477,0
94,The Ambassadors / Prairie High School,1593,Entourage / Naperville North High School,1645,0
95,Titan Fever / Glenwood High School,1592,OnStage / John Hersey High School,1541,0
96,Encore / Jackson Academy,1591,Imagination / West Jones High School,1637,0
97,CenterStage! / Albertville High School,1588,Encores / Enterprise High School,1517,1
98,Fast Lane / Glenwood Community High School,1588,KHS Pops / Kearney High School,1598,1
99,Northside Establishment / Davenport North High School,1588,Happiness Inc. / Cedar Rapids Kennedy High School,1606,1
100,Singers / Webb City High School,1587,Sound Dimension / Joplin High School,1556,1
101,Reveille / Madison Central High School,1586,Reveillon / Jackson Preparatory School,1619,1
102,Masquerade / Brea Olinda High School,1583,N/A,-1,0
103,River City Revue / Hannibal High School,1583,Sound Dimension / Joplin High School,1556,0
104,Encore Entertainment Company / Medina High School,1581,Showcats / Nitro High School,1653,0
105,Visions / Buckeye Valley High School,1580,Harding Singers / Marion Harding High School,1419,0
106,Rhapsody In Blue / Spain Park High School,1579,Phoenix / Jasper High School,1417,0
107,Southwest Effect / Fort Worth Southwest High School,1578,Choraliers / Arlington High School,1496,0
108,Sound Vibrations / Hart High School,1577,N/A,-1,0
109,Simply Irresistible / Westside High School,1572,The Headliners / Sioux City East High School,1568,0
110,Center Stage / Preble High School,1572,Cardinal Singers / Mayville High School,1495,1
111,Trojanaires / Jenks High School,1569,Hillside Singers / Pleasant Hill High School,1623,0
112,The Ambassadors / Northwest Rankin High School,1569,Reveillon / Jackson Preparatory School,1619,0
113,The Headliners / Sioux City East High School,1568,Ultimate Image / Grand Island Senior High School,1721,0
114,The All Americans / ETC School of Musical Arts,1568,First Edition / Lafayette Jefferson High School,1704,1
115,Momentum / Cedar Rapids Washington High School,1564,Summit Street Singers / Center Point-Urbana High School,1631,0
116,4th Avenue Jazz Company / Iowa City High School,1562,Summit Street Singers / Center Point-Urbana High School,1631,2
117,Eagle Express / Aberdeen Central High School,1561,Executive Suite / Sioux Falls Roosevelt High School,1724,0
118,Sound Dimension / Joplin High School,1556,Touch of Class / Joplin High School,1488,1
119,Cardinal & Black Singers / Harvard High School,1555,Homegrown Harmonies / Dundy County Stratton Jr/Sr High School,1405,0
120,Adrenaline / Taft Middle School,1554,Neo Classic / Harding Middle School,1470,0
121,Side One / Indianola High School,1552,4th Avenue Jazz Company / Iowa City High School,1562,0
122,Revolution / Gretna High School,1548,South on Stage / Millard South High School,1696,0
123,Synergy / Tupelo High School,1548,CenterStage! / Albertville High School,1588,0
124,Choraliers / Fairfield Senior High School,1544,Encore Entertainment Company / Medina High School,1581,0
125,IN Session / Springfield High School,1543,Battalion / Battle High School,1455,0
126,Prestige / Hamilton High School,1542,Resonance / Powhatan High School,1465,0
127,OnStage / John Hersey High School,1541,Delegation / Danville High School,1409,0
128,Synergy / Johnston High School,1541,Northside Establishment / Davenport North High School,1588,0
129,Light Inc. / Des Moines Christian School,1540,Classic Connection / Sioux Falls Washington High School,1653,0
130,Rhythm of the Knight / Uniondale High School,1540,N/A,-1,0
131,Rhythm in Gold / Bloomington Kennedy High School,1539,Jefferson Connection / Bloomington Jefferson High School,1509,0
132,Forte / Aquinas High School,1539,18th Street Singers / Ord Jr/Sr High School,1435,0
133,Corporation / Lewis Central High School,1536,Oak Street Singers / Oak Park High School,1510,1
134,Royal Rhapsody / Roncalli High School,1535,Pendletones / Pendleton Heights High School,1508,0
135,Choralation / Milton High School,1535,Jam Session / De Pere High School,1534,0
136,Jam Session / De Pere High School,1534,Center Stage / Preble High School,1572,1
137,Grand Central Station / La Crosse Central High School,1533,5th Avenue / Western Dubuque High School,1503,0
138,General Admission / Winfield High School,1531,Keynotes / Olentangy High School,1680,1
139,Mountain MelodiesFruita Monument High School / undefined,1530,Sound SensationsGrand Junction Central High School / undefined,1470,1
140,Impulse / Wahlert Catholic High School,1529,Northside Establishment / Davenport North High School,1588,0
141,Sound / Mundelein High School,1529,Northside Establishment / Davenport North High School,1588,0
142,The Ambassadors / Omaha South High School,1527,Corporation / Lewis Central High School,1536,0
143,Sound Surge / Biloxi High School,1525,The Ambassadors / Northwest Rankin High School,1569,0
144,Swingin' Saints / St. Thomas Aquinas High School,1523,Adrenaline / Atchison High School,1421,0
145,West Side Delegation / Cedar Rapids Jefferson High School,1519,4th Avenue Jazz Company / Iowa City High School,1562,0
146,Encores / Enterprise High School,1517,Radica / Briarwood Christian School,1478,0
147,New Creation / Marion High School,1517,Summit Street Singers / Center Point-Urbana High School,1631,1
148,Splash / Etobicoke School of the Arts,1515,N/A,-1,0
149,Synergy / Unionville High School,1515,N/A,-1,0
150,SHOUT / Music Academy of Western New York,1515,N/A,-1,0
151,Gold Horizons / Northeast Jones Jr/Sr High School,1513,Reveille / Madison Central High School,1586,0
152,Good Times / Martinsburg High School,1512,Vocal Intensity / Robert C. Byrd High School,1479,1
153,Music in Motion / Solon High School,1511,Legacy / Ross High School,1626,0
154,Oak Street Singers / Oak Park High School,1510,Soundwave / Carthage Senior High School,1496,0
155,VIBE / Daniel Hand High School,1509,ENCORE! / Tantasqua Regional High School,1459,0
156,Jefferson Connection / Bloomington Jefferson High School,1509,Grand Central Station / La Crosse Central High School,1533,1
157,Pendletones / Pendleton Heights High School,1508,Heritage Singers / Franklin Community High School,1422,0
158,Friends / Beavercreek High School,1508,Prominent Rendition / Teays Valley High School,1432,1
159,Tonality / Island Community Group,1508,N/A,-1,0
160,Crimson & Black / LeMars Community High School,1506,Stage Lights / Sioux Falls Washington High School,1381,0
161,Central Attraction / Pearl River Central High School,1505,Imagination / West Jones High School,1637,1
162,Eternal Rush / Ankeny Centennial High School,1505,N/A,-1,0
163,Pointe Singers / Grosse Pointe South High School,1505,Fusion / Fairfield Jr/Sr High School,1447,0
164,5th Avenue / Western Dubuque High School,1503,Legacy / MFL MarMac High School,1448,1
165,Minstrel Magic / Carroll High School,1502,Red Hot Blues / New Castle High School,1494,1
166,Choraliers / Edgewood High School,1502,Heat Wave / Hurricane High School,1417,0
167,Voices In Perfection / Capital High School,1499,St. C Singers / St. Clairsville High School,1490,0
168,Express / Dwight D. Eisenhower High School,1498,N/A,-1,0
169,Soundwave / Carthage Senior High School,1496,Singers / Webb City High School,1587,0
170,Choraliers / Arlington High School,1496,Encore! / Georgetown High School,1383,0
171,Cardinal Singers / Mayville High School,1495,Vision / New London High School,1420,0
172,Red Hot Blues / New Castle High School,1494,Sandpipers / Chesterton High School,1462,0
173,Aurora / Waukee Northwest High School,1492,N/A,-1,0
174,Capital Swing / Manchester High School,1492,Just For Show / Midlothian High School,1442,0
175,St. C Singers / St. Clairsville High School,1490,Bel Canto Bulldogs / Doddridge County High School,1474,0
176,Executive Order / John F. Kennedy High School,1489,N/A,-1,0
177,RUSH / Ralston High School,1489,Satisfaction / Sioux Center High School,1460,0
178,Touch of Class / Joplin High School,1488,Sound Dimension / Joplin High School,1556,1
179,Rush / Raymore-Peculiar Senior High School,1488,N/A,-1,0
180,Soundwave / Troy Buchanan High School,1488,Battalion / Battle High School,1455,0
181,Charisma / Northrop High School,1484,Pointe Singers / Grosse Pointe South High School,1505,0
182,Perpetual Motion / Ankeny High School,1482,N/A,-1,0
183,Tiger Mystique / Broken Arrow High School,1480,N/A,-1,0
184,Vocal Intensity / Robert C. Byrd High School,1479,Voices In Perfection / Capital High School,1499,1
185,Encore / Madison East High School,1479,N/A,-1,0
186,Music Warehouse / Edgewood High School,1478,Northern Lights / Northridge High School,1604,0
187,Radica / Briarwood Christian School,1478,Esprit / Enterprise High School,1398,0
188,Vivace / Skutt Catholic High School,1477,Classic Connection / Sioux Falls Washington High School,1653,0
189,City Lights / Rock Bridge High School,1474,Sound Dimension / Joplin High School,1556,0
190,Bel Canto Bulldogs / Doddridge County High School,1474,The Shamrocks / Notre Dame High School,1384,0
191,Spectrum / Pius X High School,1471,N/A,-1,0
192,Neo Classic / Harding Middle School,1470,Eclipse / Regis Middle School,1369,0
193,Sound SensationsGrand Junction Central High School / undefined,1470,N/A,-1,0
194,8th Street Singing Company / Tift County High School,1470,Ladies Choice / Tift County High School,1380,0
195,Èlan / Auburn High School,1467,N/A,-1,0
196,Illumination / Millard North High School,1467,N/A,-1,0
197,Central Sound / Lawrence Central High School,1466,N/A,-1,0
198,Resonance / Powhatan High School,1465,Pop Singers / Jefferson High School,1392,0
199,Goldenaires / Decatur Central High School,1464,N/A,-1,0
200,Sandpipers / Chesterton High School,1462,Sound Check / Waubonsie Valley High School,1445,0
201,Belles et Beaux / Plainfield High School,1461,Knight Sensations / Castle High School,1600,0
202,Satisfaction / Sioux Center High School,1460,Vivace / Skutt Catholic High School,1477,0
203,BV Singers / Blue Valley High School,1460,Rhapsody / Aurora High School,1442,0
204,ENCORE! / Tantasqua Regional High School,1459,VIBE / Daniel Hand High School,1509,0
205,Surround Sound / Bettendorf High School,1458,River City Rhythm / Muscatine High School,1419,0
206,Legacy / Lawrence North High School,1458,N/A,-1,0
207,High Voltage / Franklin Central High School,1458,N/A,-1,0
208,Connection / Warren Central High School,1457,N/A,-1,0
209,Voices 'N Harmony / Lincoln Northeast High School,1456,Uncaged / Hastings High School,1398,0
210,The Current / Waconia High School,1455,N/A,-1,0
211,Battalion / Battle High School,1455,Oak Street Singers / Oak Park High School,1510,0
212,Charisma / Lebanon High School,1453,N/A,-1,0
213,Vocal Gold / Southeast Polk High School,1450,InMotion / Mt. Pleasant Community High School,1339,0
214,Monarchy / Papillion-La Vista High School,1448,N/A,-1,0
215,Legacy / MFL MarMac High School,1448,Pulse / Forest City High School,1388,0
216,Choral Spectrum / South Windsor High School,1447,ENCORE! / Tantasqua Regional High School,1459,0
217,Encores / Pike High School,1447,N/A,-1,0
218,Fusion / Fairfield Jr/Sr High School,1447,New Era / Churubusco Jr/Sr High School,1425,0
219,Vintage / Neenah High School,1445,Center Stage / Preble High School,1572,0
220,Uptown Girls / Millard West High School,1445,N/A,-1,0
221,Sound Check / Waubonsie Valley High School,1445,N/A,-1,0
222,Glamorous Edition / Teays Valley High School,1444,N/A,-1,0
223,Storm / Liberty High School,1443,N/A,-1,0
224,In Step / Linn-Mar High School,1443,Infinity / Des Moines Lincoln High School,1373,0
225,Just For Show / Midlothian High School,1442,N/A,-1,0
226,Rhapsody / Aurora High School,1442,Uncaged / Hastings High School,1398,0
227,Momentum / Marian High School,1441,N/A,-1,0
228,Dimensions / Dowling Catholic High School,1440,N/A,-1,0
229,Bridge Street Singers / St. Francis High School,1438,N/A,-1,0
230,Ambience / Lincoln Southwest High School,1438,N/A,-1,0
231,Northern Lights / North St. Paul High School,1437,Limited Edition / Tomah High School,1375,0
232,Company of Singers / Totino-Grace High School,1437,Ridgetop Revolution / Cashton Middle/High School,1396,0
233,18th Street Singers / Ord Jr/Sr High School,1435,Golden Blues / Tri County Jr/Sr High School,1391,0
234,Silver Connection / Monona Grove High School,1434,N/A,-1,0
235,Visions / Grenada High School,1434,N/A,-1,0
236,Vocal Motion / Mt. Vernon High School,1434,Soundsational Singers / Nevada High School,1342,0
237,The Muses / Oak Mountain High School,1433,N/A,-1,0
238,Hi Fidelity / El Paso-Gridley High School,1433,InMotion / Mt. Pleasant Community High School,1339,0
239,Prominent Rendition / Teays Valley High School,1432,Music Company / River Valley High School,1426,0
240,Music Express / Garfield Heights High School,1430,N/A,-1,0
241,Innovations / Petal High School,1429,8th Street Singing Company / Tift County High School,1470,0
242,Warrior Express / Westside High School,1428,N/A,-1,0
243,Synergy / Shelbyville High School,1427,Music Warehouse / Edgewood High School,1478,0
244,Music Company / River Valley High School,1426,Mustang Express / Strongsville High School,1334,0
245,New Era / Churubusco Jr/Sr High School,1425,Vocal Pointe / Columbus North High School,1384,0
246,Sound Advice / Johnston Middle School,1425,N/A,-1,0
247,Celebration Co. / Benton Community High School,1425,5th Avenue / Western Dubuque High School,1503,0
248,Grand Finale / Rome High School,1423,N/A,-1,0
249,Heritage Singers / Franklin Community High School,1422,Varsity Singers / Huntington North High School,1386,0
250,Adrenaline / Atchison High School,1421,N/A,-1,0
251,Singing Ambassadors / Denison High School,1421,Jefferson Edition / Council Bluffs Jefferson High School,1377,0
252,Vision / New London High School,1420,Pandemonious / Bay Port High School,1365,0
253,Hi-Style / Linn-Mar High School,1420,N/A,-1,0
254,Harmony Gold / Walsh Jesuit High School,1419,N/A,-1,0
255,River City Rhythm / Muscatine High School,1419,InMotion / Mt. Pleasant Community High School,1339,0
256,The Class Act / Logan High School,1419,Executive Session / Sauk Prairie High School,1660,0
257,Harding Singers / Marion Harding High School,1419,Kaleidoscope / Musselman High School,1356,0
258,Rhythm Masters / Whiteland Community High School,1418,N/A,-1,0
259,Harmonia Mundi / Bishop Heelan Catholic School,1418,Satisfaction / Sioux Center High School,1460,0
260,Heat Wave / Hurricane High School,1417,N/A,-1,0
261,Phoenix / Jasper High School,1417,Continuum / Homewood High School,1413,0
262,Elegance / Lincoln East High School,1416,N/A,-1,0
263,City Heat / Columbia City High School,1416,N/A,-1,0
264,Spectrum / Maryville High School,1415,N/A,-1,0
265,adrENaline / Elkhorn North High School,1415,N/A,-1,0
266,High Impact / Herbert Hoover High School,1414,N/A,-1,0
267,Continuum / Homewood High School,1413,N/A,-1,0
268,Spirit / Waukee High School,1413,N/A,-1,0
269,Select Blend / Blue Valley High School,1413,N/A,-1,0
270,Delegation / Danville High School,1409,N/A,-1,0
271,Commotion / Oswego High School,1408,Singers / Sullivan High School,1363,0
272,Homegrown Harmonies / Dundy County Stratton Jr/Sr High School,1405,N/A,-1,0
273,Infinity / Kimball Jr/Sr High School,1405,N/A,-1,0
274,Harmony / Gering High School,1405,N/A,-1,0
275,New Dimension / Kimball Jr/Sr High School,1405,N/A,-1,0
276,Synergy / Hamilton High School,1404,N/A,-1,0
277,Rouge / ETC School of Musical Arts,1403,N/A,-1,0
278,She-Notes / Olentangy High School,1403,Keynotes / Olentangy High School,1680,0
279,Lincoln Volume / Council Bluffs Lincoln High School,1402,Velocity / Norfolk Senior High School,1395,0
280,Midwest Express / Holmen High School,1402,N/A,-1,0
281,Esprit / Wheaton Warrenville South High School,1402,N/A,-1,0
282,Xhilaration / Xavier High School,1401,Sudden Impact / Ottumwa High School,1330,0
283,Company / Lewis Central High School,1401,N/A,-1,0
284,From Start to Finish / Andover High School,1400,ENCORE! / Tantasqua Regional High School,1459,0
285,Iridescence / Clover Hill High School,1400,N/A,-1,0
286,South High Street Singers / Fort Atkinson High School,1399,N/A,-1,0
287,Uncaged / Hastings High School,1398,Glamour / Glenwood Community High School,1322,0
288,Esprit / Enterprise High School,1398,N/A,-1,0
289,Music Factory / Spirit Lake High School,1397,Crimson & Black / LeMars Community High School,1506,0
290,Take II / Bellevue East High School,1397,N/A,-1,0
291,Ridgetop Revolution / Cashton Middle/High School,1396,N/A,-1,0
292,New Score Singers / Smith-Cotton High School,1396,N/A,-1,0
293,Velocity / Norfolk Senior High School,1395,Singing Ambassadors / Denison High School,1421,1
294,Summit Sound / Bishop Dwenger High School,1393,N/A,-1,0
295,Illusion / Atlee High School,1393,N/A,-1,0
296,Excel / Elkhorn High School,1392,N/A,-1,0
297,Runway / Ralston High School,1392,N/A,-1,0
298,Pop Singers / Jefferson High School,1392,N/A,-1,0
299,Golden Blues / Tri County Jr/Sr High School,1391,N/A,-1,0
300,Emerald & Gold / Wilber-Clatonia Jr/Sr High School,1390,N/A,-1,0
301,Applause / Appling County High School,1390,Elite / Boaz High School,1329,0
302,Upstage Adrenaline / Sparta High School,1389,N/A,-1,0
303,Amplitude / Bloomington Expressive Arts Training (BEAT),1389,N/A,-1,0
304,Rave Revue / Ravenswood High School,1389,N/A,-1,0
305,Pulse / Forest City High School,1388,Sensations / Sumner-Fredericksburg High School,1280,0
306,Center Stage / Marquette High School,1387,N/A,-1,0
307,Bella Vocé / Webb City High School,1387,N/A,-1,0
308,Touch of Class / Sissonville High School,1386,Rave Revue / Ravenswood High School,1389,0
309,Varsity Singers / Huntington North High School,1386,City Heat / Columbia City High School,1416,0
310,Vocal Pointe / Columbus North High School,1384,Minstrels / Bishop Luers High School,1321,0
311,West Connection / Bellevue West High School,1384,N/A,-1,0
312,The Shamrocks / Notre Dame High School,1384,N/A,-1,0
313,Encore! / Georgetown High School,1383,N/A,-1,0
314,Glee / East View High School,1383,N/A,-1,0
315,Expressions / Portsmouth High School,1383,N/A,-1,0
316,Nexus / Homewood High School,1382,N/A,-1,0
317,Stage Lights / Sioux Falls Washington High School,1381,Prismatic Sensations / Groton High School,1355,0
318,Ladies Choice / Tift County High School,1380,N/A,-1,0
319,Express / Onalaska High School,1379,N/A,-1,0
320,Stage One / Millard South High School,1378,N/A,-1,0
321,Old Abe Show Choir / Memorial High School,1377,N/A,-1,0
322,Magic / Manteno High School,1377,Swingsingers / Batavia High School,1369,0
323,Jefferson Edition / Council Bluffs Jefferson High School,1377,Lincoln Volume / Council Bluffs Lincoln High School,1402,1
324,Music Makers / Harrisonville High School,1377,N/A,-1,0
325,Sound Wave / Twin Lakes High School,1377,N/A,-1,0
326,Noteables / Pekin Community High School,1377,N/A,-1,0
327,Evolution / Gretna High School,1376,N/A,-1,0
328,Opening Knight / South Dearborn High School,1376,N/A,-1,0
329,Charisma / Iowa City High School,1375,N/A,-1,0
330,Limited Edition / Tomah High School,1375,Cardinal Singers / Mayville High School,1495,0
331,Scarlet Harmony / Springfield High School,1375,N/A,-1,0
332,Ovation / Blair High School,1374,N/A,-1,0
333,Knight Vision / Crestview High School,1374,N/A,-1,0
334,Momentum / Dallas Center-Grimes High School,1374,N/A,-1,0
335,Blue Vibrations / Davenport Central High School,1374,N/A,-1,0
336,Vocal Infusion / Anderson High School,1374,N/A,-1,0
337,Infinity / Des Moines Lincoln High School,1373,N/A,-1,0
338,Illumination / Pearl River Central High School,1373,N/A,-1,0
339,Entertainers / Grafton High School,1372,N/A,-1,0
340,Voltage / Keller Central High School,1372,N/A,-1,0
341,Swingsingers / Batavia High School,1369,B*JAZZled / Burlington High School,1311,0
342,Eclipse / Regis Middle School,1369,N/A,-1,0
343,Choraliers / Reedsburg Area High School,1369,N/A,-1,0
344,Rhapsody in Red / Green Bay East High School,1368,N/A,-1,0
345,Orange Sensations / Wayne County High School,1367,N/A,-1,0
346,Powerhouse / Pleasant Hill High School,1365,N/A,-1,0
347,Pandemonious / Bay Port High School,1365,N/A,-1,0
348,Patriot Edition / Jay County High School,1364,N/A,-1,0
349,Synergy / Burke High School,1363,N/A,-1,0
350,Singers / Sullivan High School,1363,N/A,-1,0
351,Capital Harmony / Sioux Falls Roosevelt High School,1363,N/A,-1,0
352,Center Stage / Columbus East High School,1362,N/A,-1,0
353,Kaleidoscope / Musselman High School,1356,N/A,-1,0
354,Singers / Lebanon High School,1355,N/A,-1,0
355,Rebelaires / Westwood Jr/Sr High School,1355,N/A,-1,0
356,Prismatic Sensations / Groton High School,1355,N/A,-1,0
357,Rendezvous / Preble High School,1355,N/A,-1,0
358,Celebration / Cedar Rapids Washington High School,1353,N/A,-1,0
359,Treble Effects / Nevada High School,1351,N/A,-1,0
360,Showstoppers / Laurel High School,1351,N/A,-1,0
361,Legacy / Sumrall High School,1349,N/A,-1,0
362,Allure / Loveland High School,1349,N/A,-1,0
363,New Group / Belmond-Klemme Jr/Sr High School,1347,N/A,-1,0
364,Rhythm in Red / Vermillion High School,1347,N/A,-1,0
365,Visual Volume / Poca High School,1346,N/A,-1,0
366,Electrify / Somerset Berkley Regional High School,1346,N/A,-1,0
367,High Voltage / Emmetsburg High School,1345,N/A,-1,0
368,Jubilation Inc. / Benton Community High School,1344,N/A,-1,0
369,Eclipse / Harrisburg High School,1344,N/A,-1,0
370,Soundsational Singers / Nevada High School,1342,Treble Effects / Nevada High School,1351,0
371,Salt Co. / Des Moines Christian School,1342,N/A,-1,0
372,Patriot Singers / East Newton High School,1340,N/A,-1,0
373,InMotion / Mt. Pleasant Community High School,1339,Sadie Street Singers / Anamosa High School,1335,0
374,Sadie Street Singers / Anamosa High School,1335,N/A,-1,0
375,Mustang Express / Strongsville High School,1334,N/A,-1,0
376,Singsations / West Salem High School,1334,N/A,-1,0
377,Swingsations / Carroll High School,1332,N/A,-1,0
378,State Street Singers / Waseca High School,1332,N/A,-1,0
