rank,name,elo,bestWin,bestWinElo,GCs
49,Sandpipers / Chesterton High School,1719,Class Royale / Homestead High School,1722,2
50,Momentum / Cedar Rapids Washington High School,1716,Hilltoppers / Onalaska High School,1712,1
51,Hilltoppers / Onalaska High School,1712,Company of Singers / Totino-Grace High School,1867,2
52,Rave Revue / Ravenswood High School,1712,Just For Show / Midlothian High School,1480,1
53,New Dimensions / Clover Hill High School,1710,Great Expectations / Twinsburg High School,1694,1
54,The Classics / Wheaton Warrenville South High School,1708,Flight / Wheaton North High School,1864,4
55,The Headliners / Sioux City East High School,1706,Ultimate Image / Grand Island Senior High School,1704,3
56,Riverside Company / Hastings High School,1706,Xhilaration / Xavier High School,1756,0
57,Amazing Technicolor Show Choir / Westside High School,1704,Choralation / Valley High School,1811,1
58,Ultimate Image / Grand Island Senior High School,1704,Executive Suite / Sioux Falls Roosevelt High School,1729,2
59,VIBE / Daniel Hand High School,1700,Fantasy / Shepherd Hill Regional High School,1643,1
60,The Ambassadors / Prairie High School,1699,Xhilaration / Xavier High School,1756,1
61,Swingsations / Mt. Zion High School,1697,New Dimensions / Clover Hill High School,1710,1
62,Visual Adrenaline / Ankeny High School,1695,Xhilaration / Xavier High School,1756,2
63,Sound Check / Waubonsie Valley High School,1695,Elite Energy / Decatur Show Choir Complex,1734,0
64,Great Expectations / Twinsburg High School,1694,First Edition / Findlay High School,1784,1
65,Spotlight Singers & Company / Brownsburg High School,1693,Brio / Brandon High School,1689,1
66,Reveillon / Jackson Preparatory School,1692,Brio / Brandon High School,1689,2
67,Splash / Etobicoke School of the Arts,1690,N/A,-1,0
68,Brio / Brandon High School,1689,Reveillon / Jackson Preparatory School,1692,1
69,Purple Harmony / Keokuk High School,1688,Modulations / El Paso-Gridley High School,1625,2
70,Central Sound / Lawrence Central High School,1674,Heritage Singers / Franklin Community High School,1474,1
71,St. C Singers / St. Clairsville High School,1661,General Admission / Winfield High School,1578,1
72,Howlin' Huskies / William A. Hough High School,1659,N/A,-1,0
73,Singers / Oak Mountain High School,1658,Encore / Jackson Academy,1609,0
74,Bridge Street Singers / St. Francis High School,1656,Executive Suite / Sioux Falls Roosevelt High School,1729,0
75,Happiness Inc. / Cedar Rapids Kennedy High School,1654,Momentum / Cedar Rapids Washington High School,1716,0
76,Legacy / Ross High School,1651,St. C Singers / St. Clairsville High School,1661,2
77,Midwest Express / Holmen High School,1651,Hilltoppers / Onalaska High School,1712,2
78,Royal Pride / Norfolk Senior High School,1648,Jefferson Edition / Council Bluffs Jefferson High School,1516,1
79,Classic Connection / Sioux Falls Washington High School,1647,Eagle Express / Aberdeen Central High School,1590,1
80,Fantasy / Shepherd Hill Regional High School,1643,Rhythm of the Knight / Uniondale High School,1547,1
81,Express / Lincoln East High School,1641,Free Spirit / Papillion-La Vista High School,1590,1
82,Spotlighters / Craig High School,1638,Flight / Wheaton North High School,1864,1
83,Voices In Perfection / Capital High School,1633,Opening Knight / South Dearborn High School,1573,1
84,Jefferson Connection / Bloomington Jefferson High School,1630,Northern Lights / North St. Paul High School,1385,1
85,Encore Entertainment Company / Medina High School,1628,Class Royale / Homestead High School,1722,0
86,Modulations / El Paso-Gridley High School,1625,Sandpipers / Chesterton High School,1719,3
87,Friends / Beavercreek High School,1620,Pure Elegance / Fairfield Senior High School,1588,1
88,First Edition / Lafayette Jefferson High School,1617,The Headliners / Sioux City East High School,1706,0
89,Masquerade / Brea Olinda High School,1615,N/A,-1,0
90,Varsity Singers / Auburn High School,1614,Encore / Jackson Academy,1609,1
91,Choralation / Milton High School,1612,Jam Session / De Pere High School,1611,2
92,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1612,Swingsations / Carroll High School,1386,0
93,InMotion / Mt. Pleasant Community High School,1611,Purple Harmony / Keokuk High School,1688,1
94,Uncaged On Stage / Hastings High School,1611,Limited Edition / Beatrice High School,1554,0
95,Jam Session / De Pere High School,1611,Modulations / El Paso-Gridley High School,1625,0
96,Encore / Jackson Academy,1609,Soundsations / Petal High School,1837,1
97,Music Makers / Harrisonville High School,1608,City Lights / Rock Bridge High School,1595,0
98,Sound Revolution / Norwalk High School,1605,Bridge Street Singers / St. Francis High School,1656,1
99,Voices of Central / Keller Central High School,1602,Dracarys / Round Rock High School,1520,1
100,Minstrel Magic / Carroll High School,1601,Red Hot / Hurricane High School,1842,1
101,High Impact / Matoaca High School,1597,Rave Revue / Ravenswood High School,1712,0
102,City Lights / Rock Bridge High School,1595,Soundsational Singers / Nevada High School,1720,1
103,Knight Sensations / Castle High School,1593,Counterpoints / North Central High School,1997,1
104,Eagle Express / Aberdeen Central High School,1590,Bridge Street Singers / St. Francis High School,1656,0
105,Free Spirit / Papillion-La Vista High School,1590,Titanium / Papillion-La Vista South High School,1833,1
106,Sound Express / Carlsbad High School,1590,N/A,-1,0
107,Pure Elegance / Fairfield Senior High School,1588,Legacy / Ross High School,1651,0
108,Rhythm in Gold / Bloomington Kennedy High School,1587,Bridge Street Singers / St. Francis High School,1656,0
109,Central Attraction / Pearl River Central High School,1585,Reveille / Madison Central High School,1545,0
110,Keynotes / Olentangy High School,1584,Prominent Rendition / Teays Valley High School,1514,0
111,Encores / Pike High School,1583,Knight Sensations / Castle High School,1593,0
112,Charisma / Northrop High School,1582,Class Royale / Homestead High School,1722,0
113,Rebelaires / Westwood Jr/Sr High School,1582,Harmonia Mundi / Bishop Heelan Catholic School,1527,1
114,Good Time Company / Iowa City West High School,1580,Central Singers Inc. / Davenport Central High School,1728,0
115,Knight Scene / Thomas Dale High School,1579,New Dimensions / Clover Hill High School,1710,2
116,General Admission / Winfield High School,1578,Rhythm In Red / Cabell Midland High School,1458,0
117,4th Avenue Jazz Company / Iowa City High School,1577,Jefferson Edition / Council Bluffs Jefferson High School,1516,1
118,Vivace / Skutt Catholic High School,1574,The Class Act / Logan High School,1516,1
119,Opening Knight / South Dearborn High School,1573,Patriot Edition / Jay County High School,1432,0
120,Gold / Norris High School,1571,Uncaged On Stage / Hastings High School,1611,1
121,Tribe! / Keller High School,1566,Choraliers / Arlington High School,1500,0
122,Choral Spectrum / South Windsor High School,1565,ENCORE! / Tantasqua Regional High School,1507,0
123,Grand Central Station / La Crosse Central High School,1563,Power Company / Waconia High School,1739,1
124,Impulse / Wahlert Catholic High School,1563,4th Avenue Jazz Company / Iowa City High School,1577,0
125,Visual Harmonics / Woodbine Community School,1562,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1612,1
126,The All Americans / ETC School of Musical Arts,1558,Voices In Perfection / Capital High School,1633,1
127,Music Express / Garfield Heights High School,1557,Center Stage / Milton-Union High School,1515,1
128,Limited Edition / Beatrice High School,1554,Dukes and Duchesses / York High School,1375,0
129,Infinity / Millard North High School,1554,Choralation / Valley High School,1811,0
130,Classic Connection / DeKalb High School,1552,Minstrels / Bishop Luers High School,1405,1
131,Capital Swing / Manchester High School,1550,Rave Revue / Ravenswood High School,1712,1
132,Corporation / Lewis Central High School,1548,Harmonia Mundi / Bishop Heelan Catholic School,1527,0
133,Rhythm of the Knight / Uniondale High School,1547,Harmony Gold / Walsh Jesuit High School,1454,1
134,Reveille / Madison Central High School,1545,Encore / Jackson Academy,1609,0
135,Chi-Hi Harmonics / Chippewa Falls High School,1541,Northern Lights / North St. Paul High School,1385,0
136,Dimensions / Dowling Catholic High School,1540,Magic / Manteno High School,1460,0
137,Premiers / Ben Davis High School,1539,Singers / Sullivan High School,1464,0
138,Royal Stewarts / Glendora High School,1538,N/A,-1,0
139,Spirit / Waukee High School,1536,N/A,-1,0
140,Impressions / Burbank High School,1535,N/A,-1,0
141,Gleam / Milton Community Group,1535,N/A,-1,0
142,Battalion / Battle High School,1532,Oak Street Singers / Oak Park High School,1523,0
143,Sound Sensations / Grand Junction Central High School,1530,Mountain Melodies / Fruita Monument High School,1470,1
144,Vintage 2018 / Neenah High School,1529,The Class Act / Logan High School,1516,0
145,Rhythm Express / Fairfield Middle School,1527,N/A,-1,0
146,Harmonia Mundi / Bishop Heelan Catholic School,1527,Crimson & Black / LeMars Community High School,1438,1
147,Applause / Appling County High School,1523,Golden Blues / Lexington High School,1455,1
148,Oak Street Singers / Oak Park High School,1523,Revolution / Gretna High School,1473,2
149,Showcats / Nitro High School,1521,Rhythm In Red / Cabell Midland High School,1458,0
150,Express / Dwight D. Eisenhower High School,1520,Cardinal Singers / Mayville High School,1501,0
151,Dracarys / Round Rock High School,1520,Voltage / Keller Central High School,1460,0
152,Ascension / Vista PEAK Preparatory,1520,N/A,-1,0
153,Synergy / Shelbyville High School,1519,Center Stage / Columbus East High School,1459,0
154,The Class Act / Logan High School,1516,Vintage 2018 / Neenah High School,1529,1
155,Jefferson Edition / Council Bluffs Jefferson High School,1516,Lincoln Volume / Council Bluffs Lincoln High School,1489,1
156,Center Stage / Milton-Union High School,1515,Showcats / Nitro High School,1521,1
157,Synergy / Johnston High School,1515,N/A,-1,0
158,Prominent Rendition / Teays Valley High School,1514,Opening Knight / South Dearborn High School,1573,1
159,New Era / Churubusco Jr/Sr High School,1513,Charisma / Northrop High School,1582,2
160,Countesses & Noblemen / Lincoln Southeast High School,1512,Studio Singers / Omaha Northwest High School,1438,1
161,ENCORE! / Tantasqua Regional High School,1507,Sound Impressions / Lowell High School,1437,0
162,Resonance / Lincoln Southwest High School,1507,Spectrum / Pius X High School,1487,0
163,Hillside Singers / Pleasant Hill High School,1506,Music Makers / Harrisonville High School,1608,1
164,Vocal Infusion / Anderson High School,1505,Fusion / Fairfield Jr/Sr High School,1491,1
165,Cardinal Singers / Mayville High School,1501,Rhapsody in Red / Green Bay East High School,1385,0
166,Rhapsody / Rangeview High School,1501,N/A,-1,0
167,Aspyre / Vista PEAK Preparatory,1501,N/A,-1,0
168,Choraliers / Arlington High School,1500,Cliff Notes / Midlothian Heritage High School,1383,0
169,MasqueradeBrea Olinda High School / undefined,1500,N/A,-1,0
170,PowerhouseJohn Burroughs High School / undefined,1500,N/A,-1,0
171,In SyncBurbank High School / undefined,1500,N/A,-1,0
172,Show Choir / Mt. Desert Island High School,1500,N/A,-1,0
173,CenterStage! / Albertville High School,1500,8th Street Singing Company / Tift County High School,1470,0
174,Silver Connection / Monona Grove High School,1500,Vintage 2018 / Neenah High School,1529,0
175,Voices Unlimited / Hampden Academy,1499,N/A,-1,0
176,Dimensions / Austin High School,1497,Prominent Rendition / Teays Valley High School,1514,1
177,The Company / Piqua High School,1496,Showcats / Nitro High School,1521,0
178,Les Femmes / Mt. Zion High School,1495,N/A,-1,0
179,Chromatics / Rangeview High School,1493,N/A,-1,0
180,Side One / Indianola High School,1493,N/A,-1,0
181,J City Riot / Jefferson City High School,1492,Sound Dimension / Joplin High School,1479,0
182,Eternal Rush / Ankeny Centennial High School,1492,N/A,-1,0
183,Fusion / Fairfield Jr/Sr High School,1491,Vocal Infusion / Anderson High School,1505,0
184,Rhythm / Vista Ridge High School,1491,N/A,-1,0
185,Light Inc. / Des Moines Christian School,1490,Harmonia Mundi / Bishop Heelan Catholic School,1527,0
186,Lincoln Volume / Council Bluffs Lincoln High School,1489,N/A,-1,0
187,Adrenaline / Atchison High School,1488,J City Riot / Jefferson City High School,1492,0
188,Spectrum / Pius X High School,1487,14 Karat Gold / Grand Island Northwest High School,1486,0
189,Music Unlimited / Waltham High School,1487,VIBE / Daniel Hand High School,1700,1
190,Esprit / Wheaton Warrenville South High School,1486,N/A,-1,0
191,14 Karat Gold / Grand Island Northwest High School,1486,Voices 'N Harmony / Lincoln Northeast High School,1370,0
192,Choraleers / Neosho High School,1485,Sound Dimension / Joplin High School,1479,0
193,Blackout / Elkhorn South High School,1485,N/A,-1,0
194,Capital Harmony / Sioux Falls Roosevelt High School,1485,Ovation! / O'Gorman High School,1469,0
195,Executive Session / Sauk Prairie High School,1484,Sandpipers / Chesterton High School,1719,1
196,South on Stage / Millard South High School,1483,Revolution / Gretna High School,1473,0
197,Singers / Lebanon High School,1481,Visions / Buckeye Valley High School,1359,0
198,Just For Show / Midlothian High School,1480,High Impact / Herbert Hoover High School,1422,0
199,Tiger Tones / Harrisburg High School,1479,N/A,-1,0
200,Sound Dimension / Joplin High School,1479,Touch of Class / Joplin High School,1348,0
201,Showstoppers / Triton High School,1479,N/A,-1,0
202,Harmony In Motion / West Brunswick High School,1479,N/A,-1,0
203,Panache / Southmont Jr/Sr High School,1478,N/A,-1,0
204,River City Revue / Hannibal High School,1476,Sudden Impact / Ottumwa High School,1425,2
205,The Current / Waconia High School,1476,N/A,-1,0
206,Showformance / Lake Norman High School,1476,N/A,-1,0
207,Show Choir / Atkins Academic & Technology High School,1476,N/A,-1,0
208,Hornet Harmony / Hillside High School,1476,N/A,-1,0
209,Perfect Intentions / Overhills High School,1476,N/A,-1,0
210,Show Choir / Brunswick Early College High School,1476,N/A,-1,0
211,Doo-WAHS / Western Alamance High School,1476,N/A,-1,0
212,Heritage Singers / Franklin Community High School,1474,Music Warehouse / Edgewood High School,1442,0
213,Revolution / Gretna High School,1473,Synergy / Burke High School,1406,0
214,Mountain Melodies / Fruita Monument High School,1470,N/A,-1,0
215,8th Street Singing Company / Tift County High School,1470,Encores / Enterprise High School,1452,0
216,Marquis / Diamond Bar High School,1469,N/A,-1,0
217,Ovation! / O'Gorman High School,1469,N/A,-1,0
218,Celebration Co. / Benton Community High School,1469,River City Revue / Hannibal High School,1476,0
219,Show Cards / Colerain High School,1466,Choraliers / Edgewood High School,1381,0
220,Vitality / Urbandale High School,1465,N/A,-1,0
221,Singers / Sullivan High School,1464,Delegation / Danville High School,1424,0
222,Warrior Express / Westside High School,1462,N/A,-1,0
223,Singsations / West Salem High School,1462,N/A,-1,0
224,Imagination / West Jones High School,1462,Central Attraction / Pearl River Central High School,1585,0
225,Touch of Class / Grove City High School,1462,Show Cards / Colerain High School,1466,0
226,Magic / Manteno High School,1460,Singers / Sullivan High School,1464,1
227,Voltage / Keller Central High School,1460,Rhapsody / McNeil High School,1402,0
228,Center Stage / Columbus East High School,1459,N/A,-1,0
229,Tiger Pizazz / Lawrenceburg High School,1459,N/A,-1,0
230,Sound FX / Mundelein High School,1458,N/A,-1,0
231,Rhythm In Red / Cabell Midland High School,1458,Vocal Intensity / Robert C. Byrd High School,1417,1
232,Encore / Jasper High School,1457,N/A,-1,0
233,Varsity Singers / Huntington North High School,1457,Swingsingers / Batavia High School,1457,0
234,Swingsingers / Batavia High School,1457,Amplitude / Bloomington Expressive Arts Training (BEAT),1398,0
235,Golden Blues / Lexington High School,1455,Rave Revue / Ravenswood High School,1712,0
236,Harmony Gold / Walsh Jesuit High School,1454,Music Warehouse / Edgewood High School,1442,0
237,Savage Sound FX / Savannah High School,1454,N/A,-1,0
238,Rouge / ETC School of Musical Arts,1453,N/A,-1,0
239,AcaPella / Pella High School,1452,Harmonia Mundi / Bishop Heelan Catholic School,1527,2
240,Encores / Enterprise High School,1452,N/A,-1,0
241,Gold Horizons / Northeast Jones Jr/Sr High School,1451,Central Attraction / Pearl River Central High School,1585,1
242,OnStage / John Hersey High School,1450,N/A,-1,0
243,Accents / Avon High School,1450,Goldenaires / Decatur Central High School,1441,0
244,Christopher Jive and the Uptown 45 / West Branch High School,1448,Harmonia Mundi / Bishop Heelan Catholic School,1527,0
245,Connection / Warren Central High School,1447,N/A,-1,0
246,Sound / Mundelein High School,1447,N/A,-1,0
247,Flight / Wichita All-City,1445,N/A,-1,0
248,Sound Vibrations / Hart High School,1443,N/A,-1,0
249,Music Warehouse / Edgewood High School,1442,Class Royale / Homestead High School,1722,1
250,Goldenaires / Decatur Central High School,1441,Crimson Heat / New Palestine High School,1370,0
251,Good Times / Martinsburg High School,1441,Singers / Lebanon High School,1481,0
252,Sounds / Ben Davis High School,1440,N/A,-1,0
253,Rhapsody In Blue / Hamilton High School,1439,Prominent Rendition / Teays Valley High School,1514,0
254,Vocal Motion / Mt. Vernon High School,1438,Vocal Fusion / Nevada High School,1362,0
255,Studio Singers / Omaha Northwest High School,1438,Surround Sound / Bryan High School,1393,0
256,Crimson & Black / LeMars Community High School,1438,Music Factory / Spirit Lake High School,1362,0
257,In Step / Linn-Mar High School,1438,N/A,-1,0
258,Sound Impressions / Lowell High School,1437,N/A,-1,0
259,Radica / Briarwood Christian School,1436,N/A,-1,0
260,Company / South Jones Jr/Sr High School,1434,Imagination / West Jones High School,1462,0
261,5th Avenue / Western Dubuque High School,1434,Sensations / Sumner-Fredericksburg High School,1334,0
262,Patriot Edition / Jay County High School,1432,Melodic Fusion / Riverside High School,1376,0
263,Electrify / Somerset Berkley Regional High School,1432,N/A,-1,0
264,Out Of The Blue / Chelsea High School,1431,N/A,-1,0
265,Panache / Oliver Ames High School,1430,N/A,-1,0
266,FortissiBROS / Fairfield Senior High School,1429,N/A,-1,0
267,Excel / Elkhorn High School,1429,N/A,-1,0
268,River City Rhythm / Muscatine High School,1427,Dimensions / Dowling Catholic High School,1540,0
269,Singers Xtreme / Marion Harding High School,1426,General Admission / Winfield High School,1578,0
270,Lights Cameron, Action! / Cameron High School,1426,N/A,-1,0
271,Uptown Girls / Millard West High School,1426,N/A,-1,0
272,Sudden Impact / Ottumwa High School,1425,4th Avenue Jazz Company / Iowa City High School,1577,0
273,New Creation / Marion High School,1424,Revelation / Dallas Center-Grimes High School,1422,0
274,Delegation / Danville High School,1424,Classic Connection / DeKalb High School,1552,0
275,Singing Ambassadors / Denison High School,1424,High Voltage / Emmetsburg High School,1364,0
276,Capital Sounds / McGavock High School,1424,The Associate / Homewood High School,1359,0
277,Scarlet Singers / Des Moines East High School,1423,N/A,-1,0
278,You've Got Male / Mt. Zion High School,1423,N/A,-1,0
279,Revelation / Dallas Center-Grimes High School,1422,Vocal Dynamics / Clear Creek Amana High School,1321,0
280,High Impact / Herbert Hoover High School,1422,General Admission / Winfield High School,1578,0
281,Harding Singers / Marion Harding High School,1422,General Admission / Winfield High School,1578,0
282,Images / Morgantown High School,1420,The All Americans / ETC School of Musical Arts,1558,1
283,Center Stage / Marquette High School,1420,Class Act / Herscher High School,1397,0
284,Belles et Beaux / Plainfield High School,1419,Knight Moves / Norwell High School,1375,0
285,Sound FX / Hanover High School,1418,Just For Show / Midlothian High School,1480,0
286,Vocal Intensity / Robert C. Byrd High School,1417,Patriot Pride / Midland Trail Middle/High School,1341,0
287,Prismatic Sensations / Groton High School,1411,N/A,-1,0
288,Tiger Mystique / Broken Arrow High School,1411,N/A,-1,0
289,Touch of Class / Sissonville High School,1411,The Association / Van Buren High School,1337,0
290,Heat Wave / Hurricane High School,1410,N/A,-1,0
291,Innovations / Petal High School,1410,Center Stage / Oak Grove High School,1343,0
292,Northside Establishment / Davenport North High School,1407,N/A,-1,0
293,Synergy / Burke High School,1406,Revolution / Gretna High School,1473,0
294,Minstrels / Bishop Luers High School,1405,Innovation / New Prairie High School,1379,0
295,Allure / Loveland High School,1404,N/A,-1,0
296,Rhapsody / McNeil High School,1402,N/A,-1,0
297,Powerhouse / Pleasant Hill High School,1401,N/A,-1,0
298,West Side Delegation / Cedar Rapids Jefferson High School,1400,N/A,-1,0
299,Amplitude / Bloomington Expressive Arts Training (BEAT),1398,N/A,-1,0
300,Class Act / Herscher High School,1397,N/A,-1,0
301,Ninth Street Singers / Carrollton High School,1396,N/A,-1,0
302,Revelation / Bloomington Expressive Arts Training (BEAT),1394,N/A,-1,0
303,Surround Sound / Bryan High School,1393,N/A,-1,0
304,WD Forté / West Delaware High School,1393,N/A,-1,0
305,Explosion! / Omaha North High School,1393,N/A,-1,0
306,Top Twenty / Kenton High School,1390,N/A,-1,0
307,Soundwave / Troy Buchanan High School,1390,N/A,-1,0
308,Focal Point / Prairie High School,1390,N/A,-1,0
309,City Heat / Columbia City High School,1390,N/A,-1,0
310,Blue Vibrations / Davenport Central High School,1387,N/A,-1,0
311,Forefront / Harrisonville High School,1387,N/A,-1,0
312,Illumination / Millard North High School,1387,N/A,-1,0
313,From Start to Finish / Andover High School,1387,N/A,-1,0
314,Revelation / Des Moines Roosevelt High School,1386,The Ambassadors / Omaha South High School,1368,0
315,Swingsations / Carroll High School,1386,MoShow / Missouri Valley High School,1339,0
316,Take II / Bellevue East High School,1386,N/A,-1,0
317,Rhapsody in Red / Green Bay East High School,1385,N/A,-1,0
318,Octave Above / Milton High School,1385,N/A,-1,0
319,Northern Lights / North St. Paul High School,1385,Limited Edition / Tomah High School,1377,0
320,Classy Ladies / Logan High School,1384,N/A,-1,0
321,Trojanaires / Jenks High School,1384,N/A,-1,0
322,Cliff Notes / Midlothian Heritage High School,1383,N/A,-1,0
323,Choraliers / Edgewood High School,1381,N/A,-1,0
324,Rhapsody / Northwest Rankin High School,1381,N/A,-1,0
325,Revolution / Olentangy Orange High School,1380,N/A,-1,0
326,Drifters / Chesterton High School,1380,N/A,-1,0
327,Innovation / New Prairie High School,1379,Vocal Motion / Wawasee High School,1348,0
328,Main Street / La Cueva High School,1378,N/A,-1,0
329,Indian Rhythm / Milan High School,1377,Glamorous Edition / Teays Valley High School,1288,0
330,Infinity / Des Moines Lincoln High School,1377,N/A,-1,0
331,Limited Edition / Tomah High School,1377,N/A,-1,0
332,She-Notes / Olentangy High School,1376,N/A,-1,0
333,Melodic Fusion / Riverside High School,1376,General Admission / Winfield High School,1578,0
334,Southside Transit / Marshalltown High School,1376,Jefferson Edition / Council Bluffs Jefferson High School,1516,0
335,Dukes and Duchesses / York High School,1375,N/A,-1,0
336,Soundwave / Warrensburg High School,1375,N/A,-1,0
337,Knight Moves / Norwell High School,1375,Classic Connection / DeKalb High School,1552,0
338,Music Company / River Valley High School,1373,N/A,-1,0
339,Soundsation / Riverdale High School,1373,N/A,-1,0
340,SouthSide Sensation / South St. Paul Secondary,1371,Northern Lights / North St. Paul High School,1385,0
341,Encore / Waverly High School,1371,N/A,-1,0
342,Platinum / Platteview High School,1371,N/A,-1,0
343,Sapphire and Ice / Plattsmouth High School,1371,N/A,-1,0
344,Voices 'N Harmony / Lincoln Northeast High School,1370,N/A,-1,0
345,Center Stage / Preble High School,1370,N/A,-1,0
346,Momentum / Lincoln High School,1370,N/A,-1,0
347,Nova / Alan B. Shepard High School,1370,A New Vision / East Noble High School,1294,0
348,Crimson Heat / New Palestine High School,1370,N/A,-1,0
349,Commotion / Oswego High School,1369,N/A,-1,0
350,Center Stage / Cassville High School,1369,N/A,-1,0
351,The Doods / Grand Island Northwest High School,1368,N/A,-1,0
352,The Ambassadors / Omaha South High School,1368,N/A,-1,0
353,Silver Elite / Legacy High School,1366,N/A,-1,0
354,Illusion / Atlee High School,1366,N/A,-1,0
355,RUSH / Ralston High School,1365,N/A,-1,0
356,Revolution / West Jones High School,1364,N/A,-1,0
357,Royalty / Wahoo High School,1364,N/A,-1,0
358,Spectrum / Maryville High School,1364,N/A,-1,0
359,High Voltage / Emmetsburg High School,1364,Soundwaves / Hinton Community School,1290,0
360,Showstoppers / Norfolk Senior High School,1364,N/A,-1,0
361,New Edition / Edgewood High School,1362,N/A,-1,0
362,Music Factory / Spirit Lake High School,1362,Swingsations / Carroll High School,1386,0
363,Vocal Fusion / Nevada High School,1362,N/A,-1,0
364,Vocal Chords / Danville High School,1362,N/A,-1,0
365,Jet Setters / Alliance High School,1361,N/A,-1,0
366,Vocal Gold / Southeast Polk High School,1360,N/A,-1,0
367,The Associate / Homewood High School,1359,N/A,-1,0
368,Visions / Buckeye Valley High School,1359,N/A,-1,0
369,Guys and Dolls / Brodhead High School,1358,N/A,-1,0
370,Singers / Webb City High School,1357,Rhapsody n' Rhythm / McDonald County High School,1348,0
371,AristoCats / Tullahoma High School,1354,N/A,-1,0
372,Act II / Neenah High School,1353,N/A,-1,0
373,Tribal Clefs / Irwin County High School,1353,N/A,-1,0
374,Vocal Locomotion / Van Meter Jr/Sr High School,1352,N/A,-1,0
375,Just Treble / Jay County High School,1352,N/A,-1,0
376,Pizazz / Parkview High School,1351,N/A,-1,0
377,Purple Pizzazz / Middletown High School,1350,N/A,-1,0
