rank,name,elo,bestWin,bestWinElo,GCs
49,By Request / Loveland High School,1729,Red Hot / Hurricane High School,1786,1
50,Showcats / Nitro High School,1713,First Edition / Scranton High School,1573,1
51,Touch of Class / Grove City High School,1703,Showcats / Nitro High School,1713,1
52,Spotlight Singers & Company / Brownsburg High School,1703,Counterpoints / North Central High School,1691,1
53,Counterpoints / North Central High School,1691,Belles et Beaux / Plainfield High School,1670,2
54,Jam Session / De Pere High School,1690,Sound / Mundelein High School,1666,2
55,14 Karat Gold / Grand Island Northwest High School,1690,Spectrum / Pius X High School,1602,2
56,In Sync / Burbank High School,1689,N/A,-1,0
57,Ascension / Vista PEAK Preparatory,1685,Aspyre / Vista PEAK Preparatory,1625,1
58,Momentum / Cedar Rapids Washington High School,1683,Executive Session / Sauk Prairie High School,1671,1
59,AcaPella / Pella High School,1680,Momentum / Cedar Rapids Washington High School,1683,1
60,Company of Singers / Totino-Grace High School,1678,Choraleers / Neosho High School,1808,1
61,Singers / Oak Mountain High School,1674,Varsity Singers / Auburn High School,1583,1
62,Music Unlimited / Waltham High School,1673,By Request / Loveland High School,1729,2
63,Executive Session / Sauk Prairie High School,1671,Jam Session / De Pere High School,1690,3
64,The Ambassadors / Prairie High School,1671,Sound / Mundelein High School,1666,1
65,Belles et Beaux / Plainfield High School,1670,Choraliers / Fairfield Senior High School,1749,2
66,Blackout / Elkhorn South High School,1668,14 Karat Gold / Grand Island Northwest High School,1690,1
67,Bridge Street Singers / St. Francis High School,1667,Jam Session / De Pere High School,1690,1
68,Sound / Mundelein High School,1666,Executive Session / Sauk Prairie High School,1671,2
69,VIBE / Daniel Hand High School,1664,Music Unlimited / Waltham High School,1673,3
70,The Headliners / Sioux City East High School,1659,Executive Suite / Sioux Falls Roosevelt High School,1518,1
71,Electrum / Fishers High School,1658,Swingsations / Mt. Zion High School,1743,0
72,Light Inc. / Des Moines Christian School,1656,Momentum / Dallas Center-Grimes High School,1488,1
73,Visions / Buckeye Valley High School,1656,Good Times / Martinsburg High School,1606,2
74,Pointe Singers / Grosse Pointe South High School,1651,Good Times / Martinsburg High School,1606,1
75,OnStage / John Hersey High School,1650,South High Street Singers / Fort Atkinson High School,1464,1
76,Varsity Singers / Huntington North High School,1647,Class Royale / Homestead High School,1529,1
77,Sound Dimension / Joplin High School,1643,Bella Vocé / Webb City High School,1600,2
78,Spectrum / Ankeny Centennial High School,1631,The Ambassadors / Prairie High School,1671,1
79,Tribe! / Keller High School,1630,Reveillon / Jackson Preparatory School,1607,0
80,Entourage / Naperville North High School,1627,Titan Fever / Glenwood High School,1622,1
81,Rouge / ETC School of Musical Arts,1625,The All Americans / ETC School of Musical Arts,1610,1
82,General Admission / Winfield High School,1625,Showcats / Nitro High School,1713,1
83,Aspyre / Vista PEAK Preparatory,1625,Rhythm / Vista Ridge High School,1567,0
84,Silver Elite / Legacy High School,1623,Aerodynamix / Timber Creek High School,1537,0
85,Titan Fever / Glenwood High School,1622,Singers / Oak Mountain High School,1674,0
86,Hilltoppers / Onalaska High School,1620,Limited Edition / Tomah High School,1567,3
87,Legacy / Sioux Falls Jefferson High School,1620,Eagle Express / Aberdeen Central High School,1733,1
88,Spotlight / Cosby High School,1618,Capital Swing / Manchester High School,1544,3
89,NHS Singers / Noblesville High School,1618,First Edition / Lafayette Jefferson High School,1581,1
90,Encore / Jackson Academy,1615,Visions / Grenada High School,1593,0
91,Accents / Avon High School,1614,Varsity Singers / Huntington North High School,1647,2
92,New Creation / Marion High School,1612,Side One / Indianola High School,1599,1
93,Reveille / Madison Central High School,1611,Reveillon / Jackson Preparatory School,1607,1
94,The All Americans / ETC School of Musical Arts,1610,The Company / Piqua High School,1741,1
95,River City Revue / Hannibal High School,1609,Soundwave / Carthage Senior High School,1556,1
96,Reveillon / Jackson Preparatory School,1607,Reveille / Madison Central High School,1611,1
97,Good Times / Martinsburg High School,1606,First Edition / Scranton High School,1573,1
98,Synergy / Tupelo High School,1606,Reveillon / Jackson Preparatory School,1607,0
99,Hillside Singers / Pleasant Hill High School,1606,Soundwave / Carthage Senior High School,1556,0
100,Voices of Central / Keller Central High School,1605,Silver Elite / Legacy High School,1623,1
101,Spectrum / Pius X High School,1602,Uncaged / Hastings High School,1519,1
102,Bella Vocé / Webb City High School,1600,Hillside Singers / Pleasant Hill High School,1606,1
103,Side One / Indianola High School,1599,RAMification / Southeast Polk High School,1764,0
104,Debut / Mills E. Godwin High School,1597,Resonance / Powhatan High School,1389,0
105,Ultimate Image / Grand Island Senior High School,1593,Blackout / Elkhorn South High School,1668,0
106,Visions / Grenada High School,1593,Reveille / Madison Central High School,1611,2
107,Classic Connection / Sioux Falls Washington High School,1584,Sound Advice / Johnston Middle School,1542,1
108,Radica / Briarwood Christian School,1584,N/A,-1,0
109,Varsity Singers / Auburn High School,1583,Executive Session / Sauk Prairie High School,1671,1
110,First Edition / Lafayette Jefferson High School,1581,Varsity Singers / Huntington North High School,1647,0
111,Double Time / Excelsior Middle School,1577,Adrenaline / Taft Middle School,1482,0
112,Happiness Inc. / Cedar Rapids Kennedy High School,1576,Tiger Rhythm / Broken Arrow High School,1883,1
113,First Edition / Scranton High School,1573,Kaleidoscope / Musselman High School,1544,0
114,Rhythm / Vista Ridge High School,1567,Sidney State of Mind / Sidney High School,1486,0
115,Backstage Broncos / Mustang High School,1567,Rhythm in Blue / Enid High School,1489,1
116,Limited Edition / Tomah High School,1567,Vintage / Neenah High School,1523,1
117,Good Time Company / Iowa City West High School,1566,Sound Advice / Johnston Middle School,1542,1
118,Act II / Edmond Memorial High School,1566,Rhythm in Blue / Enid High School,1489,1
119,KHS Pops / Kearney High School,1566,Vocal Eclipse / Central City High School,1467,1
120,South on Stage / Millard South High School,1565,Excel / Elkhorn High School,1488,1
121,Modulations / El Paso-Gridley High School,1562,InMotion / Mt. Pleasant Community High School,1520,1
122,Soundwave / Carthage Senior High School,1556,Bella Vocé / Webb City High School,1600,0
123,Executive Order / John F. Kennedy High School,1556,N/A,-1,0
124,New Dimension / Noblesville High School,1554,Red Hot Blues / New Castle High School,1434,0
125,The Ambassadors / Omaha South High School,1553,Sound Dimension / Joplin High School,1643,0
126,Masquerade / Brea Olinda High School,1552,N/A,-1,0
127,Keynotes / Olentangy High School,1552,Choraliers / Edgewood High School,1551,0
128,Choraliers / Edgewood High School,1551,Choraliers / Fairfield Senior High School,1749,1
129,Infinity / Millard North High School,1549,Bridge Street Singers / St. Francis High School,1667,0
130,Marquis / Diamond Bar High School,1546,N/A,-1,0
131,Kaleidoscope / Musselman High School,1544,Top Twenty / Kenton High School,1442,1
132,Imagination / West Jones High School,1544,Gold Horizons / Northeast Jones Jr/Sr High School,1488,0
133,Capital Swing / Manchester High School,1544,Good Times / Martinsburg High School,1606,0
134,Vocalmotive / Bemidji High School,1543,Executive Session / Sauk Prairie High School,1671,1
135,Sound Advice / Johnston Middle School,1542,InMotion / Mt. Pleasant Community High School,1520,0
136,Sudden Impact / Ottumwa High School,1541,Summit Street Singers / Center Point-Urbana High School,1476,1
137,Synergy / Johnston High School,1540,N/A,-1,0
138,West Side Delegation / Cedar Rapids Jefferson High School,1539,Sudden Impact / Ottumwa High School,1541,1
139,Emerald Elegance / Winfield High School,1538,Mini Swingers / Bunsold Middle School,1411,0
140,Splash / Etobicoke School of the Arts,1538,Synergy / Unionville High School,1477,1
141,Aerodynamix / Timber Creek High School,1537,Choraliers / Arlington High School,1534,0
142,Music in Motion / Solon High School,1537,The All Americans / ETC School of Musical Arts,1610,0
143,Royal Stewarts / Glendora High School,1535,N/A,-1,0
144,Choraliers / Arlington High School,1534,Aerodynamix / Timber Creek High School,1537,1
145,The Swarm / Perrysburg High School,1534,Classic Connection / DeKalb High School,1414,0
146,Trojanaires / Jenks High School,1532,Reveillon / Jackson Preparatory School,1607,0
147,Central Sound / Lawrence Central High School,1530,Heritage Singers / Franklin Community High School,1488,1
148,Class Royale / Homestead High School,1529,Varsity Singers / Huntington North High School,1647,1
149,Impulse / Wahlert Catholic High School,1529,Momentum / Plymouth High School,1454,0
150,adrENaline / Elkhorn North High School,1527,Corporation / Lewis Central High School,1762,0
151,Ovation! / O'Gorman High School,1527,Corporation / Lewis Central High School,1762,0
152,Battalion / Battle High School,1526,Sound Express / Platte County High School,1495,1
153,Aurora / Waukee Northwest High School,1524,Vivace / Skutt Catholic High School,1415,0
154,Vintage / Neenah High School,1523,Silver Connection / Monona Grove High School,1425,0
155,Sound Vibrations / Hart High School,1521,N/A,-1,0
156,Harding Singers / Marion Harding High School,1521,Visions / Buckeye Valley High School,1656,1
157,InMotion / Mt. Pleasant Community High School,1520,River City Revue / Hannibal High School,1609,0
158,Sound SensationsGrand Junction Central High School / undefined,1520,Mountain MelodiesFruita Monument High School / undefined,1480,1
159,Uncaged / Hastings High School,1519,Out Of The Blue / Plattsmouth High School,1427,0
160,Executive Suite / Sioux Falls Roosevelt High School,1518,West Connection / Bellevue West High School,1429,0
161,Southwest Effect / Fort Worth Southwest High School,1518,Soundsations / Texas City High School,1453,0
162,Main Attraction / Chula Vista High School,1517,N/A,-1,0
163,Jefferson Connection / Bloomington Jefferson High School,1514,Northern Lights / North St. Paul High School,1467,0
164,Vitality / Urbandale High School,1513,Future Image / Grand Island Senior High School,1409,0
165,Bellas / Brandon High School,1511,Applause / Appling County High School,1482,0
166,Platinum FX / Chaparral High School,1510,N/A,-1,0
167,Sound Check / Waubonsie Valley High School,1510,Nova / Alan B. Shepard High School,1435,0
168,Friends / Beavercreek High School,1509,Soundwave / Peoria Area Performing Arts Studio,1479,1
169,Gold / Norris High School,1509,Spectrum / Pius X High School,1602,0
170,Spirit / Waukee High School,1508,Storm / Liberty High School,1494,0
171,Grand Central Station / La Crosse Central High School,1507,Momentum / Cedar Rapids Washington High School,1683,0
172,Choral Spectrum / South Windsor High School,1503,ENCORE! / Tantasqua Regional High School,1443,0
173,Tiger Mystique / Broken Arrow High School,1503,Powerhouse / Pleasant Hill High School,1390,0
174,Encores / Enterprise High School,1502,8th Street Singing Company / Tift County High School,1467,0
175,Titan Radiance / Papillion-La Vista South High School,1502,N/A,-1,0
176,BV Singers / Blue Valley High School,1499,Soundwave / Carthage Senior High School,1556,0
177,Encore Entertainment Company / Medina High School,1497,Good Times / Martinsburg High School,1606,0
178,Sound Express / Platte County High School,1495,Oak Street Singers / Oak Park High School,1476,1
179,Vocal Intensity / Robert C. Byrd High School,1494,Good Times / Martinsburg High School,1606,1
180,Simply Irresistible / Westside High School,1494,N/A,-1,0
181,Storm / Liberty High School,1494,RAMification / Southeast Polk High School,1764,1
182,Rhythm in Blue / Enid High School,1489,N/A,-1,0
183,Momentum / Dallas Center-Grimes High School,1488,BV Singers / Blue Valley High School,1499,0
184,Gold Horizons / Northeast Jones Jr/Sr High School,1488,New Era / West Marion Jr/Sr High School,1396,0
185,Excel / Elkhorn High School,1488,South on Stage / Millard South High School,1565,0
186,High Impact / Matoaca High School,1488,Good Times / Martinsburg High School,1606,1
187,Heritage Singers / Franklin Community High School,1488,Charisma / Northrop High School,1439,0
188,5th Avenue / Western Dubuque High School,1487,Pulse / Forest City High School,1406,1
189,Sidney State of Mind / Sidney High School,1486,N/A,-1,0
190,You've Got Male / Mt. Zion High School,1486,N/A,-1,0
191,Swingin' Saints / St. Thomas Aquinas High School,1482,N/A,-1,0
192,Adrenaline / Taft Middle School,1482,Ovation / Oak Ridge Middle School,1390,0
193,Applause / Appling County High School,1482,CenterStage! / Albertville High School,1444,0
194,Mountain MelodiesFruita Monument High School / undefined,1480,N/A,-1,0
195,The Ambassadors / Northwest Rankin High School,1480,Imagination / West Jones High School,1544,1
196,Xhilaration / Xavier High School,1479,West Side Delegation / Cedar Rapids Jefferson High School,1539,0
197,Soundwave / Peoria Area Performing Arts Studio,1479,Celebration Co. / Benton Community High School,1468,1
198,Eternal Rush / Ankeny Centennial High School,1477,Celebration Co. / Benton Community High School,1468,0
199,Synergy / Unionville High School,1477,N/A,-1,0
200,Upstage Adrenaline / Sparta High School,1477,South High Street Singers / Fort Atkinson High School,1464,0
201,Summit Street Singers / Center Point-Urbana High School,1476,5th Avenue / Western Dubuque High School,1487,0
202,Sound Revolution / Norwalk High School,1476,Southside Transit / Marshalltown High School,1367,0
203,Oak Street Singers / Oak Park High School,1476,Singers / Seward High School,1417,0
204,In Step / Linn-Mar High School,1470,N/A,-1,0
205,Knight Moves / Norwell High School,1469,Classic Connection / DeKalb High School,1414,0
206,New Dimensions / Clover Hill High School,1468,Debut / Mills E. Godwin High School,1597,1
207,Ignition / Valley High School,1468,N/A,-1,0
208,Celebration Co. / Benton Community High School,1468,The Class Act / Logan High School,1410,0
209,Northern Lights / North St. Paul High School,1467,Vintage / Neenah High School,1523,0
210,Vocal Eclipse / Central City High School,1467,Aviation / Lincoln Northwest High School,1408,0
211,Northside Establishment / Davenport North High School,1467,Spirit / Waukee High School,1508,0
212,8th Street Singing Company / Tift County High School,1467,Applause / Appling County High School,1482,1
213,Knight Sensations / Castle High School,1465,Legacy / Lawrence North High School,1412,0
214,South High Street Singers / Fort Atkinson High School,1464,Commotion / Oswego High School,1416,0
215,Monarchy / Papillion-La Vista High School,1463,N/A,-1,0
216,Prestige / Hamilton High School,1463,Good Times / Martinsburg High School,1606,0
217,Dynamic Edition / Hastings High School,1462,N/A,-1,0
218,Rhythm of the Knight / Uniondale High School,1462,N/A,-1,0
219,Chromatics / Thomas Wootton High School,1460,N/A,-1,0
220,Paradigm / Hoover High School,1456,8th Street Singing Company / Tift County High School,1467,0
221,The Bell System / L.D. Bell High School,1456,N/A,-1,0
222,Perpetual Motion / Ankeny High School,1455,N/A,-1,0
223,Encores / Pike High School,1454,Jubilaires / Beech Grove High School,1453,0
224,Allure / Loveland High School,1454,N/A,-1,0
225,Momentum / Plymouth High School,1454,Chi-Hi Harmonics / Chippewa Falls High School,1350,0
226,Jubilaires / Beech Grove High School,1453,Synergy / Shelbyville High School,1331,0
227,Soundsations / Texas City High School,1453,N/A,-1,0
228,Swingspan / Fort Madison High School,1453,Sudden Impact / Ottumwa High School,1541,0
229,Pendletones / Pendleton Heights High School,1451,Music Warehouse / Edgewood High School,1418,0
230,Visual Volume / Poca High School,1449,Resonance / Powhatan High School,1389,0
231,Velocity / Norfolk Senior High School,1449,West Connection / Bellevue West High School,1429,2
232,Prestige / Sioux City East High School,1448,N/A,-1,0
233,Touch of Class / Joplin High School,1445,Vocal Motion / Mt. Vernon High School,1418,0
234,Premiers / Ben Davis High School,1444,N/A,-1,0
235,CenterStage! / Albertville High School,1444,Ovations / Opelika High School,1360,0
236,Class Act / Grove City High School,1443,N/A,-1,0
237,ENCORE! / Tantasqua Regional High School,1443,Sound Impressions / Lowell High School,1366,0
238,Top Twenty / Kenton High School,1442,High Society / Jonathan Alder High School,1433,0
239,She-Notes / Olentangy High School,1442,N/A,-1,0
240,Prominent Rendition / Teays Valley High School,1441,Top Twenty / Kenton High School,1442,0
241,Magic / Manteno High School,1440,Commotion / Oswego High School,1416,0
242,Charisma / Northrop High School,1439,Accents / Avon High School,1614,0
243,Nova / Alan B. Shepard High School,1435,Elite Energy / Decatur Show Choir Complex,1381,0
244,Red Hot Blues / New Castle High School,1434,Vocal Pointe / Columbus North High School,1404,0
245,High Society / Jonathan Alder High School,1433,Varsity Chorale / Euclid High School,1347,0
246,4th Avenue Jazz Company / Iowa City High School,1432,N/A,-1,0
247,High Voltage / Emmetsburg High School,1432,Salt Co. / Des Moines Christian School,1425,0
248,Center Stage / Marquette High School,1431,N/A,-1,0
249,Focal Point / Prairie High School,1430,N/A,-1,0
250,Elegance / Lincoln East High School,1429,N/A,-1,0
251,Rhythmaires / Indian Creek High School,1429,N/A,-1,0
252,Rhythm Masters / Whiteland Community High School,1429,Knight Moves / Norwell High School,1469,0
253,West Connection / Bellevue West High School,1429,Jefferson Edition / Council Bluffs Jefferson High School,1351,0
254,Esprit / Wheaton Warrenville South High School,1428,N/A,-1,0
255,Out Of The Blue / Plattsmouth High School,1427,N/A,-1,0
256,Music Makers / Harrisonville High School,1427,City Lights / Rock Bridge High School,1363,0
257,Pure Elegance / Fairfield Senior High School,1427,N/A,-1,0
258,Singers / Vestavia Hills High School,1426,Paradigm / Hoover High School,1456,0
259,Singers / Webb City High School,1425,Hillside Singers / Pleasant Hill High School,1606,1
260,Central Attraction / Pearl River Central High School,1425,The Allure / Northwest Rankin High School,1366,0
261,Silver Connection / Monona Grove High School,1425,Titan Fever / Glenwood High School,1622,0
262,Salt Co. / Des Moines Christian School,1425,Jefferson Edition / Council Bluffs Jefferson High School,1351,0
263,Sound / Oxford High School,1424,N/A,-1,0
264,Spotlight / Prattville High School,1424,N/A,-1,0
265,Reflections / Duncan High School,1423,N/A,-1,0
266,Purple Pizzazz / Middletown High School,1422,N/A,-1,0
267,The Muses / Oak Mountain High School,1419,N/A,-1,0
268,Vocal Motion / Mt. Vernon High School,1418,Soundsational Singers / Nevada High School,1360,0
269,Titan Tempo / Tuscarora High School,1418,N/A,-1,0
270,Harmonia Mundi / Bishop Heelan Catholic School,1418,High Voltage / Emmetsburg High School,1432,0
271,Music Warehouse / Edgewood High School,1418,Center Stage / Columbus East High School,1340,0
272,Soundwave / Troy Buchanan High School,1417,N/A,-1,0
273,Singers / Seward High School,1417,New Score Singers / Smith-Cotton High School,1317,0
274,Evolution / Gretna High School,1416,N/A,-1,0
275,Commotion / Oswego High School,1416,Choralation / Milton High School,1333,0
276,Cardinal & Black Singers / Harvard High School,1415,N/A,-1,0
277,Singspirations / St. Agnes Catholic School,1415,N/A,-1,0
278,Momentum / Medford Area Senior High School,1415,N/A,-1,0
279,Vivace / Skutt Catholic High School,1415,N/A,-1,0
280,Classic Connection / DeKalb High School,1414,Vocal Motion / Lakeland High School,1339,0
281,Legacy / Lawrence North High School,1412,N/A,-1,0
282,Harmony / Gering High School,1412,N/A,-1,0
283,Patriot Edition / Jay County High School,1412,Classic Connection / DeKalb High School,1414,0
284,Ovation / Blair High School,1412,N/A,-1,0
285,Pop Singers / Jefferson High School,1412,N/A,-1,0
286,Surround Sound / Bettendorf High School,1411,N/A,-1,0
287,Mini Swingers / Bunsold Middle School,1411,N/A,-1,0
288,The Class Act / Logan High School,1410,Act II / Neenah High School,1336,0
289,Future Image / Grand Island Senior High School,1409,N/A,-1,0
290,Femmes Fatales / Plainfield High School,1409,N/A,-1,0
291,Aviation / Lincoln Northwest High School,1408,Sapphire and Gold / Kearney High School,1348,0
292,Pulse / Forest City High School,1406,Legacy / MFL MarMac High School,1329,0
293,Suite Sounds / Carthage Senior High School,1406,Delegation / Danville High School,1363,0
294,Vocal Pointe / Columbus North High School,1404,Opening Knight / South Dearborn High School,1319,0
295,Northern Lights / Northridge High School,1402,N/A,-1,0
296,Rebelaires / Westwood Jr/Sr High School,1400,Harmonia Mundi / Bishop Heelan Catholic School,1418,0
297,Illusions / Huntington High School,1400,N/A,-1,0
298,Singers Xtreme / Marion Harding High School,1399,N/A,-1,0
299,Vocal Gold / Southeast Polk High School,1399,N/A,-1,0
300,Hi Fidelity / El Paso-Gridley High School,1399,N/A,-1,0
301,Uptown / Millard West High School,1399,N/A,-1,0
302,Fast Lane / Glenwood Community High School,1398,Nexus / North Polk High School,1393,0
303,Great Expectations / Twinsburg High School,1397,N/A,-1,0
304,Revelation / Des Moines Roosevelt High School,1397,N/A,-1,0
305,Eclipse / Harrisburg High School,1397,Stage Lights / Sioux Falls Washington High School,1377,0
306,New Era / West Marion Jr/Sr High School,1396,N/A,-1,0
307,Momentum / Lincoln High School,1394,N/A,-1,0
308,Dimensions / Dowling Catholic High School,1394,N/A,-1,0
309,Nexus / North Polk High School,1393,N/A,-1,0
310,Blue Vibrations / Davenport Central High School,1392,N/A,-1,0
311,Ambience / Lincoln Southwest High School,1392,N/A,-1,0
312,Ovation / Oak Ridge Middle School,1390,N/A,-1,0
313,Powerhouse / Pleasant Hill High School,1390,N/A,-1,0
314,Music Express / Garfield Heights High School,1389,N/A,-1,0
315,Resonance / Powhatan High School,1389,Encore / Colonial Forge High School,1324,0
316,Synergy / Burke High School,1389,Velocity / Norfolk Senior High School,1449,0
317,Electric Blue / Quincy Senior High School,1388,N/A,-1,0
318,Cardinal Singers / Mayville High School,1388,Magic / Manteno High School,1440,0
319,Singsations / West Salem High School,1387,N/A,-1,0
320,68th Street Singers / Norris High School,1384,N/A,-1,0
321,Center Stage / Preble High School,1383,South High Street Singers / Fort Atkinson High School,1464,0
322,Special Request / Aberdeen Central High School,1383,N/A,-1,0
323,Midwest Express / Holmen High School,1383,N/A,-1,0
324,Bravo / Pella High School,1383,N/A,-1,0
325,Innovations / Petal High School,1382,N/A,-1,0
326,Celebration / Cedar Rapids Washington High School,1382,N/A,-1,0
327,Noteables / Pekin Community High School,1382,N/A,-1,0
328,New Era / Churubusco Jr/Sr High School,1382,N/A,-1,0
329,Bella Voce / Grand Island Northwest High School,1382,N/A,-1,0
330,Company / Lewis Central High School,1382,N/A,-1,0
331,Touch of Swing / Manchester High School,1382,N/A,-1,0
332,Elite Energy / Decatur Show Choir Complex,1381,Magic / Manteno High School,1440,0
333,Shades of Blue / Burleson Centennial High School,1378,N/A,-1,0
334,Just For Show / Midlothian High School,1378,N/A,-1,0
335,Stage Lights / Sioux Falls Washington High School,1377,Southside Sensation / South St. Paul Secondary,1327,0
336,High Impact / Herbert Hoover High School,1377,N/A,-1,0
337,Hilltop Harmony / Pleasant Hill High School,1375,N/A,-1,0
338,Harmony! / Hebron High School,1375,N/A,-1,0
339,Continuum / Homewood High School,1373,N/A,-1,0
340,Phenomenon / Neosho High School,1372,N/A,-1,0
341,IN Session / Springfield High School,1371,N/A,-1,0
342,Pantheon / Fossil Ridge High School,1369,N/A,-1,0
343,Sound Surge / Biloxi High School,1367,N/A,-1,0
344,Southside Transit / Marshalltown High School,1367,N/A,-1,0
345,Music Factory / Spirit Lake High School,1366,N/A,-1,0
346,The Allure / Northwest Rankin High School,1366,N/A,-1,0
347,Sound Impressions / Lowell High School,1366,ENCORE! / Tantasqua Regional High School,1443,0
348,Eclipse / Regis Middle School,1366,N/A,-1,0
349,Illumination / Pearl River Central High School,1365,N/A,-1,0
350,Synergy / Hamilton High School,1365,Center Stage / Preble High School,1383,0
351,Knight Vision / Crestview High School,1365,N/A,-1,0
352,Capital Harmony / Sioux Falls Roosevelt High School,1365,N/A,-1,0
353,Brave Generation / Bellmont High School,1365,N/A,-1,0
354,Christopher Jive and the Uptown 45 / West Branch High School,1365,Vocal Dynamics / Clear Creek Amana High School,1272,0
355,Ovation / Cedar Rapids Jefferson High School,1364,N/A,-1,0
356,Delegation / Danville High School,1363,N/A,-1,0
357,City Lights / Rock Bridge High School,1363,Adrenaline / Atchison High School,1350,0
358,Infinity / Des Moines Lincoln High School,1361,N/A,-1,0
359,Ovations / Opelika High School,1360,N/A,-1,0
360,Soundsational Singers / Nevada High School,1360,Rhapsody n' Rhythm / McDonald County High School,1316,0
361,Voices In Perfection / Capital High School,1360,N/A,-1,0
362,RUSH / Ralston High School,1358,N/A,-1,0
363,Satisfaction / Sioux Center High School,1356,High Voltage / Emmetsburg High School,1432,0
364,Heat Wave / Hurricane High School,1356,N/A,-1,0
365,Jet Setters / Alliance High School,1354,N/A,-1,0
366,Mustang Express / Strongsville High School,1353,N/A,-1,0
367,Jefferson Edition / Council Bluffs Jefferson High School,1351,Surround Sound / Bryan High School,1318,0
368,West Connection / Davenport West High School,1351,N/A,-1,0
369,Adrenaline / Atchison High School,1350,N/A,-1,0
370,Chi-Hi Harmonics / Chippewa Falls High School,1350,N/A,-1,0
371,Fusion / Fairfield Jr/Sr High School,1350,N/A,-1,0
372,Touch of Class / Sissonville High School,1350,N/A,-1,0
373,Sapphire and Gold / Kearney High School,1348,N/A,-1,0
374,River City Rhythm / Muscatine High School,1348,N/A,-1,0
375,Varsity Chorale / Euclid High School,1347,Music Company / River Valley High School,1333,0
