rank,name,elo,bestWin,bestWinElo,GCs
161,Resonance / Lincoln Southwest High School,1468,Sadie Street Singers / Anamosa High School,1454,0
162,Pure Elegance / Fairfield Senior High School,1465,Rhapsody In Blue / Hamilton High School,1424,0
163,Express / Lincoln East High School,1462,Ultimate Image / Grand Island Senior High School,1598,0
164,Vitality / Urbandale High School,1461,N/A,-1,0
165,RAMification / Southeast Polk High School,1458,Jefferson Edition / Council Bluffs Jefferson High School,1418,0
166,Encore / Madison East High School,1457,Executive Session / Sauk Prairie High School,1428,0
167,Shooting Stars / Monrovia High School,1456,N/A,-1,0
168,Red Hot Blues / New Castle High School,1456,N/A,-1,0
169,Sadie Street Singers / Anamosa High School,1454,Sound Coalition / Columbus Catholic High School,1399,0
170,Countesses & Noblemen / Lincoln Southeast High School,1453,N/A,-1,0
171,Show Choir / Seaman High School,1453,N/A,-1,0
172,City Heat / Columbia City High School,1452,New Era / Churubusco Jr/Sr High School,1381,0
173,Revolution / Gretna High School,1450,Sadie Street Singers / Anamosa High School,1454,0
174,Vintage 2010 / Neenah High School,1449,N/A,-1,0
175,Spirit / Waukee High School,1449,N/A,-1,0
176,Show Steelers / Joliet Central High School,1448,N/A,-1,0
177,Sandpipers / Chesterton High School,1447,City Heat / Columbia City High School,1452,0
178,Commotion / Holy Trinity Jr/Sr High School,1447,InMotion / Mt. Pleasant Community High School,1396,0
179,Excel / Elkhorn High School,1446,N/A,-1,0
180,La Voce Ballo / Bemidji High School,1445,N/A,-1,0
181,Chorale / Gahanna Lincoln High School,1445,N/A,-1,0
182,Testostertones / Totino-Grace High School,1445,N/A,-1,0
183,Nova / Alan B. Shepard High School,1444,N/A,-1,0
184,Music Warehouse / Edgewood High School,1444,N/A,-1,0
185,Take II / Bellevue East High School,1444,N/A,-1,0
186,Encore / Harold L. Richards High School,1443,N/A,-1,0
187,Soundwaves / Hinton Community School,1441,N/A,-1,0
188,Accents / Avon High School,1441,N/A,-1,0
189,Flash 'n Fascination / Martinsville High School,1440,N/A,-1,0
190,Voices of Central / Keller Central High School,1439,N/A,-1,0
191,Charisma / Northrop High School,1439,Rhythm In Red / Cabell Midland High School,1747,0
192,Jubilaires / Beech Grove High School,1437,N/A,-1,0
193,Reveille / Madison Central High School,1435,N/A,-1,0
194,Chicagoland Ambassadors / The Rising Stars Company,1434,N/A,-1,0
195,Eisenhower Express / Dwight D. Eisenhower High School,1434,N/A,-1,0
196,Spartan Sensations / Springfield Southeast High School,1434,N/A,-1,0
197,Locomotion / Altoona High School,1434,Cardinal Singers / Mayville High School,1507,0
198,Premiere / Columbia Academy,1433,Central Attraction / Pearl River Central High School,1343,0
199,Northern Lights / North St. Paul High School,1433,Jive / Bloomington Jefferson High School,1383,0
200,Ovation / Cedar Rapids Jefferson High School,1432,N/A,-1,0
201,Spotlighters / Mooresville High School,1432,N/A,-1,0
202,Soundsational Singers / Nevada High School,1429,N/A,-1,0
203,Executive Session / Sauk Prairie High School,1428,N/A,-1,0
204,4th Avenue Jazz Company / Iowa City High School,1427,N/A,-1,0
205,Con Brio / Oak Mountain High School,1424,N/A,-1,0
206,Rhapsody In Blue / Hamilton High School,1424,Opening Knight / South Dearborn High School,1482,0
207,Knight Scene / Thomas Dale High School,1423,High Impact / Matoaca High School,1410,0
208,Encore / St. Joseph Central High School,1423,N/A,-1,0
209,Spectrum / Pius X High School,1422,N/A,-1,0
210,WD Forté / West Delaware High School,1422,N/A,-1,0
211,New Generation / Sullivan High School,1420,N/A,-1,0
212,Center Stage / Marquette High School,1419,N/A,-1,0
213,Light Inc. / Des Moines Christian School,1419,First Edition / Hudson High School,1364,0
214,VIBE / Daniel Hand High School,1419,N/A,-1,0
215,Christopher Jive and the Uptown 45 / West Branch High School,1418,First Edition / Hudson High School,1364,0
216,Xuberance / Xavier High School,1418,N/A,-1,0
217,Jefferson Edition / Council Bluffs Jefferson High School,1418,N/A,-1,0
218,Chi-Hi Harmonics / Chippewa Falls High School,1417,Old Abe Show Choir / Memorial High School,1365,0
219,Simply Irresistible / Westside High School,1417,N/A,-1,0
220,Èlan / Auburn High School,1415,N/A,-1,0
221,Esprit / Enterprise High School,1415,N/A,-1,0
222,Hilltop Harmony / Pleasant Hill High School,1415,N/A,-1,0
223,Entertainers / Grafton High School,1415,N/A,-1,0
224,Faces / Crete-Monee High School,1415,N/A,-1,0
225,Classix / St. Albans High School,1414,N/A,-1,0
226,Sound Wave / Twin Lakes High School,1413,N/A,-1,0
227,Mystiques / Pike High School,1413,N/A,-1,0
228,Singers / Sullivan High School,1413,N/A,-1,0
229,Rave Revue / Ravenswood High School,1412,High Impact / Herbert Hoover High School,1406,0
230,Illusion / Atlee High School,1410,Harbor Lights / Kecoughtan High School,1395,0
231,Surround Sound / Bettendorf High School,1410,N/A,-1,0
232,High Impact / Matoaca High School,1410,Knight Scene / Thomas Dale High School,1423,0
233,OnStage / John Hersey High School,1409,Magic / Manteno High School,1609,0
234,Just For Show / Midlothian High School,1409,High Impact / Matoaca High School,1410,0
235,Side One / Indianola High School,1409,InMotion / Mt. Pleasant Community High School,1396,0
236,Prominent Rendition / Teays Valley High School,1407,Showcats / Nitro High School,1407,0
237,Showcats / Nitro High School,1407,Voices In Perfection / Capital High School,1590,0
238,High Impact / Herbert Hoover High School,1406,N/A,-1,0
239,Unlimited / Paxton-Buckley-Loda High School,1406,N/A,-1,0
240,Illusion / Kettering Fairmont High School,1404,N/A,-1,0
241,Uptown Girls / Millard West High School,1404,N/A,-1,0
242,Silver Connection / Monona Grove High School,1404,The Ambassadors / Prairie High School,1522,0
243,Central Connection / La Crosse Central High School,1401,N/A,-1,0
244,Impressions / Cory-Rawson High School,1401,N/A,-1,0
245,Esprit / Southwestern Jr/Sr High School,1399,N/A,-1,0
246,Sound Coalition / Columbus Catholic High School,1399,N/A,-1,0
247,Expressions / Portsmouth High School,1399,N/A,-1,0
248,Sensations / Sumner-Fredericksburg High School,1398,N/A,-1,0
249,Platinum / Canyon High School,1398,N/A,-1,0
250,InMotion / Mt. Pleasant Community High School,1396,Christopher Jive and the Uptown 45 / West Branch High School,1418,0
251,Sounds / Ben Davis High School,1395,N/A,-1,0
252,Harbor Lights / Kecoughtan High School,1395,N/A,-1,0
253,Melodic Impact / Beech High School,1393,N/A,-1,0
254,Madrijazz / Mechanicsville High School,1392,N/A,-1,0
255,Sudden Impact / Ottumwa High School,1392,N/A,-1,0
256,Choraliers / Edgewood High School,1391,Opening Knight / South Dearborn High School,1482,0
257,Imagination / West Jones High School,1391,Reveillon / Jackson Preparatory School,1613,0
258,Sudden Image / Lloyd C. Bird High School,1390,N/A,-1,0
259,Singers / Lebanon High School,1390,St. C Singers / St. Clairsville High School,1338,0
260,FLaPCo / Franklin Middle School,1390,N/A,-1,0
261,Premiere Edition / Hudson Middle School,1390,N/A,-1,0
262,Radiance / Regis Middle School,1390,N/A,-1,0
263,Soundwave / Warrensburg High School,1388,N/A,-1,0
264,Class Royale / Homestead High School,1388,N/A,-1,0
265,Midwest Express / Holmen High School,1388,N/A,-1,0
266,Keynotes / Olentangy High School,1388,N/A,-1,0
267,Executive Suite / Sioux Falls Roosevelt High School,1384,N/A,-1,0
268,Panache / Southmont Jr/Sr High School,1384,N/A,-1,0
269,Gold / Norris High School,1384,N/A,-1,0
270,Jive / Bloomington Jefferson High School,1383,N/A,-1,0
271,Fire And Ice / Washburn High School,1383,N/A,-1,0
272,Visions / Buckeye Valley High School,1382,N/A,-1,0
273,New Era / Churubusco Jr/Sr High School,1381,Class Royale / Homestead High School,1388,0
274,Summit Street Singers / Center Point-Urbana High School,1380,Christopher Jive and the Uptown 45 / West Branch High School,1418,0
275,The Association / Van Buren High School,1380,N/A,-1,0
276,Riot / Jefferson City High School,1379,N/A,-1,0
277,Internal Combustion / Ankeny Northview Middle School,1379,N/A,-1,0
278,Show Choir / Waterville Senior High School,1379,N/A,-1,0
279,5th Avenue / Western Dubuque High School,1379,N/A,-1,0
280,Wave of Distinction / North Side High School,1378,Fusion / Fairfield Jr/Sr High School,1367,0
281,Jam Session / De Pere High School,1377,N/A,-1,0
282,Oak Street Singers / Oak Park High School,1373,N/A,-1,0
283,High Voltage / Emmetsburg High School,1373,N/A,-1,0
284,Soundsation / Riverdale High School,1370,N/A,-1,0
285,Cabaret / Smith-Cotton High School,1370,N/A,-1,0
286,Music Makers / Harrisonville High School,1369,N/A,-1,0
287,Infinity / Des Moines Lincoln High School,1367,N/A,-1,0
288,Fusion / Fairfield Jr/Sr High School,1367,N/A,-1,0
289,General Admission / Winfield High School,1365,Visual Volume / Poca High School,1611,1
290,Old Abe Show Choir / Memorial High School,1365,N/A,-1,0
291,Knight Sensations / Castle High School,1365,N/A,-1,0
292,First Edition / Hudson High School,1364,Sound Attraction / Williamsburg Jr/Sr High School,1329,0
293,Center Stage / Preble High School,1361,N/A,-1,0
294,River City Revue / Hannibal High School,1361,N/A,-1,0
295,Bella Voce / Grand Island Northwest High School,1359,N/A,-1,0
296,T-C Sensations / Tri-Center High School,1359,N/A,-1,0
297,Gold Horizons / Northeast Jones Jr/Sr High School,1359,N/A,-1,0
298,Vocal Chords / Danville High School,1358,N/A,-1,0
299,Rhythm Masters / Whiteland Community High School,1355,N/A,-1,0
300,Music Express / Garfield Heights High School,1354,N/A,-1,0
301,Encore / Jackson Academy,1354,N/A,-1,0
302,South High Street Singers / Fort Atkinson High School,1354,N/A,-1,0
303,Summit Sound / Bishop Dwenger High School,1354,N/A,-1,0
304,The All Americans / ETC School of Musical Arts,1353,Singsation / Wapakoneta High School,1342,0
305,Limited Edition / Tomah High School,1352,N/A,-1,0
306,Images / Morgantown High School,1352,InAChordDance / Appomattox Regional Governor's School,1499,1
307,Rising Stars / Milton High School,1350,N/A,-1,0
308,Swingsations / Carroll High School,1347,N/A,-1,0
309,Tiger Drive / Marshall High School,1346,N/A,-1,0
310,By Request / Loveland High School,1346,N/A,-1,0
311,New Sound / Sioux City East High School,1346,N/A,-1,0
312,Central Attraction / Pearl River Central High School,1343,N/A,-1,0
313,Singsation / Wapakoneta High School,1342,N/A,-1,0
314,Amherechos / Amherst County High School,1338,N/A,-1,0
315,Voices Unlimited / West Liberty High School,1338,N/A,-1,0
316,St. C Singers / St. Clairsville High School,1338,N/A,-1,0
317,Momentum / Lawton-Bronson Jr/Sr High School,1337,N/A,-1,0
318,Visions / Grenada High School,1332,N/A,-1,0
319,Dutch Divas / Pella High School,1332,N/A,-1,0
320,Eagle Express / Aberdeen Central High School,1332,N/A,-1,0
321,Sound Attraction / Williamsburg Jr/Sr High School,1329,N/A,-1,0
322,Rhythm in Red / Vermillion High School,1329,N/A,-1,0
323,All Star Show Choir / ARTS Resources Group,1329,N/A,-1,0
324,Iridescence / Clover Hill High School,1326,N/A,-1,0
325,Purple Pizzazz / Middletown High School,1303,N/A,-1,0
326,Purple Harmony / Keokuk High School,1286,N/A,-1,0
327,Swingspan / Fort Madison High School,1276,N/A,-1,0
