rank,name,elo,bestWin,bestWinElo,GCs
43,Encore Entertainment Company / Medina High School,1582,CenterStage! / Albertville High School,1606,1
44,Revolution / Gretna High School,1580,Side One / Indianola High School,1438,1
45,By Request / Loveland High School,1573,Minstrel Magic / Carroll High School,1687,1
46,Trojanaires / Jenks High School,1573,N/A,-1,0
47,Fantasy / Shepherd Hill Regional High School,1573,N/A,-1,0
48,Choraleers / Neosho High School,1571,Sound Dimension / Joplin High School,1569,2
49,Sound Dimension / Joplin High School,1569,Choraleers / Neosho High School,1571,1
50,The All Americans / ETC School of Musical Arts,1564,Show Cards / Colerain High School,1373,0
51,Singers / Lebanon High School,1561,Voices In Perfection / Capital High School,1437,1
52,Gold / Norris High School,1561,Vivace / Skutt Catholic High School,1468,0
53,Touch of Class / Grove City High School,1559,Red Hot / Hurricane High School,1709,0
54,Classic Connection / Sioux Falls Washington High School,1557,Choraleers / Neosho High School,1571,0
55,Pendletones / Pendleton Heights High School,1551,N/A,-1,0
56,Northern Lights / Northridge High School,1546,Fusion / Fairfield Jr/Sr High School,1477,0
57,Friends / Beavercreek High School,1543,N/A,-1,0
58,Soundwave / Carthage Senior High School,1543,Choraleers / Neosho High School,1571,2
59,NHS Singers / Noblesville High School,1540,Rhythm Masters / Whiteland Community High School,1494,1
60,The Ambassadors / Prairie High School,1538,New Score Singers / Smith-Cotton High School,1463,0
61,General Admission / Winfield High School,1537,Voices In Perfection / Capital High School,1437,0
62,In Sync / Burbank High School,1537,N/A,-1,0
63,Choraliers / Fairfield Senior High School,1536,The All Americans / ETC School of Musical Arts,1564,1
64,ENCORE! / Tantasqua Regional High School,1532,By Request / Loveland High School,1573,1
65,Sound Revolution / Norwalk High School,1530,Sudden Impact / Ottumwa High School,1385,0
66,Belles et Beaux / Plainfield High School,1526,N/A,-1,0
67,Encore / Jackson Academy,1523,Soundsations / Petal High School,1664,0
68,Heritage Singers / Franklin Community High School,1523,Singers / Lebanon High School,1561,2
69,VIBE / Daniel Hand High School,1518,N/A,-1,0
70,Impulse / Wahlert Catholic High School,1516,Belles et Beaux / Plainfield High School,1526,0
71,Surround Sound / Center Grove High School,1510,N/A,-1,0
72,Connection / Warren Central High School,1508,N/A,-1,0
73,Titan Fever / Glenwood High School,1497,Sandpipers / Chesterton High School,1446,0
74,Rhythm Masters / Whiteland Community High School,1494,Legacy / Lawrence North High School,1490,0
75,Legacy / Lawrence North High School,1490,Sandpipers / Chesterton High School,1446,0
76,Fusion / Fairfield Jr/Sr High School,1477,N/A,-1,0
77,Reveillon / Jackson Preparatory School,1472,N/A,-1,0
78,Esprit / Enterprise High School,1470,Ovations / Opelika High School,1377,0
79,Vivace / Skutt Catholic High School,1468,Rhapsody / Aurora High School,1446,0
80,New Score Singers / Smith-Cotton High School,1463,N/A,-1,0
81,8th Street Singing Company / Tift County High School,1457,N/A,-1,0
82,Music Factory / Spirit Lake High School,1455,N/A,-1,0
83,Vintage / Neenah High School,1454,Vocal Motion / Bradley Central High School,1359,0
84,Rhythm in Red / Vermillion High School,1448,N/A,-1,0
85,Sandpipers / Chesterton High School,1446,Music Unlimited / Waltham High School,1597,0
86,Rhapsody / Aurora High School,1446,Ignition / Valley High School,1332,0
87,Keynotes / Olentangy High School,1442,Sudden Impact / Ottumwa High School,1385,0
88,Modulations / El Paso-Gridley High School,1439,N/A,-1,0
89,Side One / Indianola High School,1438,Jefferson Edition / Council Bluffs Jefferson High School,1309,0
90,Voices In Perfection / Capital High School,1437,Rhythm In Red / Cabell Midland High School,1347,0
91,Oak Street Singers / Oak Park High School,1432,Exclamation! / Grain Valley High School,1335,0
92,Singers / Webb City High School,1429,New Score Singers / Smith-Cotton High School,1463,0
93,Music Warehouse / Edgewood High School,1424,Show Cards / Colerain High School,1373,0
94,Executive Session / Sauk Prairie High School,1423,N/A,-1,0
95,Sensations / Franklin Community High School,1420,N/A,-1,0
96,Hilltoppers / Onalaska High School,1420,Swingsations / Mt. Zion High School,1759,1
97,South High Street Singers / Fort Atkinson High School,1415,Rhapsody / Northwest Rankin High School,1410,1
98,Rhapsody / Northwest Rankin High School,1410,N/A,-1,0
99,Varsity Singers / Huntington North High School,1407,Sandpipers / Chesterton High School,1446,0
100,Soundwave / Peoria Area Performing Arts Studio,1406,Music Warehouse / Edgewood High School,1424,0
101,Guys and Dolls / Brodhead High School,1405,N/A,-1,0
102,First Edition / Lafayette Jefferson High School,1396,N/A,-1,0
103,Charisma / Northrop High School,1394,N/A,-1,0
104,Velocity / Norfolk Senior High School,1391,N/A,-1,0
105,Delegation / Danville High School,1388,N/A,-1,0
106,Singers / Sullivan High School,1388,N/A,-1,0
107,Reveille / Madison Central High School,1387,N/A,-1,0
108,Sudden Impact / Ottumwa High School,1385,N/A,-1,0
109,Ovation! / O'Gorman High School,1379,N/A,-1,0
110,Ovations / Opelika High School,1377,N/A,-1,0
111,Show Cards / Colerain High School,1373,N/A,-1,0
112,Swingin' Saints / St. Thomas Aquinas High School,1369,N/A,-1,0
113,Eclipse / Harrisburg High School,1369,N/A,-1,0
114,Vocal Motion / Bradley Central High School,1359,N/A,-1,0
115,Amazing Technicolor Show Choir / Westside High School,1359,N/A,-1,0
116,Bella Voce / Grand Island Northwest High School,1353,N/A,-1,0
117,68th Street Singers / Norris High School,1353,N/A,-1,0
118,Titanaires / Norris High School,1353,N/A,-1,0
119,Rhythm In Red / Cabell Midland High School,1347,Voices In Perfection / Capital High School,1437,0
120,Purple Pizzazz / Middletown High School,1338,N/A,-1,0
121,Exclamation! / Grain Valley High School,1335,N/A,-1,0
122,Ignition / Valley High School,1332,N/A,-1,0
123,Sound Wave / Twin Lakes High School,1332,N/A,-1,0
124,High Impact / Herbert Hoover High School,1331,N/A,-1,0
125,Touch of Class / Sissonville High School,1330,N/A,-1,0
126,Jefferson Edition / Council Bluffs Jefferson High School,1309,N/A,-1,0
