rank,name,elo,bestWin,bestWinElo,GCs
137,OnStage / John Hersey High School,1601,Delegation / Danville High School,1470,0
138,Sound / Mundelein High School,1600,4th Avenue Jazz Company / Iowa City High School,1663,0
139,Reveille / Madison Central High School,1600,Visions / Grenada High School,1785,1
140,Capital Swing / Manchester High School,1598,Just For Show / Midlothian High School,1485,0
141,Pointe Singers / Grosse Pointe South High School,1598,Patriot Edition / Jay County High School,1440,0
142,Ascension / Vista PEAK Preparatory,1594,N/A,-1,0
143,Visions / Grenada High School,1593,N/A,-1,0
144,Simply Irresistible / Westside High School,1590,The Headliners / Sioux City East High School,1771,0
145,Images / Morgantown High School,1590,N/A,-1,0
146,General Admission / Winfield High School,1588,St. C Singers / St. Clairsville High School,1607,1
147,Shockwave / Elkhorn South High School,1585,N/A,-1,0
148,Friends / Beavercreek High School,1585,Expressions / Portsmouth High School,1500,1
149,Light Inc. / Des Moines Christian School,1585,Classic Connection / Sioux Falls Washington High School,1564,0
150,Good Time Company / Iowa City West High School,1584,Sound Revolution / Norwalk High School,1662,2
151,VIBE / Daniel Hand High School,1583,ENCORE! / Tantasqua Regional High School,1609,0
152,Show Choir / Columbus High School,1582,N/A,-1,0
153,Evolution / American Leadership Academy,1581,N/A,-1,0
154,KHS Pops / Kearney High School,1580,Excel / Elkhorn High School,1612,0
155,Knightingales / Castle High School,1580,N/A,-1,0
156,Bridge Street Singers / St. Francis High School,1580,N/A,-1,0
157,New Creation / Marion High School,1578,Sound Revolution / Norwalk High School,1739,1
158,Synergy / Tupelo High School,1575,CenterStage! / Albertville High School,1672,0
159,Future Image / Grand Island Senior High School,1575,N/A,-1,0
160,Jazz / Auburn Junior High School,1572,N/A,-1,0
161,Central Attraction / Pearl River Central High School,1571,Imagination / West Jones High School,1747,1
162,St. C Singers / St. Clairsville High School,1571,Bel Canto Bulldogs / Doddridge County High School,1500,0
163,Great Expectations / Twinsburg High School,1569,N/A,-1,0
164,Pendletones / Pendleton Heights High School,1566,Heritage Singers / Franklin Community High School,1512,0
165,Girls in Heels / Waubonsie Valley High School,1566,N/A,-1,0
166,Choraliers / Arlington High School,1564,Encore! / Georgetown High School,1500,0
167,Gold Vibrancy / Aquinas High School,1564,N/A,-1,0
168,Forte / Aquinas High School,1564,Golden Blues / Tri County Jr/Sr High School,1500,0
169,Royal Rhapsody / Roncalli High School,1562,Pendletones / Pendleton Heights High School,1592,0
170,Synergy / Johnston High School,1561,4th Avenue Jazz Company / Iowa City High School,1663,0
171,Venus / Gateway High School,1560,N/A,-1,0
172,Side One / Indianola High School,1560,4th Avenue Jazz Company / Iowa City High School,1681,0
173,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1560,N/A,-1,0
174,The Ambassadors / Omaha South High School,1559,West Connection / Bellevue West High School,1651,0
175,Prestige / Hamilton High School,1557,Resonance / Powhatan High School,1419,0
176,Legacy / Sioux Falls Jefferson High School,1557,Classic Connection / Sioux Falls Washington High School,1608,2
177,Storm / Liberty High School,1554,N/A,-1,0
178,Music Warehouse / Edgewood High School,1553,Friends / Beavercreek High School,1804,0
179,Oak Street Singers / Oak Park High School,1552,City Lights / Rock Bridge High School,1681,0
180,Corporation / Lewis Central High School,1552,West Connection / Bellevue West High School,1651,1
181,Company of Singers / Totino-Grace High School,1550,Ridgetop Revolution / Cashton Middle/High School,1500,0
182,Sound Express / Platte County High School,1550,N/A,-1,0
183,Nova / Waukee High School,1549,N/A,-1,0
184,Northern Lights / Northridge High School,1547,New Era / Churubusco Jr/Sr High School,1490,1
185,Cardinal & Black Singers / Harvard High School,1546,Homegrown Harmonies / Dundy County Stratton Jr/Sr High School,1500,0
186,South Spirit / Martinsburg South Middle School,1544,N/A,-1,0
187,Iridescence / Clover Hill High School,1543,N/A,-1,0
188,Southwest Effect / Fort Worth Southwest High School,1543,Choraliers / Arlington High School,1559,0
189,Choralation / Milton High School,1543,The Class Act / Logan High School,1704,0
190,Center Stage / Preble High School,1542,Singsations / West Salem High School,1633,1
191,Rhythm of the Knight / Uniondale High School,1540,N/A,-1,0
192,Synergy / Unionville High School,1539,N/A,-1,0
193,SHOUT / Music Academy of Western New York,1539,N/A,-1,0
194,Gleam / Milton Community Group,1538,N/A,-1,0
195,Fast Lane / Glenwood Community High School,1537,Singers / Seward High School,1582,1
196,West Side Delegation / Cedar Rapids Jefferson High School,1537,4th Avenue Jazz Company / Iowa City High School,1681,0
197,Rhapsody / Cosby High School,1537,N/A,-1,0
198,Eternal Rush / Ankeny Centennial High School,1537,N/A,-1,0
199,Knight Scene / Thomas Dale High School,1537,N/A,-1,0
200,Visions / Buckeye Valley High School,1535,Kaleidoscope / Musselman High School,1434,0
201,Sophisticated Ladies / Edgewood High School,1534,N/A,-1,0
202,Show Choir / Centre Stage Theatre School,1534,N/A,-1,0
203,Crescendo / Beaconsfield High School,1533,N/A,-1,0
204,Vocal Fusion / Richmond Hill High School,1533,N/A,-1,0
205,Crimson & Black / LeMars Community High School,1533,Swingsations / Carroll High School,1539,0
206,Countesses & Noblemen / Lincoln Southeast High School,1533,N/A,-1,0
207,Soundwave / Carthage Senior High School,1532,Touch of Class / Joplin High School,1549,0
208,Sound Sensations / Grand Junction Central High School,1530,N/A,-1,0
209,Classic Edition / McKinley Middle School,1530,N/A,-1,0
210,Mountain MelodiesFruita Monument High School / undefined,1530,Sound SensationsGrand Junction Central High School / undefined,1500,1
211,Spotlighters / Craig High School,1530,N/A,-1,0
212,Rhythm Masters / Whiteland Community High School,1527,N/A,-1,0
213,Dracarys / Round Rock High School,1527,N/A,-1,0
214,Vintage 2018 / Neenah High School,1526,N/A,-1,0
215,The Class Act / Logan High School,1526,Midwest Express / Holmen High School,1786,0
216,Belles et Beaux / Plainfield High School,1526,Knight Sensations / Castle High School,1845,0
217,Main Attraction / Chula Vista High School,1525,N/A,-1,0
218,IN Session / Springfield High School,1522,Battalion / Battle High School,1599,0
219,Classix / St. Albans High School,1521,N/A,-1,0
220,The Music Machine / Bonita Vista High School,1519,N/A,-1,0
221,Summit Street Singers / Center Point-Urbana High School,1519,InMotion / Mt. Pleasant Community High School,1637,1
222,Rhythm Express / Fairfield Middle School,1518,N/A,-1,0
223,Tonality / Island Community Group,1516,N/A,-1,0
224,Singers / Webb City High School,1516,Sound Dimension / Joplin High School,1620,1
225,Battalion / Battle High School,1514,City Lights / Rock Bridge High School,1681,0
226,Touch of Class / Joplin High School,1514,Sound Dimension / Joplin High School,1627,1
227,Royal Stewarts / Glendora High School,1513,N/A,-1,0
228,Howlin' Huskies / William A. Hough High School,1512,N/A,-1,0
229,Executive Order / John F. Kennedy High School,1511,N/A,-1,0
230,Impressions / Burbank High School,1509,N/A,-1,0
231,Vintage / Neenah High School,1509,Center Stage / Preble High School,1510,0
232,8th Street Singing Company / Tift County High School,1508,Ladies Choice / Tift County High School,1426,0
233,Choraliers / Edgewood High School,1508,Heat Wave / Hurricane High School,1417,0
234,Voices In Perfection / Capital High School,1507,St. C Singers / St. Clairsville High School,1607,0
235,Rhythmaires / Indian Creek High School,1507,N/A,-1,0
236,9th Street Singers / Chase County High School,1507,N/A,-1,0
237,Charisma / Northrop High School,1507,Bridge Street Singers / St. Francis High School,1640,0
238,City Lights / Rock Bridge High School,1506,Sound Dimension / Joplin High School,1658,0
239,Good Times / Martinsburg High School,1505,Vocal Intensity / Robert C. Byrd High School,1628,1
240,Pizzazz / Parkway Central High School,1505,N/A,-1,0
241,Rhapsody In Blue / Hamilton High School,1502,N/A,-1,0
242,High Voltage / Cypress High School,1502,N/A,-1,0
243,Gold Horizons / Northeast Jones Jr/Sr High School,1501,Reveille / Madison Central High School,1601,0
244,Rhapsody / Rangeview High School,1500,N/A,-1,0
245,Chromatics / Rangeview High School,1500,N/A,-1,0
246,PowerhouseJohn Burroughs High School / undefined,1500,N/A,-1,0
247,In SyncBurbank High School / undefined,1500,N/A,-1,0
248,MasqueradeBrea Olinda High School / undefined,1500,N/A,-1,0
249,Show Choir / Mt. Desert Island High School,1500,N/A,-1,0
250,Voices Unlimited / Hampden Academy,1500,N/A,-1,0
251,Showformance / Lake Norman High School,1500,N/A,-1,0
252,Show Choir / Atkins Academic & Technology High School,1500,N/A,-1,0
253,Hornet Harmony / Hillside High School,1500,N/A,-1,0
254,Perfect Intentions / Overhills High School,1500,N/A,-1,0
255,Showstoppers / Triton High School,1500,N/A,-1,0
256,Harmony In Motion / West Brunswick High School,1500,N/A,-1,0
257,Show Choir / Brunswick Early College High School,1500,N/A,-1,0
258,Doo-WAHS / Western Alamance High School,1500,N/A,-1,0
259,Royal StewartsGlendora High School / undefined,1500,N/A,-1,0
260,MarquisDiamond Bar High School / undefined,1500,N/A,-1,0
261,Class Act / Oak Mountain Middle School,1500,N/A,-1,0
262,Platinum FXChaparral High School / undefined,1500,N/A,-1,0
263,Vivace / Skutt Catholic High School,1500,Classic Connection / Sioux Falls Washington High School,1564,0
264,Vocal Intensity / Robert C. Byrd High School,1500,Voices In Perfection / Capital High School,1516,1
265,Goldenaires / Decatur Central High School,1499,N/A,-1,0
266,Jubilaires / Beech Grove High School,1499,N/A,-1,0
267,Spotlighters / Mooresville High School,1498,N/A,-1,0
268,Synergy / Shelbyville High School,1497,Encores / Pike High School,1629,0
269,Northern Lights / North St. Paul High School,1497,Limited Edition / Tomah High School,1487,0
270,Legacy / MFL MarMac High School,1497,Pulse / Forest City High School,1500,0
271,Bel Canto Bulldogs / Doddridge County High School,1497,The Shamrocks / Notre Dame High School,1500,0
272,Tiger Mystique / Broken Arrow High School,1496,N/A,-1,0
273,Chorale / Gahanna Lincoln High School,1495,N/A,-1,0
274,Rhapsody in Blue / Spain Park High School,1495,N/A,-1,0
275,Intensity / Millard North High School,1493,N/A,-1,0
276,Gold Dust / Holdrege High School,1492,N/A,-1,0
277,Harmonics / Alliance High School,1492,N/A,-1,0
278,Aurora / Waukee Northwest High School,1490,N/A,-1,0
279,Silver Connection / Monona Grove High School,1490,N/A,-1,0
280,Charisma / Lebanon High School,1489,N/A,-1,0
281,Sandpipers / Chesterton High School,1488,Sound Check / Waubonsie Valley High School,1692,0
282,Harmony Gold / Walsh Jesuit High School,1487,N/A,-1,0
283,The Muses / Oak Mountain High School,1487,N/A,-1,0
284,Heritage Singers / Franklin Community High School,1487,Varsity Singers / Huntington North High School,1462,0
285,Surround Sound / Center Grove High School,1485,N/A,-1,0
286,New Era / Churubusco Jr/Sr High School,1485,Classic Connection / DeKalb High School,1460,0
287,Neo Classic / Harding Middle School,1483,Eclipse / Regis Middle School,1410,0
288,Celebration Co. / Benton Community High School,1483,Jubilation Inc. / Benton Community High School,1500,0
289,Neptune's Angels / Columbus High School,1481,N/A,-1,0
290,Dynamix / Lincoln Northeast High School,1481,N/A,-1,0
291,Baker's Dozen / Columbus High School,1481,N/A,-1,0
292,New World Singers / Columbus High School,1481,N/A,-1,0
293,Sound Surge / Biloxi High School,1481,The Ambassadors / Northwest Rankin High School,1591,0
294,Sapphire and Gold / Kearney High School,1480,N/A,-1,0
295,Excel / Elkhorn High School,1478,N/A,-1,0
296,Perpetual Motion / Ankeny High School,1478,N/A,-1,0
297,Encores / Pike High School,1478,N/A,-1,0
298,Radica / Briarwood Christian School,1478,Esprit / Enterprise High School,1502,0
299,Savage Sound FX / Savannah High School,1477,N/A,-1,0
300,Connection / Warren Central High School,1476,N/A,-1,0
301,Swingin' Saints / St. Thomas Aquinas High School,1476,Adrenaline / Atchison High School,1518,0
302,Midwest Express / Holmen High School,1476,N/A,-1,0
303,Legacy / Lawrence North High School,1475,N/A,-1,0
304,South Singers / Grosse Pointe South High School,1475,N/A,-1,0
305,Heart and Soul / Papillion-La Vista High School,1475,N/A,-1,0
306,Spirit / Waukee High School,1472,N/A,-1,0
307,Momentum / Marian High School,1471,N/A,-1,0
308,ENCORE! / Tantasqua Regional High School,1471,VIBE / Daniel Hand High School,1637,0
309,Musicale / McNeil High School,1471,N/A,-1,0
310,Knight Sounds / Lincoln Southeast High School,1470,N/A,-1,0
311,Show Choir / Seaman High School,1470,N/A,-1,0
312,Connections / Lincoln High School,1470,N/A,-1,0
313,Mountain Melodies / Fruita Monument High School,1470,N/A,-1,0
314,Studio SingersOmaha Northwest High School / undefined,1470,N/A,-1,0
315,Countesses & NoblemenLincoln Southeast High School / undefined,1470,N/A,-1,0
316,New World SingersColumbus High School / undefined,1470,N/A,-1,0
317,Show ChoirSeaman High School / undefined,1470,N/A,-1,0
318,Sound SensationsGrand Junction Central High School / undefined,1470,N/A,-1,0
319,Les Femmes / Mt. Zion High School,1469,N/A,-1,0
320,Music Express / Garfield Heights High School,1468,N/A,-1,0
321,Leading Ladies / Rolling Meadows High School,1466,N/A,-1,0
322,Vocal Impact / Licking Valley High School,1466,N/A,-1,0
323,Revelation / Marion High School,1465,N/A,-1,0
324,Central Sound / Lawrence Central High School,1465,N/A,-1,0
325,Vintage 2017 / Neenah High School,1464,N/A,-1,0
326,Vitality / Urbandale High School,1464,N/A,-1,0
327,Rhapsody / McNeil High School,1463,N/A,-1,0
328,Madz / Mechanicsville High School,1461,N/A,-1,0
329,Lights / Mundelein High School,1461,N/A,-1,0
330,Premiere / Mt. Zion High School,1460,N/A,-1,0
331,Tiger Pizazz / Lawrenceburg High School,1459,N/A,-1,0
332,Illumination / Millard North High School,1458,N/A,-1,0
333,La Voce Ballo / Bemidji High School,1458,N/A,-1,0
334,Pure Elegance / Fairfield Senior High School,1458,N/A,-1,0
335,Express / Dwight D. Eisenhower High School,1457,N/A,-1,0
336,Cardinal Singers / Mayville High School,1454,Pandemonious / Bay Port High School,1500,0
337,Rhythm and Motion / Ross High School,1454,N/A,-1,0
338,Just For Show / Midlothian High School,1454,N/A,-1,0
339,Rhapsody / Aurora High School,1453,Excel / Elkhorn High School,1612,0
340,Ovation! / O'Gorman High School,1452,N/A,-1,0
341,Monarchy / Papillion-La Vista High School,1451,N/A,-1,0
342,Revelation / Des Moines Roosevelt High School,1451,N/A,-1,0
343,Encore / Madison East High School,1451,N/A,-1,0
344,Visual Harmonics / Woodbine Community School,1449,N/A,-1,0
345,Surround Sound / Bettendorf High School,1447,River City Rhythm / Muscatine High School,1500,0
346,Sound FX / Mundelein High School,1447,N/A,-1,0
347,River City Rhythm / Muscatine High School,1446,InMotion / Mt. Pleasant Community High School,1637,0
348,BV Singers / Blue Valley High School,1446,Select Blend / Blue Valley High School,1500,0
349,Harmonia Mundi / Bishop Heelan Catholic School,1446,New Group / Belmond-Klemme Jr/Sr High School,1500,0
350,Varsity Singers / Huntington North High School,1445,City Heat / Columbia City High School,1490,0
351,Resonance / Powhatan High School,1445,Pop Singers / Jefferson High School,1392,0
352,Melodic Fusion / Riverside High School,1444,N/A,-1,0
353,High Voltage / Franklin Central High School,1444,N/A,-1,0
354,Aspyre / Vista PEAK Preparatory,1443,N/A,-1,0
355,Innovations / Petal High School,1443,8th Street Singing Company / Tift County High School,1543,0
356,Faces / Crete-Monee High School,1442,N/A,-1,0
357,Adrenaline / Atchison High School,1441,N/A,-1,0
358,Treblemakers / Mercy High School,1440,N/A,-1,0
359,Vintage 2015 / Neenah High School,1440,N/A,-1,0
360,Ridgetop Revolution / Cashton Middle/High School,1440,N/A,-1,0
361,Upstage Adrenaline / Sparta High School,1440,N/A,-1,0
362,Athenians / Gateway High School,1440,N/A,-1,0
363,Eagle Show Choir / Flat Rock Middle School,1440,N/A,-1,0
364,Flight / Wichita All-City,1440,N/A,-1,0
365,Special Request / Aberdeen Central High School,1440,N/A,-1,0
366,Singers / Vestavia Hills High School,1439,N/A,-1,0
367,Esprit / Enterprise High School,1439,N/A,-1,0
368,Varsity Chorale / Euclid High School,1438,N/A,-1,0
369,Out Of The Blue / Chelsea High School,1438,N/A,-1,0
370,Expressions / Portsmouth High School,1438,N/A,-1,0
371,Grand Finale / Rome High School,1438,N/A,-1,0
372,Uncaged On Stage / Hastings High School,1438,N/A,-1,0
373,Phoenix / Jasper High School,1438,Nexus / Homewood High School,1500,0
374,Pulse / Forest City High School,1437,Sensations / Sumner-Fredericksburg High School,1293,0
375,Kinetic Fusion / North Union High School,1436,N/A,-1,0
376,Center Stage / Milton-Union High School,1435,N/A,-1,0
377,Knight Vision / Crestview High School,1435,N/A,-1,0
378,DoMENance / Webb City High School,1435,N/A,-1,0
379,Glitter & Gold / Scranton High School,1435,N/A,-1,0
380,Royal Harmony / North Royalton High School,1435,N/A,-1,0
381,Silver Elite / Legacy High School,1434,N/A,-1,0
382,Sensations / Franklin Community High School,1434,N/A,-1,0
383,IntoneNation / Rouse High School,1433,N/A,-1,0
384,Vocal Infusion / Anderson High School,1433,N/A,-1,0
385,Hi-Style / Linn-Mar High School,1433,N/A,-1,0
386,Soundwave / Warrensburg High School,1432,N/A,-1,0
387,Spectrum / Pius X High School,1432,N/A,-1,0
388,Continuum / Homewood High School,1432,N/A,-1,0
389,18th Street Singers / Ord Jr/Sr High School,1431,Golden Blues / Tri County Jr/Sr High School,1500,0
390,Fusion / Fairfield Jr/Sr High School,1431,New Era / Churubusco Jr/Sr High School,1490,0
391,Prominent Rendition / Teays Valley High School,1431,Expressions / Portsmouth High School,1500,0
392,Encore / Jasper High School,1431,N/A,-1,0
393,You've Got Male / Mt. Zion High School,1431,N/A,-1,0
