rank,name,elo,bestWin,bestWinElo,GCs
136,Gold / Norris High School,1620,South on Stage / Millard South High School,1805,0
137,SpectrumPius X High School / undefined,1620,N/A,-1,0
138,Monarch Mirage / Mt. Eden High School,1620,N/A,-1,0
139,Marquis / Diamond Bar High School,1618,N/A,-1,0
140,Jefferson Connection / Bloomington Jefferson High School,1617,Midwest Express / Holmen High School,1649,0
141,Rhythm In Red / Cabell Midland High School,1614,N/A,-1,0
142,Scarlet Knights / Bishop Neumann High School,1614,N/A,-1,0
143,Music in Motion / Solon High School,1613,Great Expectations / Twinsburg High School,1757,0
144,Aspyre / Vista PEAK Preparatory,1613,Sidney State of Mind / Sidney High School,1666,0
145,Good Time Company / Iowa City West High School,1609,Xhilaration / Xavier High School,1604,1
146,Executive Suite / Sioux Falls Roosevelt High School,1606,Harmonia Mundi / Bishop Heelan Catholic School,1482,0
147,Noteworthy / Oak Park and River Forest High School,1606,N/A,-1,0
148,Tiffany & Company / Brea Olinda High School,1605,N/A,-1,0
149,Starlights / Northridge High School,1605,N/A,-1,0
150,Encore Entertainment Company / Medina High School,1603,Premiers / Ben Davis High School,1711,0
151,Platinum FX / Chaparral High School,1600,N/A,-1,0
152,G Major / St. George's School of Montreal,1599,N/A,-1,0
153,Premiers / Ben Davis High School,1598,N/A,-1,0
154,Choraliers / Edgewood High School,1597,Belles et Beaux / Plainfield High School,1837,1
155,Infinity / Millard North High School,1596,Vocalmotive / Bemidji High School,1830,0
156,Executive Order / John F. Kennedy High School,1596,N/A,-1,0
157,Choral Spectrum / South Windsor High School,1596,Fantasy / Shepherd Hill Regional High School,1776,0
158,Music Warehouse / Edgewood High School,1594,Center Stage / Columbus East High School,1371,0
159,Rouge / ETC School of Musical Arts,1593,The All Americans / ETC School of Musical Arts,1694,1
160,Trojanaires / Jenks High School,1591,Reveillon / Jackson Preparatory School,1644,0
161,8th Street Singing Company / Tift County High School,1589,Singers / Vestavia Hills High School,1439,1
162,Visions / Buckeye Valley High School,1587,Top Twenty / Kenton High School,1533,2
163,Keynotes / Olentangy High School,1587,Music in Motion / Solon High School,1658,0
164,Accents / Avon High School,1585,Class Royale / Homestead High School,1673,2
165,Shockwave / Elkhorn South High School,1585,N/A,-1,0
166,High Impact / Matoaca High School,1582,Prestige / Hamilton High School,1557,1
167,Show Choir / Columbus High School,1582,N/A,-1,0
168,West Side Delegation / Cedar Rapids Jefferson High School,1580,Vivace / Skutt Catholic High School,1662,1
169,Knightingales / Castle High School,1580,N/A,-1,0
170,The Ambassadors / Northwest Rankin High School,1578,Imagination / West Jones High School,1746,1
171,High Voltage / Cypress High School,1577,N/A,-1,0
172,Simply Irresistible / Westside High School,1576,N/A,-1,0
173,adrENaline / Elkhorn North High School,1574,Infinity / Millard North High School,1776,0
174,Adrenaline / Taft Middle School,1572,Ovation / Oak Ridge Middle School,1410,0
175,Jazz / Auburn Junior High School,1572,N/A,-1,0
176,OnStage / John Hersey High School,1571,South High Street Singers / Fort Atkinson High School,1502,1
177,Limited Edition / Tomah High School,1571,Northern Lights / North St. Paul High School,1633,1
178,New Dimension / Noblesville High School,1570,Knight Vision / Crestview High School,1435,0
179,Varsity Singers / Huntington North High School,1569,Class Royale / Homestead High School,1673,1
180,Excel / Elkhorn High School,1568,South on Stage / Millard South High School,1805,0
181,Soundwave / Carthage Senior High School,1566,Bella Vocé / Webb City High School,1664,0
182,Girls in Heels / Waubonsie Valley High School,1566,N/A,-1,0
183,Gold Vibrancy / Aquinas High School,1564,N/A,-1,0
184,Forte / Aquinas High School,1564,N/A,-1,0
185,Royal Stewarts / Glendora High School,1561,N/A,-1,0
186,Choraliers / Arlington High School,1561,Soundsations / Texas City High School,1572,1
187,First Edition / Lafayette Jefferson High School,1559,Friends / Beavercreek High School,1710,0
188,Encores / Enterprise High School,1558,8th Street Singing Company / Tift County High School,1607,0
189,The Swarm / Perrysburg High School,1557,Vocal Infusion / Anderson High School,1395,0
190,Sound Revolution / Norwalk High School,1557,Infinity / Des Moines Lincoln High School,1366,0
191,Xhilaration / Xavier High School,1556,West Side Delegation / Cedar Rapids Jefferson High School,1619,0
192,Central Sound / Lawrence Central High School,1556,Charisma / Northrop High School,1544,1
193,Backstage Broncos / Mustang High School,1556,Reflections / Duncan High School,1500,1
194,Synergy / Johnston High School,1556,N/A,-1,0
195,Show Choir / Putnam City North High School,1554,N/A,-1,0
196,Ovation! / O'Gorman High School,1553,Executive Suite / Sioux Falls Roosevelt High School,1582,0
197,Aerodynamix / Timber Creek High School,1551,Soundsations / Texas City High School,1572,0
198,Royal Pride / Norfolk Senior High School,1550,N/A,-1,0
199,Friends / Beavercreek High School,1550,Soundwave / Peoria Area Performing Arts Studio,1678,1
200,Good Times / Martinsburg High School,1549,High Impact / Matoaca High School,1716,1
201,Nova / Waukee High School,1549,N/A,-1,0
202,First Edition / Scranton High School,1547,High Impact / Matoaca High School,1716,0
203,Ensemble / Burke High School,1546,N/A,-1,0
204,Storm / Liberty High School,1546,RAMification / Southeast Polk High School,1699,1
205,Iridescence / Clover Hill High School,1545,N/A,-1,0
206,Classic Connection / Sioux Falls Washington High School,1545,Grand Central Station / La Crosse Central High School,1678,1
207,Northern Lights / North St. Paul High School,1545,South High Street Singers / Fort Atkinson High School,1560,0
208,Emerald Elegance / Winfield High School,1544,Mini Swingers / Bunsold Middle School,1500,0
209,South Spirit / Martinsburg South Middle School,1544,N/A,-1,0
210,Prestige / Hamilton High School,1544,Touch of Swing / Manchester High School,1500,0
211,Images / Morgantown High School,1542,N/A,-1,0
212,SHOUT / Music Academy of Western New York,1539,N/A,-1,0
213,Gleam / Milton Community Group,1538,N/A,-1,0
214,Main Attraction / Chula Vista High School,1537,N/A,-1,0
215,Eternal Rush / Ankeny Centennial High School,1536,Celebration Co. / Benton Community High School,1475,0
216,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1536,N/A,-1,0
217,Aurora / Waukee Northwest High School,1536,Vivace / Skutt Catholic High School,1584,0
218,Spirit / Waukee High School,1535,Storm / Liberty High School,1590,0
219,Show Choir / Centre Stage Theatre School,1534,N/A,-1,0
220,Crescendo / Beaconsfield High School,1533,N/A,-1,0
221,Vocal Fusion / Richmond Hill High School,1533,N/A,-1,0
222,South High Street Singers / Fort Atkinson High School,1531,Spotlighters / Craig High School,1577,0
223,Sound Sensations / Grand Junction Central High School,1530,N/A,-1,0
224,Classic Edition / McKinley Middle School,1530,N/A,-1,0
225,Vivace / Skutt Catholic High School,1529,N/A,-1,0
226,Gold Horizons / Northeast Jones Jr/Sr High School,1529,New Era / West Marion Jr/Sr High School,1500,0
227,Uncaged / Hastings High School,1529,14 Karat Gold / Grand Island Northwest High School,1845,0
228,Act II / Edmond Memorial High School,1528,Rhythm in Blue / Enid High School,1404,1
229,Dracarys / Round Rock High School,1527,N/A,-1,0
230,Northside Establishment / Davenport North High School,1527,Storm / Liberty High School,1590,0
231,Impulse / Wahlert Catholic High School,1527,Momentum / Plymouth High School,1500,0
232,Vintage 2018 / Neenah High School,1526,N/A,-1,0
233,Studio Singers / Omaha Northwest High School,1525,N/A,-1,0
234,Vocal Eclipse / Central City High School,1522,Aviation / Lincoln Northwest High School,1500,0
235,Classix / St. Albans High School,1521,N/A,-1,0
236,Vitality / Urbandale High School,1517,Future Image / Grand Island Senior High School,1481,0
237,Heritage Singers / Franklin Community High School,1517,Charisma / Northrop High School,1481,0
238,Tonality / Island Community Group,1516,N/A,-1,0
239,Vocal Motion / Bradley Central High School,1516,N/A,-1,0
240,Sound Collage / El Dorado Springs High School,1516,N/A,-1,0
241,Momentum / Plymouth High School,1516,State Street Singers / Waseca High School,1393,0
242,Spectrum / Pius X High School,1516,Fast Lane / Glenwood Community High School,1548,1
243,Southwest Effect / Fort Worth Southwest High School,1514,Soundsations / Texas City High School,1572,0
244,Synergy / Unionville High School,1514,N/A,-1,0
245,Battalion / Battle High School,1514,City Lights / Rock Bridge High School,1759,1
246,The Ambassadors / Omaha South High School,1513,Sound Dimension / Joplin High School,1683,0
247,Encore Singers / Jay M. Robinson Middle School,1512,N/A,-1,0
248,Sidney State of Mind / Sidney High School,1511,N/A,-1,0
249,Touch of Class / Joplin High School,1510,Soundsational Singers / Nevada High School,1454,0
250,Impressions / Burbank High School,1509,N/A,-1,0
251,Harding Singers / Marion Harding High School,1509,Visions / Buckeye Valley High School,1535,1
252,Bull City Lights / Voyager Academy,1507,N/A,-1,0
253,Show Choir / Mitchell High School,1507,N/A,-1,0
254,Howlin' Huskies / William A. Hough High School,1507,N/A,-1,0
255,Illusions / Huntington High School,1506,N/A,-1,0
256,Sound SensationsGrand Junction Central High School / undefined,1505,Mountain MelodiesFruita Monument High School / undefined,1530,1
257,Vintage / Neenah High School,1505,Old Abe Show Choir / Memorial High School,1508,0
258,Pizzazz / Parkway Central High School,1504,N/A,-1,0
259,Rhythm Express / Fairfield Middle School,1503,N/A,-1,0
260,Showstoppers / Triton High School,1501,N/A,-1,0
261,Harmony In Motion / West Brunswick High School,1501,N/A,-1,0
262,Show Choir / Northeast Guilford High School,1501,N/A,-1,0
263,Rhapsody / Rangeview High School,1500,N/A,-1,0
264,Chromatics / Rangeview High School,1500,N/A,-1,0
265,PowerhouseJohn Burroughs High School / undefined,1500,N/A,-1,0
266,In SyncBurbank High School / undefined,1500,N/A,-1,0
267,MasqueradeBrea Olinda High School / undefined,1500,N/A,-1,0
268,Show Choir / Mt. Desert Island High School,1500,N/A,-1,0
269,Voices Unlimited / Hampden Academy,1500,N/A,-1,0
270,Showformance / Lake Norman High School,1500,N/A,-1,0
271,Show Choir / Atkins Academic & Technology High School,1500,N/A,-1,0
272,Hornet Harmony / Hillside High School,1500,N/A,-1,0
273,Perfect Intentions / Overhills High School,1500,N/A,-1,0
274,Show Choir / Brunswick Early College High School,1500,N/A,-1,0
275,Doo-WAHS / Western Alamance High School,1500,N/A,-1,0
276,Royal StewartsGlendora High School / undefined,1500,N/A,-1,0
277,MarquisDiamond Bar High School / undefined,1500,N/A,-1,0
278,Class Act / Oak Mountain Middle School,1500,N/A,-1,0
279,Platinum FXChaparral High School / undefined,1500,N/A,-1,0
280,UpBeat! / Walter Reed Middle School,1500,N/A,-1,0
281,Imaginations / John Muir Middle School,1500,N/A,-1,0
282,Encore! / Travis Ranch Middle School,1500,N/A,-1,0
283,New Beginnings / Harris Road Middle School,1500,N/A,-1,0
284,Show Choir / Seventy-First Classical Middle School,1500,N/A,-1,0
285,Show Choir / Hanes Magnet School,1500,N/A,-1,0
286,Show Choir / Mt. Airy Middle School,1500,N/A,-1,0
287,Raider Show Choir / Randolph Middle School,1500,N/A,-1,0
288,Singers / Sidney High School,1500,N/A,-1,0
289,Goldenaires / Decatur Central High School,1499,N/A,-1,0
290,Singers / Webb City High School,1499,Hillside Singers / Pleasant Hill High School,1864,1
291,Sound FX / Mundelein High School,1498,N/A,-1,0
292,Central Attraction / Pearl River Central High School,1497,The Allure / Northwest Rankin High School,1500,0
293,Bel Canto Bulldogs / Doddridge County High School,1497,N/A,-1,0
294,BV Singers / Blue Valley High School,1497,Soundwave / Carthage Senior High School,1596,0
295,Titan Radiance / Papillion-La Vista South High School,1496,N/A,-1,0
296,Chorale / Gahanna Lincoln High School,1495,N/A,-1,0
297,Rhapsody in Blue / Spain Park High School,1495,N/A,-1,0
298,Mountain MelodiesFruita Monument High School / undefined,1495,N/A,-1,0
299,Prestige / Sioux City East High School,1495,N/A,-1,0
300,Dynamic Edition / Hastings High School,1495,N/A,-1,0
301,Finale / Edmond Santa Fe High School,1494,N/A,-1,0
302,Bellas / Brandon High School,1494,Sound / Oxford High School,1500,0
303,Music Makers / Harrisonville High School,1494,City Lights / Rock Bridge High School,1759,0
304,Intensity / Millard North High School,1493,N/A,-1,0
305,Magic / Manteno High School,1493,Elite Energy / Decatur Show Choir Complex,1509,0
306,Voices 'N Harmony / Lincoln Northeast High School,1493,N/A,-1,0
307,Gold Dust / Holdrege High School,1492,N/A,-1,0
308,Harmonics / Alliance High School,1492,N/A,-1,0
309,Sound Express / Platte County High School,1492,City Lights / Rock Bridge High School,1570,1
310,HighLeit / DeKalb School of the Arts,1491,N/A,-1,0
311,Vintage 2016 / Neenah High School,1490,N/A,-1,0
312,Radica / Briarwood Christian School,1490,N/A,-1,0
313,Charisma / Lebanon High School,1489,N/A,-1,0
314,KHS Pops / Kearney High School,1488,Vocal Eclipse / Central City High School,1500,1
315,Chromatics / Thomas Wootton High School,1485,N/A,-1,0
316,Surround Sound / Center Grove High School,1485,N/A,-1,0
317,CenterStage! / Albertville High School,1484,Ovations / Opelika High School,1576,0
318,Neo Classic / Harding Middle School,1483,N/A,-1,0
319,Pendletones / Pendleton Heights High School,1482,Music Warehouse / Edgewood High School,1763,0
320,Ovations / Opelika High School,1482,N/A,-1,0
321,Neptune's Angels / Columbus High School,1481,N/A,-1,0
322,Dynamix / Lincoln Northeast High School,1481,N/A,-1,0
323,Baker's Dozen / Columbus High School,1481,N/A,-1,0
324,New World Singers / Columbus High School,1481,N/A,-1,0
325,Royal Blues / Centennial Jr/Sr High School,1478,N/A,-1,0
326,Savage Sound FX / Savannah High School,1477,N/A,-1,0
327,Rhythmaires / Indian Creek High School,1476,N/A,-1,0
328,South Singers / Grosse Pointe South High School,1475,N/A,-1,0
329,Heart and Soul / Papillion-La Vista High School,1475,N/A,-1,0
330,Debut / Mills E. Godwin High School,1474,Encore / Colonial Forge High School,1500,0
331,Paradigm / Hoover High School,1474,8th Street Singing Company / Tift County High School,1627,0
332,Encores / Pike High School,1471,Synergy / Shelbyville High School,1564,0
333,Momentum / Marian High School,1471,N/A,-1,0
334,Express / Dwight D. Eisenhower High School,1471,N/A,-1,0
335,Harbor Lights / Kecoughtan High School,1471,N/A,-1,0
336,Musicale / McNeil High School,1471,N/A,-1,0
337,Upstage Adrenaline / Sparta High School,1470,South High Street Singers / Fort Atkinson High School,1574,0
338,Pure Elegance / Fairfield Senior High School,1470,N/A,-1,0
339,Show Choir / Seaman High School,1470,N/A,-1,0
340,Mountain Melodies / Fruita Monument High School,1470,N/A,-1,0
341,Studio SingersOmaha Northwest High School / undefined,1470,N/A,-1,0
342,Countesses & NoblemenLincoln Southeast High School / undefined,1470,N/A,-1,0
343,New World SingersColumbus High School / undefined,1470,N/A,-1,0
344,Show ChoirSeaman High School / undefined,1470,N/A,-1,0
345,Les Femmes / Mt. Zion High School,1469,N/A,-1,0
346,Perpetual Motion / Ankeny High School,1467,N/A,-1,0
347,Leading Ladies / Rolling Meadows High School,1466,N/A,-1,0
348,Singers / Lebanon High School,1466,N/A,-1,0
349,Vintage 2017 / Neenah High School,1464,N/A,-1,0
350,Out Of The Blue / Plattsmouth High School,1464,N/A,-1,0
351,Rhapsody / McNeil High School,1463,N/A,-1,0
352,Voices In Perfection / Capital High School,1462,N/A,-1,0
353,Fast Lane / Glenwood Community High School,1462,Nexus / North Polk High School,1500,0
354,Aviation / Lincoln Northwest High School,1462,Sapphire and Gold / Kearney High School,1489,0
355,WD Forté / West Delaware High School,1462,N/A,-1,0
356,Sudden Impact / Ottumwa High School,1461,Purple Harmony / Keokuk High School,1632,1
357,Madz / Mechanicsville High School,1461,N/A,-1,0
358,City Lights / Rock Bridge High School,1461,Radiance / Oak Grove High School,1500,0
359,Charisma / Northrop High School,1461,Friends / Beavercreek High School,1710,0
360,Lights / Mundelein High School,1461,N/A,-1,0
361,Reflections / Duncan High School,1460,N/A,-1,0
362,Premiere / Mt. Zion High School,1460,N/A,-1,0
363,Celebration Co. / Benton Community High School,1459,Spotlighters / Craig High School,1422,0
364,Tiger Pizazz / Lawrenceburg High School,1459,N/A,-1,0
365,Illumination / Millard North High School,1458,N/A,-1,0
366,Jubilaires / Beech Grove High School,1458,Synergy / Shelbyville High School,1564,0
367,Panache / Southmont Jr/Sr High School,1458,N/A,-1,0
368,La Voce Ballo / Bemidji High School,1458,N/A,-1,0
369,Knight Moves / Norwell High School,1458,Classic Connection / DeKalb High School,1514,0
370,Femmes Fatales / Plainfield High School,1457,N/A,-1,0
371,Top Twenty / Kenton High School,1457,The Silhouettes / Norwood High School,1500,0
372,ENCORE! / Tantasqua Regional High School,1457,Fantasy / Shepherd Hill Regional High School,1487,0
373,Applause / Appling County High School,1456,Ovations / Opelika High School,1576,0
374,Elite Energy / Decatur Show Choir Complex,1454,Magic / Manteno High School,1547,0
375,Choralaires / Zionsville High School,1453,N/A,-1,0
376,Chamber Choir / Hoover High School,1452,N/A,-1,0
377,Center Stage / Preble High School,1452,South High Street Singers / Fort Atkinson High School,1598,0
378,Fortissimo / Frankfort High School,1451,N/A,-1,0
379,Innovations / Princeton Community High School,1451,N/A,-1,0
380,Star Struck / Bedford-North Lawrence High School,1451,N/A,-1,0
381,Encore / Madison East High School,1451,N/A,-1,0
382,InMotion / Mt. Pleasant Community High School,1451,River City Revue / Hannibal High School,1598,0
383,Soundsations / Texas City High School,1451,N/A,-1,0
384,You've Got Male / Mt. Zion High School,1450,N/A,-1,0
385,Sweet Revelation / Grand Island Senior High School,1450,N/A,-1,0
386,Cardinal & Black Singers / Harvard High School,1449,N/A,-1,0
