rank,name,elo,bestWin,bestWinElo,GCs
37,Accents / Avon High School,1941,Belles et Beaux / Plainfield High School,1844,2
38,Sound FX / Los Alamitos High School,1939,N/A,-1,0
39,First Edition / Findlay High School,1939,Music in Motion / Solon High School,2159,2
40,Powerhouse / John Burroughs High School,1936,N/A,-1,0
41,Hilltoppers / Onalaska High School,1925,River City Revolution / La Crosse High Schools,1835,2
42,Spotlight / Cosby High School,1924,Capital Swing / Manchester High School,1597,2
43,VIBE / Daniel Hand High School,1922,Music Unlimited / Waltham High School,1852,4
44,First Edition / Lafayette Jefferson High School,1919,Class Royale / Homestead High School,1616,2
45,The Headliners / Sioux City East High School,1914,Spectrum / Pius X High School,1796,0
46,Blackout / Elkhorn South High School,1908,Friend de Coup / Mitchell High School,2111,2
47,Touch of Class / Grove City High School,1907,First Edition / Findlay High School,1952,2
48,Synergy / Tupelo High School,1904,Visions / Grenada High School,2005,3
49,Jam Session / De Pere High School,1904,Momentum / Cedar Rapids Washington High School,1819,1
50,Imagination / West Jones High School,1903,The Network / Homewood High School,2097,2
51,Show Cards / Colerain High School,1899,N/A,-1,0
52,Infinity / Millard North High School,1893,Amazing Technicolor Show Choir / Westside High School,2170,0
53,Spotlight Singers & Company / Brownsburg High School,1891,Belles et Beaux / Plainfield High School,1795,1
54,UNCAGED / Hastings High School,1877,Light Inc. / Des Moines Christian School,1770,4
55,Choraliers / Fairfield Senior High School,1872,By Request / Loveland High School,1898,1
56,Express / Troy Buchanan High School,1870,Swingsations / Mt. Zion High School,1886,1
57,Expressions / Buffalo Grove High School,1867,N/A,-1,0
58,By Request / Loveland High School,1863,Red Hot / Hurricane High School,1997,1
59,Royal Rhapsody / Roncalli High School,1853,Red Hot / Hurricane High School,1793,1
60,Electrum / Fishers High School,1849,Spotlight Singers & Company / Brownsburg High School,1882,0
61,Visions / Grenada High School,1849,The Ambassadors / Prairie High School,1823,0
62,Riverside Company / Hastings High School,1849,Upstage Adrenaline / Sparta High School,1731,1
63,Swingsations / Mt. Zion High School,1847,Choraleers / Neosho High School,1987,2
64,AcaPella / Pella High School,1841,The Classics / Wheaton Warrenville South High School,1969,0
65,NHS Singers / Noblesville High School,1841,Red Hot / Hurricane High School,1997,1
66,Blue Lights / Keller High School,1840,Voices of Central / Keller Central High School,1627,1
67,Panache / Oliver Ames High School,1837,N/A,-1,0
68,adrENaline / Elkhorn North High School,1836,Infinity / Millard North High School,1908,1
69,Power Company / Waconia High School,1835,Riverside Company / Hastings High School,1799,1
70,Radica / Briarwood Christian School,1833,Visions / Grenada High School,1913,1
71,4th Avenue Jazz Company / Iowa City High School,1832,Riverside Company / Hastings High School,1893,3
72,Happiness Inc. / Cedar Rapids Kennedy High School,1831,The Ambassadors / Prairie High School,1730,2
73,Titanium / Papillion-La Vista South High School,1815,River City Revolution / La Crosse High Schools,1852,0
74,The Company / Piqua High School,1812,Touch of Class / Grove City High School,1892,3
75,Vista Ridge Rhythm / Vista Ridge High School,1811,Ascension / Vista PEAK Preparatory,1689,1
76,Classic Connection / Sioux Falls Washington High School,1809,Harmonia Mundi / Bishop Heelan Catholic School,1818,1
77,Double Time / Excelsior Middle School,1807,N/A,-1,0
78,Express / Dwight D. Eisenhower High School,1802,Express / Troy Buchanan High School,1945,1
79,Red Hot / Hurricane High School,1799,High Impact / Matoaca High School,1682,2
80,Music Unlimited / Waltham High School,1794,Music Express / Waltham High School,1500,0
81,Harmonia Mundi / Bishop Heelan Catholic School,1794,Chain Reaction / Lincoln High School,1616,1
82,Flight / Wichita All-City,1793,N/A,-1,0
83,In Sync / Burbank High School,1791,N/A,-1,0
84,Momentum / Cedar Rapids Washington High School,1787,Side One / Indianola High School,1849,0
85,River City Revolution / La Crosse High Schools,1786,Upstage Adrenaline / Sparta High School,1868,3
86,Sandpipers / Chesterton High School,1781,NHS Singers / Noblesville High School,1922,1
87,Executive Order / John F. Kennedy High School,1780,N/A,-1,0
88,The Ambassadors / Omaha South High School,1777,The Headliners / Sioux City East High School,1910,2
89,Sound FX / Hanover High School,1771,N/A,-1,0
90,Rhythm in Gold / Bloomington Kennedy High School,1768,N/A,-1,0
91,Emerald Elegance / Winfield High School,1764,General Admission / Winfield High School,1673,2
92,Minstrel Magic / Carroll High School,1761,N/A,-1,0
93,Satisfaction / Sioux Center High School,1760,Harmonia Mundi / Bishop Heelan Catholic School,1818,1
94,Premiers / Ben Davis High School,1759,Central Sound / Lawrence Central High School,1462,1
95,Express / Lincoln East High School,1758,Blackout / Elkhorn South High School,1881,1
96,Sound / Mundelein High School,1757,The Classics / Wheaton Warrenville South High School,1840,1
97,Keynotes / Olentangy High School,1757,Touch of Class / Grove City High School,1935,1
98,Sound Check / Waubonsie Valley High School,1755,NHS Singers / Noblesville High School,1922,0
99,Belles et Beaux / Plainfield High School,1754,N/A,-1,0
100,Modulations / El Paso-Gridley High School,1746,Vision / New London High School,1580,1
101,Voices of Central / Keller Central High School,1740,Blue Lights / Keller High School,1856,0
102,Singers / Webb City High School,1731,Sound Dimension / Joplin High School,1557,1
103,Step on Stage / Horizon High School,1730,Vocal Thunder / Valley Vista High School,1560,1
104,The Ambassadors / Prairie High School,1715,Millennium / Waukee High School,2152,0
105,Light Inc. / Des Moines Christian School,1711,The Ambassadors / Prairie High School,1730,1
106,Spectrum / Pius X High School,1709,Chain Reaction / Lincoln High School,1541,1
107,RAMification / Southeast Polk High School,1708,Good Time Company / Iowa City West High School,1688,0
108,The Ambassadors / Northwest Rankin High School,1707,Visions / Grenada High School,1909,0
109,River City Revue / Hannibal High School,1706,RAMification / Southeast Polk High School,1701,2
110,Varsity Singers / Huntington North High School,1705,New Era / Churubusco Jr/Sr High School,1436,1
111,Soundwave / Carthage Senior High School,1702,Singers / Webb City High School,1808,1
112,BV Singers / Blue Valley High School,1702,N/A,-1,0
113,Jefferson Connection / Bloomington Jefferson High School,1701,Upstage Adrenaline / Sparta High School,1731,2
114,Varsity Singers / Auburn High School,1699,The Ambassadors / Northwest Rankin High School,1660,1
115,Southern Accents / Lexington High School,1698,Encore / Cole Camp High School,1500,1
116,Masquerade / Brea Olinda High School,1697,N/A,-1,0
117,Sound Vibrations / Hart High School,1694,N/A,-1,0
118,Executive Session / Sauk Prairie High School,1690,Jam Session / De Pere High School,1902,1
119,Gold / Norris High School,1688,Spectrum / Pius X High School,1879,0
120,Evolution / American Leadership Academy,1688,N/A,-1,0
121,Ultimate Image / Grand Island Senior High School,1687,Corporation / Lewis Central High School,1464,0
122,Voices in Motion / Duke Ellington School of the Arts,1684,N/A,-1,0
123,Sidney State of Mind / Sidney High School,1682,N/A,-1,0
124,Knight Scene / Thomas Dale High School,1679,N/A,-1,0
125,Sound Express / Carlsbad High School,1677,N/A,-1,0
126,Entourage / Naperville North High School,1675,N/A,-1,0
127,Chamber Singers / Blue Valley High School,1675,Soundwave / Carthage Senior High School,1709,0
128,Platinum FX / Chaparral High School,1674,N/A,-1,0
129,Knight Sensations / Castle High School,1674,Legacy / Lawrence North High School,1619,1
130,Executive Suite / Sioux Falls Roosevelt High School,1671,Eagle Express / Aberdeen Central High School,1687,0
131,New Creation / Marion High School,1667,Good Time Company / Iowa City West High School,1688,0
132,Trojanaires / Jenks High School,1664,Sound Dimension / Joplin High School,1570,0
133,Good Time Company / Iowa City West High School,1664,Modulations / El Paso-Gridley High School,1792,1
134,Athenians / Gateway High School,1663,N/A,-1,0
135,Varsity Chorale / Euclid High School,1663,Royal Harmony / North Royalton High School,1616,2
136,Harmony in Motion / Douglas S. Freeman High School,1660,N/A,-1,0
137,Eagle Express / Aberdeen Central High School,1657,Executive Suite / Sioux Falls Roosevelt High School,1805,0
138,Tribe! / Keller High School,1657,N/A,-1,0
139,Amherechos / Amherst County High School,1656,N/A,-1,0
140,General Admission / Winfield High School,1654,Showcats / Nitro High School,1516,0
141,Grand Central Station / La Crosse Central High School,1653,N/A,-1,0
142,Venus / Gateway High School,1651,N/A,-1,0
143,High Impact / Matoaca High School,1647,Capital Swing / Manchester High School,1718,1
144,Side One / Indianola High School,1646,Sound Advice / Johnston Middle School,1516,0
145,Ascension / Vista PEAK Preparatory,1644,Audacity / Bridgeport Jr/Sr High School,1428,0
146,The Classics / Wheaton Warrenville South High School,1640,Choralaires / Zionsville High School,1524,0
147,Classic Illumination / Franklin Middle School,1639,N/A,-1,0
148,The Music Machine / Bonita Vista High School,1639,N/A,-1,0
149,Satin 'n Lace / Rock Bridge High School,1637,N/A,-1,0
150,Rhapsody In Blue / Spain Park High School,1633,Varsity Singers / Auburn High School,1845,0
151,Upstage Adrenaline / Sparta High School,1633,Hilltoppers / Onalaska High School,1985,0
152,Marquis / Diamond Bar High School,1633,N/A,-1,0
153,Class Royale / Homestead High School,1632,Charisma / Northrop High School,1538,0
154,Synergy / Johnston High School,1631,N/A,-1,0
155,Vortex / Ankeny Centennial High School,1631,RAMification / Southeast Polk High School,1780,0
156,Rhythm / Vista Ridge High School,1630,N/A,-1,0
157,Sudden Impact / Ottumwa High School,1629,InMotion / Mt. Pleasant Community High School,1591,2
158,Splash / Etobicoke School of the Arts,1626,N/A,-1,0
159,Pointe Singers / Grosse Pointe South High School,1625,N/A,-1,0
160,Resonance / Powhatan High School,1624,N/A,-1,0
161,Oak Street Singers / Oak Park High School,1621,Sound Express / Platte County High School,1562,2
162,SpectrumPius X High School / undefined,1620,N/A,-1,0
163,Monarch Mirage / Mt. Eden High School,1620,N/A,-1,0
164,Southwest Effect / Fort Worth Southwest High School,1616,N/A,-1,0
165,The Legacy / Hamilton High School,1616,The Ambassadors / Prairie High School,1823,0
166,Scarlet Knights / Bishop Neumann High School,1614,N/A,-1,0
167,Vocalmotive / Bemidji High School,1612,Company of Singers / Totino-Grace High School,1603,1
168,Titan Fever / Glenwood High School,1611,Center Stage / Marquette High School,1539,0
169,Good Times / Martinsburg High School,1611,N/A,-1,0
170,Just For Show / Midlothian High School,1611,Capital Swing / Manchester High School,1718,0
171,Legacy / Sioux Falls Jefferson High School,1611,Eagle Express / Aberdeen Central High School,1687,2
172,Encores / Enterprise High School,1611,N/A,-1,0
173,Reveillon / Jackson Preparatory School,1609,N/A,-1,0
174,Vocal Thunder / Valley Vista High School,1606,Show Divas / Horizon High School,1500,0
175,Noteworthy / Oak Park and River Forest High School,1606,N/A,-1,0
176,Tiffany & Company / Brea Olinda High School,1605,N/A,-1,0
177,Starlights / Northridge High School,1605,N/A,-1,0
178,Royal Stewarts / Glendora High School,1604,N/A,-1,0
179,Act II / Edmond Memorial High School,1602,Finale / Edmond Santa Fe High School,1563,1
180,The Oswego Commotion / Oswego High School,1600,The Classics / Wheaton Warrenville South High School,1840,0
181,Rhythm Masters / Whiteland Community High School,1600,Heritage Singers / Franklin Community High School,1535,1
182,G Major / St. George's School of Montreal,1599,N/A,-1,0
183,High Voltage / Cypress High School,1596,N/A,-1,0
184,Legacy / Lawrence North High School,1595,Central Sound / Lawrence Central High School,1521,0
185,Capital Swing / Manchester High School,1593,Madz / Mechanicsville High School,1455,0
186,Ignition / Valley High School,1592,N/A,-1,0
187,SHOUT / Music Academy of Western New York,1592,N/A,-1,0
188,Underground / La Cueva High School,1592,N/A,-1,0
189,All Americans / ETC School of Musical Arts,1591,Rouge / ETC School of Musical Arts,1653,0
190,Classic Edition / McKinley Middle School,1591,N/A,-1,0
191,Pure Elegance / Fairfield Senior High School,1588,First Edition / Scranton High School,1503,0
192,Show Choir / Columbus High School,1582,N/A,-1,0
193,Royal Harmony / North Royalton High School,1582,The Company / Piqua High School,1793,0
194,8th Street Singing Company / Tift County High School,1582,N/A,-1,0
195,Knightingales / Castle High School,1580,N/A,-1,0
196,Vocal Pointe / Columbus North High School,1579,Legacy / Lawrence North High School,1603,1
197,Aspyre / Vista PEAK Preparatory,1576,Ascension / Vista PEAK Preparatory,1689,0
198,New Dimension / Noblesville High School,1575,N/A,-1,0
199,Uncaged / Hastings High School,1574,N/A,-1,0
200,Jazz / Auburn Junior High School,1572,N/A,-1,0
201,Gold Horizons / Northeast Jones Jr/Sr High School,1572,Sound Surge / Biloxi High School,1599,0
202,Swing Cats / Millard West High School,1567,N/A,-1,0
203,Grand Finale / Rome High School,1567,Applause / Appling County High School,1456,1
204,Girls in Heels / Waubonsie Valley High School,1566,N/A,-1,0
205,Chain Reaction / Lincoln High School,1564,Ultimate Image / Grand Island Senior High School,1696,0
206,Gold Vibrancy / Aquinas High School,1564,N/A,-1,0
207,Forte / Aquinas High School,1564,N/A,-1,0
208,First Edition / Scranton High School,1563,Royal Harmony / North Royalton High School,1616,0
209,Company of Singers / Totino-Grace High School,1562,Limited Edition / Tomah High School,1467,0
210,Heritage Singers / Franklin Community High School,1560,Knight Moves / Norwell High School,1410,0
211,Dynamix / Cheyenne Mountain High School,1560,N/A,-1,0
212,Free Spirit / Papillion-La Vista High School,1558,N/A,-1,0
213,Vision / New London High School,1556,Choraliers / Reedsburg Area High School,1590,0
214,Sound Etc. / Durant High School,1556,N/A,-1,0
215,Sound Sensations / Grand Junction Central High School,1555,N/A,-1,0
216,Show Choir / Putnam City North High School,1554,N/A,-1,0
217,Expressions / Whiteland Community High School,1553,N/A,-1,0
218,Choraliers / Reedsburg Area High School,1552,Lake Effect / Ashland High School,1500,0
219,Pantheon / Fossil Ridge High School,1552,The Bell System / L.D. Bell High School,1615,0
220,The Muses / Oak Mountain High School,1552,N/A,-1,0
221,Reveille / Madison Central High School,1551,N/A,-1,0
222,Royal Pride / Norfolk Senior High School,1550,N/A,-1,0
223,Nova / Waukee High School,1549,N/A,-1,0
224,Rouge / ETC School of Musical Arts,1548,N/A,-1,0
225,Encore / Pacifica High School,1547,N/A,-1,0
226,Ensemble / Burke High School,1546,N/A,-1,0
227,Backstage Broncos / Mustang High School,1545,N/A,-1,0
228,Iridescence / Clover Hill High School,1545,N/A,-1,0
229,South Spirit / Martinsburg South Middle School,1544,N/A,-1,0
230,South on Stage / Millard South High School,1543,Legacy / Sioux Falls Jefferson High School,1625,0
231,Charisma / Northrop High School,1543,Varsity Singers / Huntington North High School,1684,0
232,Choralaires / Zionsville High School,1543,Magic / Manteno High School,1450,0
233,Legacy / Ross High School,1542,Harding Singers / Marion Harding High School,1478,0
234,Images / Morgantown High School,1542,N/A,-1,0
235,Eternal Rush / Ankeny Centennial High School,1541,N/A,-1,0
236,Aerodynamix / Timber Creek High School,1540,The Bell System / L.D. Bell High School,1615,0
237,Ladies Choice / Tift County High School,1539,N/A,-1,0
238,Gleam / Milton Community Group,1538,N/A,-1,0
239,Sound Dimension / Joplin High School,1537,Rhythm in Blue / Enid High School,1446,1
240,Encore / Cole Camp High School,1536,Harmony / Green Ridge High School,1481,0
241,Show Choir / Centre Stage Theatre School,1534,N/A,-1,0
242,Choral Spectrum / South Windsor High School,1534,Music Express / Waltham High School,1500,0
243,Main Attraction / Chula Vista High School,1534,N/A,-1,0
244,Uptown / Millard West High School,1534,N/A,-1,0
245,Crescendo / Beaconsfield High School,1533,N/A,-1,0
246,Vocal Fusion / Richmond Hill High School,1533,N/A,-1,0
247,Collective Harts / Hart High School,1533,N/A,-1,0
248,Momentum / Dallas Center-Grimes High School,1532,First Class / Lincoln Northwest High School,1500,0
249,Swingspan / Fort Madison High School,1529,West Side Delegation / Cedar Rapids Jefferson High School,1384,0
250,Sound Waves / John Burroughs High School,1528,N/A,-1,0
251,Blue Impressions / Burbank High School,1528,N/A,-1,0
252,Spirit / Waukee High School,1528,N/A,-1,0
253,Dracarys / Round Rock High School,1527,N/A,-1,0
254,Pendletones / Pendleton Heights High School,1526,N/A,-1,0
255,Vintage 2018 / Neenah High School,1526,N/A,-1,0
256,Bella Vocé / Webb City High School,1526,Unleashed / Arkansas City High School,1500,0
257,Attraction / Avon High School,1526,N/A,-1,0
258,Shockwave / Elkhorn South High School,1525,N/A,-1,0
259,Broadway Bound / Boulder Creek High School,1525,N/A,-1,0
260,Studio Singers / Omaha Northwest High School,1525,N/A,-1,0
261,InMotion / Mt. Pleasant Community High School,1525,Swingspan / Fort Madison High School,1547,0
262,Vocal Eclipse / Central City High School,1522,N/A,-1,0
263,Silver Connection / Monona Grove High School,1521,Vintage / Neenah High School,1564,1
264,Classix / St. Albans High School,1521,N/A,-1,0
265,Patriot Edition / Jay County High School,1519,The Swarm / Perrysburg High School,1557,0
266,Encore / Jackson Academy,1519,N/A,-1,0
267,KHS Pops / Kearney High School,1519,Spectrum / Pius X High School,1796,0
268,Ovation! / O'Gorman High School,1518,Cabaret / Smith-Cotton High School,1500,1
269,Friends / Beavercreek High School,1518,Pendletones / Pendleton Heights High School,1574,0
270,Finale / Edmond Santa Fe High School,1517,Rhythm in Blue / Enid High School,1546,0
271,Tonality / Island Community Group,1516,N/A,-1,0
272,Synergy / Unionville High School,1514,N/A,-1,0
273,Legacy / Donelson Christian Academy,1514,Choraliers / Edgewood High School,1584,1
274,Encore Singers / Jay M. Robinson Middle School,1512,N/A,-1,0
275,Bellas / Brandon High School,1512,Sound / Oxford High School,1412,0
276,HLX / Helix High School,1511,N/A,-1,0
277,In Step / Linn-Mar High School,1510,Limited Edition / Tomah High School,1436,0
278,West Connection / Bellevue West High School,1510,The Treblemakers / Mercy High School,1435,1
279,Impressions / Burbank High School,1509,N/A,-1,0
280,Bull City Lights / Voyager Academy,1507,N/A,-1,0
281,Show Choir / Mitchell High School,1507,N/A,-1,0
282,Aurora / Waukee Northwest High School,1507,N/A,-1,0
283,Howlin' Huskies / William A. Hough High School,1507,N/A,-1,0
284,Executive OrderJohn F. Kennedy High School / undefined,1506,N/A,-1,0
285,Falcon Legacy / Falcon High School,1506,N/A,-1,0
286,Sound SensationsGrand Junction Central High School / undefined,1505,N/A,-1,0
287,Soundwave / Peoria Area Performing Arts Studio,1505,N/A,-1,0
288,Swingers Select / Marysville High School,1505,Rouge / ETC School of Musical Arts,1653,0
289,Pizzazz / Parkway Central High School,1504,N/A,-1,0
290,Rhythm Express / Fairfield Middle School,1503,N/A,-1,0
291,FAME / FAME School of Performing Arts,1503,N/A,-1,0
292,Northern Lights / North Torrance High School,1503,N/A,-1,0
293,New Dimensions / Clover Hill High School,1503,Showcats / Nitro High School,1412,0
294,Show Choir / Oxford Academy,1501,N/A,-1,0
295,Melodies of Gold / Golden Valley High School,1501,N/A,-1,0
296,Showstoppers / Triton High School,1501,N/A,-1,0
297,Harmony In Motion / West Brunswick High School,1501,N/A,-1,0
298,Show Choir / Northeast Guilford High School,1501,N/A,-1,0
299,Sound Express / Platte County High School,1501,New Score Singers / Smith-Cotton High School,1513,0
300,Rhapsody / Rangeview High School,1500,N/A,-1,0
301,Chromatics / Rangeview High School,1500,N/A,-1,0
302,PowerhouseJohn Burroughs High School / undefined,1500,N/A,-1,0
303,In SyncBurbank High School / undefined,1500,N/A,-1,0
304,MasqueradeBrea Olinda High School / undefined,1500,N/A,-1,0
305,Show Choir / Mt. Desert Island High School,1500,N/A,-1,0
306,Voices Unlimited / Hampden Academy,1500,N/A,-1,0
307,Showformance / Lake Norman High School,1500,N/A,-1,0
308,Show Choir / Atkins Academic & Technology High School,1500,N/A,-1,0
309,Hornet Harmony / Hillside High School,1500,N/A,-1,0
310,Perfect Intentions / Overhills High School,1500,N/A,-1,0
311,Show Choir / Brunswick Early College High School,1500,N/A,-1,0
312,Doo-WAHS / Western Alamance High School,1500,N/A,-1,0
313,Royal StewartsGlendora High School / undefined,1500,N/A,-1,0
314,MarquisDiamond Bar High School / undefined,1500,N/A,-1,0
315,Class Act / Oak Mountain Middle School,1500,N/A,-1,0
316,Platinum FXChaparral High School / undefined,1500,N/A,-1,0
317,UpBeat! / Walter Reed Middle School,1500,N/A,-1,0
318,Imaginations / John Muir Middle School,1500,N/A,-1,0
319,Encore! / Travis Ranch Middle School,1500,N/A,-1,0
320,New Beginnings / Harris Road Middle School,1500,N/A,-1,0
321,Show Choir / Seventy-First Classical Middle School,1500,N/A,-1,0
322,Show Choir / Hanes Magnet School,1500,N/A,-1,0
323,Show Choir / Mt. Airy Middle School,1500,N/A,-1,0
324,Raider Show Choir / Randolph Middle School,1500,N/A,-1,0
325,EncorePacifica High School / undefined,1500,N/A,-1,0
326,High VoltageCypress High School / undefined,1500,N/A,-1,0
327,InfusionJohn A. Rowland High School / undefined,1500,N/A,-1,0
328,Velocity / Waukee Trailridge School,1500,N/A,-1,0
329,Singers / Sidney High School,1500,N/A,-1,0
330,ENcore / Elkhorn North High School,1500,N/A,-1,0
331,Sound FX / Mundelein High School,1498,N/A,-1,0
332,Central Attraction / Pearl River Central High School,1497,N/A,-1,0
333,Bel Canto Bulldogs / Doddridge County High School,1497,N/A,-1,0
334,You've Got Male / Mt. Zion High School,1496,The Classics / Wheaton Warrenville South High School,1674,0
335,Delegation / Danville High School,1496,Swingsingers / Batavia High School,1243,0
336,Titan Radiance / Papillion-La Vista South High School,1495,N/A,-1,0
337,Jetsetters / Alliance High School,1495,Aviatrix / Alliance High School,1500,0
338,Chorale / Gahanna Lincoln High School,1495,N/A,-1,0
339,Choraliers / Edgewood High School,1495,N/A,-1,0
340,Rhapsody in Blue / Spain Park High School,1495,N/A,-1,0
341,Mountain MelodiesFruita Monument High School / undefined,1495,N/A,-1,0
342,Soundwave / Warrensburg High School,1494,Spartan Genesis / Bixby High School,1500,1
343,Intensity / Millard North High School,1493,N/A,-1,0
344,Momentum / Marian High School,1493,Gold Dynamics / Seward High School,1474,0
345,Suite Sounds / Carthage Senior High School,1493,Singers / Webb City High School,1808,0
346,Gold Dust / Holdrege High School,1492,N/A,-1,0
347,Harmonics / Alliance High School,1492,N/A,-1,0
348,HighLeit / DeKalb School of the Arts,1491,N/A,-1,0
349,Ovation / Oak Ridge Middle School,1490,N/A,-1,0
350,Vintage 2016 / Neenah High School,1490,N/A,-1,0
351,Sound Surge / Biloxi High School,1489,N/A,-1,0
352,Fantasy / Shepherd Hill Regional High School,1489,Limited Edition / Mayfield High School,1345,0
353,Vivant / Naperville North High School,1489,N/A,-1,0
354,High Impact / Herbert Hoover High School,1487,Aviatrix / Alliance High School,1500,1
355,Chromatics / Thomas Wootton High School,1485,N/A,-1,0
356,Surround Sound / Center Grove High School,1485,N/A,-1,0
357,Center Stage / Marquette High School,1484,Singers / Sullivan High School,1359,0
358,Neo Classic / Harding Middle School,1483,N/A,-1,0
359,City Lights / Midlothian High School,1483,N/A,-1,0
360,Serenade / Edmond Santa Fe High School,1482,Finale / Edmond Santa Fe High School,1563,0
361,Simply Irresistible / Westside High School,1482,N/A,-1,0
362,Neptune's Angels / Columbus High School,1481,N/A,-1,0
363,Dynamix / Lincoln Northeast High School,1481,N/A,-1,0
364,Baker's Dozen / Columbus High School,1481,N/A,-1,0
365,New World Singers / Columbus High School,1481,N/A,-1,0
366,Music Express / Garfield Heights High School,1481,Jetsetters / Alliance High School,1541,1
367,The Bell System / L.D. Bell High School,1478,N/A,-1,0
368,Sound Revolution / Norwalk High School,1478,N/A,-1,0
369,Dynamic Edition / Hastings High School,1478,N/A,-1,0
370,Royal Blues / Centennial Jr/Sr High School,1478,N/A,-1,0
371,Encore Entertainment Company / Medina High School,1478,N/A,-1,0
372,Savage Sound FX / Savannah High School,1477,N/A,-1,0
373,Perpetual Motion / Ankeny High School,1477,N/A,-1,0
374,Vitality / Urbandale High School,1477,N/A,-1,0
375,The Class Act / Logan High School,1477,N/A,-1,0
376,Harding Singers / Marion Harding High School,1476,Vocal Intensity / Robert C. Byrd High School,1435,0
377,Rhythmaires / Indian Creek High School,1476,N/A,-1,0
378,Thunderstruck / Edmond Heartland Middle School,1475,N/A,-1,0
379,Paradigm / Hoover High School,1475,N/A,-1,0
380,South Singers / Grosse Pointe South High School,1475,N/A,-1,0
381,Illumination / Millard North High School,1474,N/A,-1,0
382,Xhilaration / Xavier High School,1471,Impulse / Wahlert Catholic High School,1398,1
383,Ambassadors / Clinton Junior High School,1471,N/A,-1,0
384,Music Express / Waltham High School,1471,N/A,-1,0
385,Sound Impressions / Lowell High School,1471,N/A,-1,0
386,Musicale / McNeil High School,1471,N/A,-1,0
387,Valley Voices / Grain Valley High School,1470,N/A,-1,0
388,Show Choir / Seaman High School,1470,N/A,-1,0
389,Studio SingersOmaha Northwest High School / undefined,1470,N/A,-1,0
390,Countesses & NoblemenLincoln Southeast High School / undefined,1470,N/A,-1,0
391,New World SingersColumbus High School / undefined,1470,N/A,-1,0
392,Show ChoirSeaman High School / undefined,1470,N/A,-1,0
393,Showtime / Edmond Sequoyah Middle School,1469,N/A,-1,0
394,Act 1 / Edmond Central Middle School,1469,N/A,-1,0
395,Opening Knight / South Dearborn High School,1469,N/A,-1,0
396,Center Stage / Oak Grove High School,1468,N/A,-1,0
397,Electric Blue / Quincy Senior High School,1468,InMotion / Mt. Pleasant Community High School,1608,0
398,Leading Ladies / Rolling Meadows High School,1466,N/A,-1,0
399,Rise of Adrenaline / Sparta High School,1465,N/A,-1,0
400,Bella Voce / Johnston High School,1465,Visual Harmonics / Woodbine Community School,1408,0
