rank,name,elo,bestWin,bestWinElo,GCs
38,Infinity / Millard North High School,1951,West in the Groove / Millard West High School,2213,1
39,Vocalmotive / Bemidji High School,1941,Riverside Company / Hastings High School,2215,1
40,Red Hot / Hurricane High School,1933,The All Americans / ETC School of Musical Arts,1989,5
41,Minstrel Magic / Carroll High School,1928,Sound System / Center Grove High School,2313,4
42,First Edition / Findlay High School,1922,Music in Motion / Solon High School,2106,3
43,Tiger Rhythm / Broken Arrow High School,1920,Visual Adrenaline / Ankeny High School,2152,0
44,By Request / Loveland High School,1920,Swingers Unlimited / Marysville High School,2290,1
45,Spotlight Singers & Company / Brownsburg High School,1914,Accents / Avon High School,1834,1
46,Swingsations / Mt. Zion High School,1910,Amazing Technicolor Show Choir / Westside High School,2157,2
47,Synergy / Tupelo High School,1904,N/A,-1,0
48,Revolution / Gretna High School,1891,Blackout / Elkhorn South High School,1822,0
49,The All Americans / ETC School of Musical Arts,1890,The Company / Piqua High School,1766,2
50,Friends / Beavercreek High School,1886,Music in Motion / Solon High School,2156,2
51,Visions / Grenada High School,1881,Brio / Brandon High School,1934,2
52,UNCAGED / Hastings High School,1877,N/A,-1,0
53,Central Singers Inc. / Davenport Central High School,1876,AcaPella / Pella High School,1841,1
54,Accents / Carmel High School,1876,Ambassadors / Carmel High School,2265,0
55,Momentum / Cedar Rapids Washington High School,1869,Happiness Inc. / Cedar Rapids Kennedy High School,1831,1
56,Expressions / Buffalo Grove High School,1867,N/A,-1,0
57,Voices of Central / Keller Central High School,1861,Tiger Rhythm / Broken Arrow High School,2010,0
58,Excel / Elkhorn High School,1853,Tiger Rhythm / Broken Arrow High School,2080,0
59,Royal Rhapsody / Roncalli High School,1853,N/A,-1,0
60,The Classics / Wheaton Warrenville South High School,1852,Sound System / Center Grove High School,2256,1
61,Spotlight / Cosby High School,1851,Knight Scene / Thomas Dale High School,1679,2
62,Express / Lincoln East High School,1850,14 Karat Gold / Grand Island Northwest High School,1985,2
63,Friend de Coup / Mitchell High School,1844,Tiger Rhythm / Broken Arrow High School,2010,0
64,Music Unlimited / Waltham High School,1843,Swingsations / Mt. Zion High School,1916,0
65,Blue Lights / Keller High School,1840,N/A,-1,0
66,Electrum / Fishers High School,1836,Accents / Avon High School,1941,0
67,adrENaline / Elkhorn North High School,1836,N/A,-1,0
68,Sound Check / Waubonsie Valley High School,1829,First Edition / Lafayette Jefferson High School,1919,1
69,Company of Singers / Totino-Grace High School,1825,Central Singers Inc. / Davenport Central High School,2002,2
70,Premiers / Ben Davis High School,1823,Accents / Avon High School,1941,0
71,Choraleers / Neosho High School,1822,Bella Vocé / Webb City High School,1526,1
72,Brio / Brandon High School,1817,Imagination / West Jones High School,1928,1
73,Spotlighters / Craig High School,1817,Central Singers Inc. / Davenport Central High School,2002,3
74,VIBE / Daniel Hand High School,1816,Spotlight Singers & Company / Brownsburg High School,1888,2
75,Happiness Inc. / Cedar Rapids Kennedy High School,1813,Momentum / Cedar Rapids Washington High School,1825,1
76,Vista Ridge Rhythm / Vista Ridge High School,1811,N/A,-1,0
77,Double Time / Excelsior Middle School,1807,N/A,-1,0
78,NHS Singers / Noblesville High School,1807,Spotlight Singers & Company / Brownsburg High School,1891,1
79,Touch of Class / Grove City High School,1805,The Company / Piqua High School,1806,0
80,Grand Central Station / La Crosse Central High School,1804,Revolution / Gretna High School,2037,2
81,The Class Act / Logan High School,1796,Hilltoppers / Onalaska High School,1996,4
82,River City Revolution / La Crosse High Schools,1786,N/A,-1,0
83,Imagination / West Jones High School,1786,Brio / Brandon High School,1997,0
84,Entourage / Naperville North High School,1783,Happiness Inc. / Cedar Rapids Kennedy High School,1867,1
85,Executive Order / John F. Kennedy High School,1780,N/A,-1,0
86,Sound FX / Hanover High School,1771,N/A,-1,0
87,Elite Energy / Decatur Show Choir Complex,1771,Ambassadors / Carmel High School,2374,2
88,Emerald Elegance / Winfield High School,1764,N/A,-1,0
89,Power Company / Waconia High School,1763,Jefferson Connection / Bloomington Jefferson High School,1701,0
90,Express / Troy Buchanan High School,1758,Sandpipers / Chesterton High School,1781,0
91,Executive Suite / Sioux Falls Roosevelt High School,1758,Happiness Inc. / Cedar Rapids Kennedy High School,1867,0
92,Pointe Singers / Grosse Pointe South High School,1758,Sandpipers / Chesterton High School,1660,2
93,Accents / Avon High School,1755,Class Royale / Homestead High School,1565,1
94,Masquerade / Brea Olinda High School,1746,N/A,-1,0
95,The Ambassadors / Prairie High School,1744,Music Unlimited / Waltham High School,1802,0
96,Harmonia Mundi / Bishop Heelan Catholic School,1739,Satisfaction / Sioux Center High School,1760,0
97,Tribe! / Keller High School,1736,Vivace / Skutt Catholic High School,1564,1
98,Fantasy / Shepherd Hill Regional High School,1732,VIBE / Daniel Hand High School,2010,2
99,Step on Stage / Horizon High School,1730,N/A,-1,0
100,The Company / Piqua High School,1729,Show Cards / Colerain High School,1899,0
101,Rhythm in Gold / Bloomington Kennedy High School,1727,Jam Session / De Pere High School,1904,1
102,Soundwave / Carthage Senior High School,1726,Choraleers / Neosho High School,1891,2
103,River City Rhythm / Muscatine High School,1719,Central Singers Inc. / Davenport Central High School,2127,0
104,Encore / Jackson Academy,1718,Visions / Grenada High School,1909,1
105,Encores / Enterprise High School,1716,Visions / Grenada High School,1960,0
106,Heritage Singers / Franklin Community High School,1707,Brio / Brandon High School,1941,1
107,The Ambassadors / Northwest Rankin High School,1707,N/A,-1,0
108,New Dimensions / Clover Hill High School,1704,Friends / Beavercreek High School,1926,2
109,Celebration Co. / Benton Community High School,1703,Rhythm in Gold / Bloomington Kennedy High School,1799,3
110,Uncaged On StageHastings High School / undefined,1703,MomentumLincoln High School / undefined,1500,1
111,BV Singers / Blue Valley High School,1702,N/A,-1,0
112,Southern Accents / Lexington High School,1698,N/A,-1,0
113,West Connection / Bellevue West High School,1698,Satisfaction / Sioux Center High School,1760,3
114,Sound Vibrations / Hart High School,1694,N/A,-1,0
115,South on Stage / Millard South High School,1690,Revolution / Gretna High School,2037,0
116,Blackout / Elkhorn South High School,1689,Ultimate Image / Grand Island Senior High School,1687,0
117,Gold / Norris High School,1688,Flight / Wichita All-City,1698,0
118,Voices in Motion / Duke Ellington School of the Arts,1684,N/A,-1,0
119,Sidney State of Mind / Sidney High School,1682,N/A,-1,0
120,Flight / Wichita All-City,1682,Hillside Singers / Pleasant Hill High School,1649,1
121,Sound Express / Carlsbad High School,1677,N/A,-1,0
122,Rhythm / Vista Ridge High School,1676,Aspyre / Vista PEAK Preparatory,1576,1
123,Chamber Singers / Blue Valley High School,1675,N/A,-1,0
124,Platinum FX / Chaparral High School,1674,N/A,-1,0
125,SpectrumPius X High School / undefined,1673,Studio SingersOmaha Northwest High School / undefined,1470,1
126,RAMification / Southeast Polk High School,1672,Modulations / El Paso-Gridley High School,1629,2
127,Knight Sensations / Castle High School,1668,Sound Check / Waubonsie Valley High School,1865,0
128,Knight Scene / Thomas Dale High School,1665,Just For Show / Midlothian High School,1600,0
129,Athenians / Gateway High School,1663,N/A,-1,0
130,Varsity Chorale / Euclid High School,1663,N/A,-1,0
131,Spectrum / Pius X High School,1663,Flight / Wichita All-City,1698,0
132,Great Expectations / Twinsburg High School,1662,Sound System / Center Grove High School,2383,1
133,14 Karat Gold / Grand Island Northwest High School,1661,N/A,-1,0
134,Xhilaration / Xavier High School,1660,AcaPella / Pella High School,1841,0
135,Evolution / American Leadership Academy,1660,N/A,-1,0
136,Harmony in Motion / Douglas S. Freeman High School,1660,N/A,-1,0
137,Varsity Singers / Huntington North High School,1658,Class Royale / Homestead High School,1573,2
138,Jefferson Connection / Bloomington Jefferson High School,1658,4th Avenue Jazz Company / Iowa City High School,1597,1
139,8th Street Singing Company / Tift County High School,1656,The Muses / Oak Mountain High School,1552,1
140,Amherechos / Amherst County High School,1656,N/A,-1,0
141,Eagle Express / Aberdeen Central High School,1653,Revolution / Gretna High School,2273,0
142,Vintage 2019 / Neenah High School,1652,Jam Session / De Pere High School,1904,1
143,Venus / Gateway High School,1651,N/A,-1,0
144,Marquis / Diamond Bar High School,1649,N/A,-1,0
145,Trojanaires / Jenks High School,1645,N/A,-1,0
146,Classic Connection / Sioux Falls Washington High School,1645,Amplify / Underwood High School,1500,1
147,Free Spirit / Papillion-La Vista High School,1645,14 Karat Gold / Grand Island Northwest High School,1985,0
148,Ascension / Vista PEAK Preparatory,1644,N/A,-1,0
149,MomentumLincoln High School / undefined,1643,Royal PrideNorfolk Senior High School / undefined,1500,0
150,West Side Delegation / Cedar Rapids Jefferson High School,1640,4th Avenue Jazz Company / Iowa City High School,1832,1
151,Classic Illumination / Franklin Middle School,1639,N/A,-1,0
152,The Music Machine / Bonita Vista High School,1639,N/A,-1,0
153,Express / Dwight D. Eisenhower High School,1639,Central Swing Inc. / Westosha Central High School,1500,0
154,Synergy / Johnston High School,1637,N/A,-1,0
155,AcaPella / Pella High School,1636,River City Revue / Hannibal High School,1706,0
156,First Edition / Lafayette Jefferson High School,1635,N/A,-1,0
157,Show Cards / Colerain High School,1635,Rouge / ETC School of Musical Arts,1548,0
158,City Lights / Rock Bridge High School,1634,Satin 'n Lace / Rock Bridge High School,1637,1
159,Bridge Street Singers / St. Francis High School,1634,Blackout / Elkhorn South High School,1908,1
160,Oak Street Singers / Oak Park High School,1632,J City Riot / Jefferson City High School,1362,1
161,Vortex / Ankeny Centennial High School,1631,N/A,-1,0
162,Hillside Singers / Pleasant Hill High School,1629,Choraleers / Neosho High School,1891,2
163,Singers / Webb City High School,1625,N/A,-1,0
164,Northside Establishment / Davenport North High School,1624,Revelation / Des Moines Roosevelt High School,1504,0
165,Resonance / Powhatan High School,1624,N/A,-1,0
166,Modulations / El Paso-Gridley High School,1623,Express / Dwight D. Eisenhower High School,1802,0
167,Monarch Mirage / Mt. Eden High School,1620,N/A,-1,0
168,Eternal Rush / Ankeny Centennial High School,1616,Power Company / Waconia High School,1795,0
169,Southwest Effect / Fort Worth Southwest High School,1616,N/A,-1,0
170,The Legacy / Hamilton High School,1616,N/A,-1,0
171,4th Avenue Jazz Company / Iowa City High School,1612,Momentum / Dallas Center-Grimes High School,1532,1
172,Legacy / Sioux Falls Jefferson High School,1611,N/A,-1,0
173,Good Times / Martinsburg High School,1609,Choraliers / Edgewood High School,1495,1
174,Keynotes / Olentangy High School,1608,N/A,-1,0
175,Knight Moves / Norwell High School,1607,Legacy / Lawrence North High School,1595,2
176,Vocal Thunder / Valley Vista High School,1606,N/A,-1,0
177,Tiffany & Company / Brea Olinda High School,1605,N/A,-1,0
178,Starlights / Northridge High School,1605,N/A,-1,0
179,Light Inc. / Des Moines Christian School,1605,N/A,-1,0
180,Royal Stewarts / Glendora High School,1604,N/A,-1,0
181,Sudden Impact / Ottumwa High School,1603,Swingspan / Fort Madison High School,1529,0
182,Sound / Mundelein High School,1603,N/A,-1,0
183,Sound Revolution / Norwalk High School,1603,River City Rhythm / Muscatine High School,1793,0
184,High Impact / Matoaca High School,1602,Good Times / Martinsburg High School,1653,0
185,Act II / Edmond Memorial High School,1602,N/A,-1,0
186,The Oswego Commotion / Oswego High School,1600,N/A,-1,0
187,Pure Elegance / Fairfield Senior High School,1600,Rhythm Express / Fairfield Middle School,1503,0
188,G Major / St. George's School of Montreal,1599,N/A,-1,0
189,Purple Harmony / Keokuk High School,1599,Sudden Impact / Ottumwa High School,1629,2
190,Capital Swing / Manchester High School,1598,Good Times / Martinsburg High School,1653,0
191,Rhapsody / Northwest Rankin High School,1597,Imagination / West Jones High School,1928,0
192,High Voltage / Cypress High School,1596,N/A,-1,0
193,Sandpipers / Chesterton High School,1595,Noteworthy / Oak Park and River Forest High School,1606,0
194,SHOUT / Music Academy of Western New York,1592,N/A,-1,0
195,Underground / La Cueva High School,1592,N/A,-1,0
196,All Americans / ETC School of Musical Arts,1591,N/A,-1,0
197,Classic Edition / McKinley Middle School,1591,N/A,-1,0
198,New Creation / Marion High School,1591,Revelation / Marion High School,1377,0
199,Impulse / Wahlert Catholic High School,1590,Central Singers Inc. / Davenport Central High School,1912,1
200,Knight Stars / Norwell High School,1586,Visions / Buckeye Valley High School,1578,0
201,Good Time Company / Iowa City West High School,1585,N/A,-1,0
202,Royal PrideNorfolk Senior High School / undefined,1583,Jefferson EditionCouncil Bluffs Jefferson High School / undefined,1500,0
203,Splash / Etobicoke School of the Arts,1582,N/A,-1,0
204,Show Choir / Columbus High School,1582,N/A,-1,0
205,Class Royale / Homestead High School,1581,Charisma / Northrop High School,1567,0
206,Rhythm Masters / Whiteland Community High School,1580,Knight Sensations / Castle High School,1674,0
207,Knightingales / Castle High School,1580,N/A,-1,0
208,Vocal Pointe / Columbus North High School,1579,N/A,-1,0
209,Central Sound / Lawrence Central High School,1579,Belles et Beaux / Plainfield High School,1754,0
210,Forte / Aquinas High School,1577,Scarlet Knights / Bishop Neumann High School,1614,0
211,Executive Session / Sauk Prairie High School,1576,Choraliers / Reedsburg Area High School,1499,0
212,Sound Sensations / Grand Junction Central High School,1576,Mountain Melodies / Fruita Monument High School,1445,1
213,General Admission / Winfield High School,1575,Heat Wave / Hurricane High School,1504,0
214,New Dimension / Noblesville High School,1575,N/A,-1,0
215,Uncaged / Hastings High School,1574,N/A,-1,0
216,Legacy / Ross High School,1573,Show Cards / Colerain High School,1899,0
217,Jazz / Auburn Junior High School,1572,N/A,-1,0
218,Revolution / Olentangy Orange High School,1571,Show Cards / Colerain High School,1688,0
219,Radica / Briarwood Christian School,1571,N/A,-1,0
220,Gold Horizons / Northeast Jones Jr/Sr High School,1570,Sandpipers / Chesterton High School,1664,0
221,InMotion / Mt. Pleasant Community High School,1569,Modulations / El Paso-Gridley High School,1629,0
222,Aspyre / Vista PEAK Preparatory,1569,9th Street Singers / Chase County High School,1431,0
223,Swing Cats / Millard West High School,1567,N/A,-1,0
224,Grand Finale / Rome High School,1567,N/A,-1,0
225,Encore Entertainment Company / Medina High School,1567,High Impact / Matoaca High School,1656,0
226,Silver Connection / Monona Grove High School,1566,Northside Establishment / Davenport North High School,1788,0
227,Iridescence / Clover Hill High School,1566,Legacy / Ross High School,1542,0
228,Girls in Heels / Waubonsie Valley High School,1566,N/A,-1,0
229,Chain Reaction / Lincoln High School,1564,N/A,-1,0
230,Gold Vibrancy / Aquinas High School,1564,N/A,-1,0
231,First Edition / Scranton High School,1563,N/A,-1,0
232,Dynamix / Cheyenne Mountain High School,1560,N/A,-1,0
233,Èlan / Auburn High School,1559,Rhapsody In Blue / Spain Park High School,1633,0
234,Scarlet Knights / Bishop Neumann High School,1558,Royal Blues / Centennial Jr/Sr High School,1478,0
235,Vision / New London High School,1556,N/A,-1,0
236,Sound Etc. / Durant High School,1556,N/A,-1,0
237,Nova / Waukee High School,1556,N/A,-1,0
238,IntoneNation / Rouse High School,1555,Vivace / Skutt Catholic High School,1564,0
239,Satin 'n Lace / Rock Bridge High School,1555,Sound Dimension / Joplin High School,1603,0
240,Show Choir / Putnam City North High School,1554,N/A,-1,0
241,Company / South Jones Jr/Sr High School,1554,Rhapsody / Northwest Rankin High School,1593,1
242,Expressions / Whiteland Community High School,1553,N/A,-1,0
243,Pantheon / Fossil Ridge High School,1552,N/A,-1,0
244,Showcats / Nitro High School,1551,Sophisticats / Nitro High School,1500,2
245,Royal Pride / Norfolk Senior High School,1550,N/A,-1,0
246,Royal Harmony / North Royalton High School,1549,N/A,-1,0
247,Vivace / Skutt Catholic High School,1549,Satisfaction / Sioux Center High School,1760,1
248,Satisfaction / Sioux Center High School,1549,Crimson & Black / LeMars Community High School,1432,0
249,Ovation! / O'Gorman High School,1549,14 Karat Gold / Grand Island Northwest High School,1985,0
250,Encore / Pacifica High School,1547,N/A,-1,0
251,Ensemble / Burke High School,1546,N/A,-1,0
252,KHS Pops / Kearney High School,1546,Corporation / Lewis Central High School,1398,0
253,Main Attraction / Chula Vista High School,1546,N/A,-1,0
254,Backstage Broncos / Mustang High School,1545,N/A,-1,0
255,Soundsational Singers / Nevada High School,1545,Choraleers / Neosho High School,1999,3
256,Uptown Girls / Millard West High School,1543,Eagle Express / Aberdeen Central High School,1745,0
257,Choralaires / Zionsville High School,1543,N/A,-1,0
258,Images / Morgantown High School,1542,N/A,-1,0
259,Aerodynamix / Timber Creek High School,1540,N/A,-1,0
260,Ladies Choice / Tift County High School,1539,N/A,-1,0
261,Choralation / Milton High School,1537,Jam Session / De Pere High School,1645,1
262,Encore / Cole Camp High School,1536,N/A,-1,0
263,Signature / Sylacauga High School,1535,The Muses / Oak Mountain High School,1552,0
264,Choraliers / Arlington High School,1535,New Image / Hudson High School,1500,1
265,Sound Impressions / Lowell High School,1535,Panache / Oliver Ames High School,1837,0
266,Uptown / Millard West High School,1534,N/A,-1,0
267,Gleam / Milton Community Group,1533,N/A,-1,0
268,Crescendo / Beaconsfield High School,1533,N/A,-1,0
269,Vocal Fusion / Richmond Hill High School,1533,N/A,-1,0
270,Collective Harts / Hart High School,1533,N/A,-1,0
271,Show Choir / Centre Stage Theatre School,1532,N/A,-1,0
272,Ultimate Image / Grand Island Senior High School,1529,Uncaged On Stage / Hastings High School,1438,1
273,Sound Waves / John Burroughs High School,1528,N/A,-1,0
274,Blue Impressions / Burbank High School,1528,N/A,-1,0
275,Soundwave / Peoria Area Performing Arts Studio,1528,Swingspan / Fort Madison High School,1529,0
276,Spirit / Waukee High School,1528,N/A,-1,0
277,Dracarys / Round Rock High School,1527,N/A,-1,0
278,Pendletones / Pendleton Heights High School,1526,N/A,-1,0
279,Vintage 2018 / Neenah High School,1526,N/A,-1,0
280,Attraction / Avon High School,1526,N/A,-1,0
281,Shockwave / Elkhorn South High School,1525,N/A,-1,0
282,Broadway Bound / Boulder Creek High School,1525,N/A,-1,0
283,Studio Singers / Omaha Northwest High School,1525,N/A,-1,0
284,Synergy / Unionville High School,1524,N/A,-1,0
285,Spectrum / Musselman Middle School,1523,N/A,-1,0
286,Vocal Eclipse / Central City High School,1522,N/A,-1,0
287,Classix / St. Albans High School,1521,N/A,-1,0
288,OnStage / John Hersey High School,1520,Noteworthy / Oak Park and River Forest High School,1606,1
289,Ignition / Valley High School,1519,N/A,-1,0
290,Show Choir / Music Academy of Western New York,1518,N/A,-1,0
291,Flash / Milton Community Group,1518,N/A,-1,0
292,Harmonia / Island Community Group,1518,N/A,-1,0
293,Side One / Indianola High School,1518,N/A,-1,0
294,Fusion / Fairfield Jr/Sr High School,1517,The All Americans / ETC School of Musical Arts,1959,1
295,Tonality / Island Community Group,1516,N/A,-1,0
296,Illumination / Pearl River Central High School,1515,Central Attraction / Pearl River Central High School,1569,1
297,Ladies First / John Hersey High School,1515,Noteworthy / Oak Park and River Forest High School,1606,0
298,Reveillon / Jackson Preparatory School,1514,N/A,-1,0
299,Legacy / Donelson Christian Academy,1514,N/A,-1,0
300,Encore Singers / Jay M. Robinson Middle School,1512,N/A,-1,0
301,Esprit / Wheaton Warrenville South High School,1511,Modulations / El Paso-Gridley High School,1746,0
302,Rhythm of the Knight / Uniondale High School,1511,Executive Session / Sauk Prairie High School,1585,1
303,HLX / Helix High School,1511,N/A,-1,0
304,Panache / Oliver Ames High School,1510,N/A,-1,0
305,In Step / Linn-Mar High School,1510,N/A,-1,0
306,Visions / Buckeye Valley High School,1509,Good Times / Martinsburg High School,1611,2
307,Impressions / Burbank High School,1509,N/A,-1,0
308,Belles et Beaux / Plainfield High School,1509,N/A,-1,0
309,Bull City Lights / Voyager Academy,1507,N/A,-1,0
310,Show Choir / Mitchell High School,1507,N/A,-1,0
311,Aurora / Waukee Northwest High School,1507,N/A,-1,0
312,Howlin' Huskies / William A. Hough High School,1507,N/A,-1,0
313,Show Choir / Mt. Desert Island High School,1506,N/A,-1,0
314,Executive OrderJohn F. Kennedy High School / undefined,1506,N/A,-1,0
315,Falcon Legacy / Falcon High School,1506,N/A,-1,0
316,9th Street Singers / Chase County High School,1506,Scarlet Knights / Bishop Neumann High School,1614,1
317,Central Attraction / Pearl River Central High School,1505,Sandpipers / Chesterton High School,1664,0
318,Sound SensationsGrand Junction Central High School / undefined,1505,N/A,-1,0
319,Swingers Select / Marysville High School,1505,N/A,-1,0
320,Pizzazz / Parkway Central High School,1504,N/A,-1,0
321,Jam Session / De Pere High School,1504,N/A,-1,0
322,FAME / FAME School of Performing Arts,1503,N/A,-1,0
323,Northern Lights / North Torrance High School,1503,N/A,-1,0
324,Rhapsody In Blue / Spain Park High School,1502,N/A,-1,0
325,Show Choir / Oxford Academy,1501,N/A,-1,0
326,Melodies of Gold / Golden Valley High School,1501,N/A,-1,0
327,South Spirit / Martinsburg South Middle School,1501,N/A,-1,0
328,Showstoppers / Triton High School,1501,N/A,-1,0
329,Harmony In Motion / West Brunswick High School,1501,N/A,-1,0
330,Show Choir / Northeast Guilford High School,1501,N/A,-1,0
331,Sound Express / Platte County High School,1501,N/A,-1,0
332,Choral Spectrum / South Windsor High School,1501,VIBE / Daniel Hand High School,2010,0
333,Rhapsody / Rangeview High School,1500,N/A,-1,0
334,Chromatics / Rangeview High School,1500,N/A,-1,0
335,PowerhouseJohn Burroughs High School / undefined,1500,N/A,-1,0
336,In SyncBurbank High School / undefined,1500,N/A,-1,0
337,MasqueradeBrea Olinda High School / undefined,1500,N/A,-1,0
338,Voices Unlimited / Hampden Academy,1500,N/A,-1,0
339,Showformance / Lake Norman High School,1500,N/A,-1,0
340,Show Choir / Atkins Academic & Technology High School,1500,N/A,-1,0
341,Hornet Harmony / Hillside High School,1500,N/A,-1,0
342,Perfect Intentions / Overhills High School,1500,N/A,-1,0
343,Show Choir / Brunswick Early College High School,1500,N/A,-1,0
344,Doo-WAHS / Western Alamance High School,1500,N/A,-1,0
345,Royal StewartsGlendora High School / undefined,1500,N/A,-1,0
346,MarquisDiamond Bar High School / undefined,1500,N/A,-1,0
347,Class Act / Oak Mountain Middle School,1500,N/A,-1,0
348,Platinum FXChaparral High School / undefined,1500,N/A,-1,0
349,UpBeat! / Walter Reed Middle School,1500,N/A,-1,0
350,Imaginations / John Muir Middle School,1500,N/A,-1,0
351,Encore! / Travis Ranch Middle School,1500,N/A,-1,0
352,New Beginnings / Harris Road Middle School,1500,N/A,-1,0
353,Show Choir / Seventy-First Classical Middle School,1500,N/A,-1,0
354,Show Choir / Hanes Magnet School,1500,N/A,-1,0
355,Show Choir / Mt. Airy Middle School,1500,N/A,-1,0
356,Raider Show Choir / Randolph Middle School,1500,N/A,-1,0
357,EncorePacifica High School / undefined,1500,N/A,-1,0
358,High VoltageCypress High School / undefined,1500,N/A,-1,0
359,InfusionJohn A. Rowland High School / undefined,1500,N/A,-1,0
360,Velocity / Waukee Trailridge School,1500,N/A,-1,0
361,Sound VibrationsHart High School / undefined,1500,N/A,-1,0
362,G-NotesGranada Hills Charter High School / undefined,1500,N/A,-1,0
363,Singers / Sidney High School,1500,N/A,-1,0
364,ENcore / Elkhorn North High School,1500,N/A,-1,0
365,Sound FX / Mundelein High School,1498,N/A,-1,0
366,Bel Canto Bulldogs / Doddridge County High School,1497,N/A,-1,0
367,Finale / Edmond Santa Fe High School,1497,N/A,-1,0
368,You've Got Male / Mt. Zion High School,1496,N/A,-1,0
369,Titan Radiance / Papillion-La Vista South High School,1495,N/A,-1,0
370,Jetsetters / Alliance High School,1495,N/A,-1,0
371,Chorale / Gahanna Lincoln High School,1495,N/A,-1,0
372,Rhapsody in Blue / Spain Park High School,1495,N/A,-1,0
373,Mountain MelodiesFruita Monument High School / undefined,1495,N/A,-1,0
374,Sound Dimension / Joplin High School,1494,Soundwave / Carthage Senior High School,1716,0
375,Intensity / Millard North High School,1493,N/A,-1,0
376,Momentum / Marian High School,1493,N/A,-1,0
377,Gold Dust / Holdrege High School,1492,N/A,-1,0
378,Harmonics / Alliance High School,1492,N/A,-1,0
379,Soundsations / Texas City High School,1492,Vivace / Skutt Catholic High School,1564,0
380,HighLeit / DeKalb School of the Arts,1491,N/A,-1,0
381,Ovation / Oak Ridge Middle School,1490,N/A,-1,0
382,Vintage 2016 / Neenah High School,1490,N/A,-1,0
383,Vivant / Naperville North High School,1489,N/A,-1,0
384,Amplify / Underwood High School,1488,Piraticals / Leola High School,1500,0
385,Reveille / Madison Central High School,1487,N/A,-1,0
386,New Edition / Carmel High School,1486,Delegation / Danville High School,1482,0
387,Chromatics / Thomas Wootton High School,1485,N/A,-1,0
388,Surround Sound / Center Grove High School,1485,N/A,-1,0
389,Vitality / Urbandale High School,1485,N/A,-1,0
390,Center Stage / Marquette High School,1484,N/A,-1,0
391,Neo Classic / Harding Middle School,1483,N/A,-1,0
392,City Lights / Midlothian High School,1483,N/A,-1,0
393,Serenade / Edmond Santa Fe High School,1482,N/A,-1,0
394,The Ambassadors / Omaha South High School,1482,N/A,-1,0
395,Vocal Infusion / Anderson High School,1482,Class Royale / Homestead High School,1632,1
396,Center Stage / Cassville High School,1482,NBA (No Boys Allowed) / Cassville High School,1500,0
397,Neptune's Angels / Columbus High School,1481,N/A,-1,0
