rank,name,elo,bestWin,bestWinElo,GCs
122,Simply Irresistible / Westside High School,1629,Executive Suite / Sioux Falls Roosevelt High School,1752,0
123,Ultimate Image / Grand Island Senior High School,1628,Eagle Express / Aberdeen Central High School,1636,0
124,The Ambassadors / Northwest Rankin High School,1626,N/A,-1,0
125,High Impact / Matoaca High School,1625,Resonance / Powhatan High School,1518,0
126,Eagle Express / Aberdeen Central High School,1623,Titanium / Papillion-La Vista South High School,1673,0
127,Voices 'N Harmony / Lincoln Northeast High School,1621,Spectrum / Pius X High School,1794,0
128,SpectrumPius X High School / undefined,1620,N/A,-1,0
129,Monarch Mirage / Mt. Eden High School,1620,N/A,-1,0
130,The Company / Piqua High School,1619,Touch of Class / Grove City High School,1508,1
131,Revolution / Gretna High School,1618,Spectrum / Pius X High School,1588,0
132,Jefferson Connection / Bloomington Jefferson High School,1617,Vocalmotive / Bemidji High School,1895,0
133,The All Americans / ETC School of Musical Arts,1616,Friends / Beavercreek High School,1684,1
134,Rhythm / Vista Ridge High School,1614,N/A,-1,0
135,Rhythm In Red / Cabell Midland High School,1614,Friends / Beavercreek High School,1757,2
136,Light Inc. / Des Moines Christian School,1614,AcaPella / Pella High School,1701,0
137,Scarlet Knights / Bishop Neumann High School,1614,N/A,-1,0
138,Magic / Manteno High School,1609,Entourage / Naperville North High School,1905,1
139,Ascension / Vista PEAK Preparatory,1607,Singers / Sidney High School,1680,0
140,Platinum FX / Chaparral High School,1606,N/A,-1,0
141,Noteworthy / Oak Park and River Forest High School,1606,N/A,-1,0
142,Tiffany & Company / Brea Olinda High School,1605,N/A,-1,0
143,Starlights / Northridge High School,1605,N/A,-1,0
144,Adrenaline / Taft Middle School,1604,N/A,-1,0
145,Splash / Etobicoke School of the Arts,1602,N/A,-1,0
146,Northside Establishment / Davenport North High School,1601,Modulations / El Paso-Gridley High School,1745,1
147,Encore / Jackson Academy,1600,Reveille / Madison Central High School,1600,1
148,Voices of Central / Keller Central High School,1600,N/A,-1,0
149,G Major / St. George's School of Montreal,1599,N/A,-1,0
150,South High Street Singers / Fort Atkinson High School,1598,Bridge Street Singers / St. Francis High School,1665,2
151,Old Abe Show Choir / Memorial High School,1596,Northern Lights / North St. Paul High School,1632,0
152,Revelation / Des Moines Roosevelt High School,1594,Executive Suite / Sioux Falls Roosevelt High School,1752,0
153,Choraleers / Neosho High School,1593,Sound Dimension / Joplin High School,1521,1
154,Center Stage / Preble High School,1593,Cardinal Singers / Mayville High School,1453,0
155,Dimensions / Dowling Catholic High School,1589,Grand Central Station / La Crosse Central High School,1687,0
156,General Admission / Winfield High School,1588,N/A,-1,0
157,Shockwave / Elkhorn South High School,1585,N/A,-1,0
158,Show Choir / Columbus High School,1582,N/A,-1,0
159,Knightingales / Castle High School,1580,N/A,-1,0
160,Marquis / Diamond Bar High School,1580,Soundsations / Learning Foundation Performing Arts Charter School,1500,0
161,High Voltage / Cypress High School,1577,N/A,-1,0
162,Silver Elite / Legacy High School,1577,Show Choir / Putnam City North High School,1500,1
163,Spotlighters / Craig High School,1577,Executive Session / Sauk Prairie High School,1629,2
164,Ovations / Opelika High School,1576,Magic / Manteno High School,1631,1
165,Synergy / Tupelo High School,1575,N/A,-1,0
166,Jazz / Auburn Junior High School,1572,N/A,-1,0
167,Soundsations / Texas City High School,1572,N/A,-1,0
168,Voices In Perfection / Capital High School,1569,Vocal Impact / Licking Valley High School,1466,1
169,Girls in Heels / Waubonsie Valley High School,1566,N/A,-1,0
170,Keynotes / Olentangy High School,1565,Revolution / Olentangy Orange High School,1437,0
171,Choraliers / Arlington High School,1564,N/A,-1,0
172,Gold Vibrancy / Aquinas High School,1564,N/A,-1,0
173,Synergy / Shelbyville High School,1564,Friends / Beavercreek High School,1757,0
174,Forte / Aquinas High School,1564,N/A,-1,0
175,Royal Rhapsody / Roncalli High School,1562,N/A,-1,0
176,Elite Energy / Decatur Show Choir Complex,1558,Gold / Norris High School,1635,1
177,Prestige / Hamilton High School,1557,N/A,-1,0
178,Legacy / Sioux Falls Jefferson High School,1557,N/A,-1,0
179,Titanium / Papillion-La Vista South High School,1556,N/A,-1,0
180,Central Attraction / Pearl River Central High School,1555,Reveille / Madison Central High School,1600,0
181,Show Choir / Putnam City North High School,1554,Finale / Edmond Santa Fe High School,1500,0
182,Storm / Liberty High School,1554,N/A,-1,0
183,Synergy / Johnston High School,1552,N/A,-1,0
184,Royal Pride / Norfolk Senior High School,1550,Scarlet & Blue / Council Bluffs Lincoln High School,1423,0
185,Accents / Avon High School,1549,Northern Lights / Northridge High School,1547,0
186,Tribe! / Keller High School,1549,N/A,-1,0
187,Nova / Waukee High School,1549,N/A,-1,0
188,Executive Session / Sauk Prairie High School,1548,OnStage / John Hersey High School,1601,1
189,Cardinal & Black Singers / Harvard High School,1546,N/A,-1,0
190,Ensemble / Burke High School,1546,Royal Pride / Norfolk Senior High School,1700,1
191,Iridescence / Clover Hill High School,1545,N/A,-1,0
192,South Spirit / Martinsburg South Middle School,1544,N/A,-1,0
193,Southwest Effect / Fort Worth Southwest High School,1543,N/A,-1,0
194,Images / Morgantown High School,1542,Good Times / Martinsburg High School,1505,0
195,Pure Elegance / Fairfield Senior High School,1541,Images / Morgantown High School,1603,0
196,Spectrum / Pius X High School,1540,Ensemble / Burke High School,1715,0
197,Synergy / Unionville High School,1539,N/A,-1,0
198,SHOUT / Music Academy of Western New York,1539,N/A,-1,0
199,Gleam / Milton Community Group,1538,N/A,-1,0
200,Fast Lane / Glenwood Community High School,1537,N/A,-1,0
201,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1536,Center Stage / Adair-Casey/Guthrie Center High School,1500,0
202,Visions / Buckeye Valley High School,1535,N/A,-1,0
203,Show Choir / Centre Stage Theatre School,1534,N/A,-1,0
204,Varsity Singers / Huntington North High School,1534,Music Warehouse / Edgewood High School,1636,1
205,Encores / Enterprise High School,1534,N/A,-1,0
206,Royal Stewarts / Glendora High School,1533,N/A,-1,0
207,Crescendo / Beaconsfield High School,1533,N/A,-1,0
208,Vocal Fusion / Richmond Hill High School,1533,N/A,-1,0
209,Minstrel Magic / Carroll High School,1531,Music Warehouse / Edgewood High School,1674,1
210,Sound Sensations / Grand Junction Central High School,1530,N/A,-1,0
211,Classic Edition / McKinley Middle School,1530,N/A,-1,0
212,Mountain MelodiesFruita Monument High School / undefined,1530,N/A,-1,0
213,Sandpipers / Chesterton High School,1529,Soundsations / Petal High School,1794,1
214,Music Unlimited / Waltham High School,1529,ENCORE! / Tantasqua Regional High School,1471,0
215,River City Rhythm / Muscatine High School,1527,Choralation / Milton High School,1574,0
216,Dracarys / Round Rock High School,1527,N/A,-1,0
217,Vintage 2018 / Neenah High School,1526,N/A,-1,0
218,New Era / Churubusco Jr/Sr High School,1526,Encore Entertainment Company / Medina High School,1855,1
219,Main Attraction / Chula Vista High School,1525,N/A,-1,0
220,Studio Singers / Omaha Northwest High School,1525,Royal Pride / Norfolk Senior High School,1700,0
221,Singers / Webb City High School,1524,N/A,-1,0
222,Music Makers / Harrisonville High School,1521,River City Revue / Hannibal High School,1686,0
223,Classix / St. Albans High School,1521,N/A,-1,0
224,Heritage Singers / Franklin Community High School,1519,NHS Singers / Noblesville High School,1867,0
225,Touch of Class / Grove City High School,1517,Revolution / Olentangy Orange High School,1468,0
226,Tonality / Island Community Group,1516,N/A,-1,0
227,Vocal Motion / Bradley Central High School,1516,Spotlight / Cosby High School,1856,1
228,Sound Collage / El Dorado Springs High School,1516,N/A,-1,0
229,Classic Connection / DeKalb High School,1514,Magic / Manteno High School,1680,0
230,Touch of Class / Joplin High School,1514,N/A,-1,0
231,Classic Connection / Sioux Falls Washington High School,1513,Eagle Express / Aberdeen Central High School,1752,0
232,Eternal Rush / Ankeny Centennial High School,1512,N/A,-1,0
233,Encore Singers / Jay M. Robinson Middle School,1512,N/A,-1,0
234,Showcats / Nitro High School,1512,N/A,-1,0
235,Sound Express / Platte County High School,1512,Accent / Atchison High School,1500,0
236,Executive Order / John F. Kennedy High School,1511,N/A,-1,0
237,Impressions / Burbank High School,1509,N/A,-1,0
238,Vintage / Neenah High School,1509,N/A,-1,0
239,Bull City Lights / Voyager Academy,1507,N/A,-1,0
240,Show Choir / Mitchell High School,1507,N/A,-1,0
241,Rhythmaires / Indian Creek High School,1507,N/A,-1,0
242,Howlin' Huskies / William A. Hough High School,1507,N/A,-1,0
243,Pizzazz / Parkway Central High School,1504,Sound Dimension / Joplin High School,1573,2
244,Rhythm Express / Fairfield Middle School,1503,N/A,-1,0
245,River City Revue / Hannibal High School,1502,Satin 'n Lace / Rock Bridge High School,1647,0
246,Just For Show / Midlothian High School,1501,Spotlight / Cosby High School,1802,0
247,Gold Horizons / Northeast Jones Jr/Sr High School,1501,N/A,-1,0
248,Showstoppers / Triton High School,1501,N/A,-1,0
249,Harmony In Motion / West Brunswick High School,1501,N/A,-1,0
250,Show Choir / Northeast Guilford High School,1501,N/A,-1,0
251,Rhapsody / Rangeview High School,1500,N/A,-1,0
252,Chromatics / Rangeview High School,1500,N/A,-1,0
253,PowerhouseJohn Burroughs High School / undefined,1500,N/A,-1,0
254,In SyncBurbank High School / undefined,1500,N/A,-1,0
255,MasqueradeBrea Olinda High School / undefined,1500,N/A,-1,0
256,Show Choir / Mt. Desert Island High School,1500,N/A,-1,0
257,Voices Unlimited / Hampden Academy,1500,N/A,-1,0
258,Showformance / Lake Norman High School,1500,N/A,-1,0
259,Show Choir / Atkins Academic & Technology High School,1500,N/A,-1,0
260,Hornet Harmony / Hillside High School,1500,N/A,-1,0
261,Perfect Intentions / Overhills High School,1500,N/A,-1,0
262,Show Choir / Brunswick Early College High School,1500,N/A,-1,0
263,Doo-WAHS / Western Alamance High School,1500,N/A,-1,0
264,Royal StewartsGlendora High School / undefined,1500,N/A,-1,0
265,MarquisDiamond Bar High School / undefined,1500,N/A,-1,0
266,Class Act / Oak Mountain Middle School,1500,N/A,-1,0
267,Platinum FXChaparral High School / undefined,1500,N/A,-1,0
268,UpBeat! / Walter Reed Middle School,1500,N/A,-1,0
269,Imaginations / John Muir Middle School,1500,N/A,-1,0
270,Encore! / Travis Ranch Middle School,1500,N/A,-1,0
271,New Beginnings / Harris Road Middle School,1500,N/A,-1,0
272,Show Choir / Seventy-First Classical Middle School,1500,N/A,-1,0
273,Show Choir / Hanes Magnet School,1500,N/A,-1,0
274,Show Choir / Mt. Airy Middle School,1500,N/A,-1,0
275,Raider Show Choir / Randolph Middle School,1500,N/A,-1,0
276,Singers / Sidney High School,1500,N/A,-1,0
277,Harmonia Mundi / Bishop Heelan Catholic School,1499,Crimson & Black / LeMars Community High School,1533,0
278,Goldenaires / Decatur Central High School,1499,N/A,-1,0
279,Central Sound / Lawrence Central High School,1498,Rhythm Masters / Whiteland Community High School,1527,0
280,Sound FX / Mundelein High School,1498,Sound / Mundelein High School,1600,0
281,Legacy / MFL MarMac High School,1497,N/A,-1,0
282,Bel Canto Bulldogs / Doddridge County High School,1497,N/A,-1,0
283,Chorale / Gahanna Lincoln High School,1495,N/A,-1,0
284,Rhapsody in Blue / Spain Park High School,1495,N/A,-1,0
285,Finale / Edmond Santa Fe High School,1494,Northern Lights / Edmond North High School,1500,0
286,Intensity / Millard North High School,1493,N/A,-1,0
287,CenterStage! / Albertville High School,1492,Capital Swing / Manchester High School,1534,0
288,Gold Dust / Holdrege High School,1492,N/A,-1,0
289,Harmonics / Alliance High School,1492,N/A,-1,0
290,Choraliers / Edgewood High School,1492,Keynotes / Olentangy High School,1586,0
291,HighLeit / DeKalb School of the Arts,1491,N/A,-1,0
292,Vintage 2016 / Neenah High School,1490,The Class Act / Logan High School,1526,0
293,Soundwave / Carthage Senior High School,1490,Sound Dimension / Joplin High School,1573,0
294,Aurora / Waukee Northwest High School,1490,N/A,-1,0
295,Sapphire and Gold / Kearney High School,1489,N/A,-1,0
296,Choral Spectrum / South Windsor High School,1489,Music Unlimited / Waltham High School,1666,0
297,Charisma / Lebanon High School,1489,N/A,-1,0
298,Capital Swing / Manchester High School,1487,Heritage Singers / Franklin Community High School,1627,0
299,The Muses / Oak Mountain High School,1487,N/A,-1,0
300,Surround Sound / Center Grove High School,1485,N/A,-1,0
301,Neo Classic / Harding Middle School,1483,N/A,-1,0
302,Choralation / Milton High School,1483,Impulse / Wahlert Catholic High School,1603,0
303,Future Image / Grand Island Senior High School,1481,N/A,-1,0
304,Neptune's Angels / Columbus High School,1481,N/A,-1,0
305,Dynamix / Lincoln Northeast High School,1481,N/A,-1,0
306,Baker's Dozen / Columbus High School,1481,N/A,-1,0
307,New World Singers / Columbus High School,1481,N/A,-1,0
308,Royal Blues / Centennial Jr/Sr High School,1478,N/A,-1,0
309,Perpetual Motion / Ankeny High School,1478,N/A,-1,0
310,Encores / Pike High School,1478,N/A,-1,0
311,Radica / Briarwood Christian School,1478,N/A,-1,0
312,Savage Sound FX / Savannah High School,1477,N/A,-1,0
313,Resonance / Powhatan High School,1477,Vocal Intensity / Robert C. Byrd High School,1500,0
314,KHS Pops / Kearney High School,1476,N/A,-1,0
315,Swingin' Saints / St. Thomas Aquinas High School,1476,N/A,-1,0
316,Legacy / Lawrence North High School,1475,N/A,-1,0
317,South Singers / Grosse Pointe South High School,1475,N/A,-1,0
318,Celebration Co. / Benton Community High School,1475,Summit Street Singers / Center Point-Urbana High School,1419,0
319,Heart and Soul / Papillion-La Vista High School,1475,N/A,-1,0
320,Rebelaires / Westwood Jr/Sr High School,1475,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1560,1
321,OnStage / John Hersey High School,1473,Elite Energy / Decatur Show Choir Complex,1640,0
322,Ovation! / O'Gorman High School,1473,Crimson & Black / LeMars Community High School,1533,1
323,Spirit / Waukee High School,1472,N/A,-1,0
324,Momentum / Marian High School,1471,N/A,-1,0
325,Express / Dwight D. Eisenhower High School,1471,Sound / Mundelein High School,1600,0
326,Harbor Lights / Kecoughtan High School,1471,Illuminations / Oakdale High School,1500,0
327,Musicale / McNeil High School,1471,N/A,-1,0
328,Show Choir / Seaman High School,1470,N/A,-1,0
329,Mountain Melodies / Fruita Monument High School,1470,N/A,-1,0
330,Studio SingersOmaha Northwest High School / undefined,1470,N/A,-1,0
331,Countesses & NoblemenLincoln Southeast High School / undefined,1470,N/A,-1,0
332,New World SingersColumbus High School / undefined,1470,N/A,-1,0
333,Show ChoirSeaman High School / undefined,1470,N/A,-1,0
334,Sound SensationsGrand Junction Central High School / undefined,1470,N/A,-1,0
335,Side One / Indianola High School,1470,N/A,-1,0
336,Les Femmes / Mt. Zion High School,1469,N/A,-1,0
337,Reveille / Madison Central High School,1468,N/A,-1,0
338,Sound Dimension / Joplin High School,1467,N/A,-1,0
339,Leading Ladies / Rolling Meadows High School,1466,N/A,-1,0
340,Singers / Lebanon High School,1466,Keynotes / Olentangy High School,1586,1
341,Top Twenty / Kenton High School,1466,N/A,-1,0
342,Vintage 2017 / Neenah High School,1464,N/A,-1,0
343,Vitality / Urbandale High School,1464,N/A,-1,0
344,Rhapsody / McNeil High School,1463,N/A,-1,0
345,Fusion / Fairfield Jr/Sr High School,1462,Connection / Warren Central High School,1476,0
346,WD Forté / West Delaware High School,1462,The Ambassadors / Prairie High School,1803,0
347,Madz / Mechanicsville High School,1461,N/A,-1,0
348,Lights / Mundelein High School,1461,N/A,-1,0
349,Premiere / Mt. Zion High School,1460,N/A,-1,0
350,Vocal Motion / Mt. Vernon High School,1459,N/A,-1,0
351,Tiger Pizazz / Lawrenceburg High School,1459,N/A,-1,0
352,Illumination / Millard North High School,1458,N/A,-1,0
353,Soundsational Singers / Nevada High School,1458,Choraleers / Neosho High School,1658,1
354,Panache / Southmont Jr/Sr High School,1458,N/A,-1,0
355,La Voce Ballo / Bemidji High School,1458,N/A,-1,0
356,Oak Street Singers / Oak Park High School,1457,Soundwave / Warrensburg High School,1432,1
357,West Connection / Bellevue West High School,1456,Spectrum / Pius X High School,1794,0
358,Harding Singers / Marion Harding High School,1455,New Era / Churubusco Jr/Sr High School,1618,0
359,City Heat / Columbia City High School,1454,New Era / Churubusco Jr/Sr High School,1618,1
360,Impulse / Wahlert Catholic High School,1454,Surround Sound / Bettendorf High School,1441,0
361,Choralaires / Zionsville High School,1453,N/A,-1,0
362,Rhapsody / Aurora High School,1453,N/A,-1,0
363,Chamber Choir / Hoover High School,1452,N/A,-1,0
364,Ovation / Cedar Rapids Jefferson High School,1452,N/A,-1,0
365,Jubilaires / Beech Grove High School,1452,N/A,-1,0
366,Fortissimo / Frankfort High School,1451,N/A,-1,0
367,Innovations / Princeton Community High School,1451,N/A,-1,0
368,Star Struck / Bedford-North Lawrence High School,1451,N/A,-1,0
369,Knight Rhythms / East Noble High School,1451,N/A,-1,0
370,Music Express / Garfield Heights High School,1451,Revolution / Olentangy Orange High School,1532,0
371,Monarchy / Papillion-La Vista High School,1451,N/A,-1,0
372,Encore / Madison East High School,1451,N/A,-1,0
373,The Ambassadors / Omaha South High School,1451,Spectrum / Pius X High School,1588,0
374,Sweet Revelation / Grand Island Senior High School,1450,N/A,-1,0
375,Visual Harmonics / Woodbine Community School,1449,N/A,-1,0
376,Corporation / Lewis Central High School,1448,N/A,-1,0
377,18th Street Singers / Ord Jr/Sr High School,1447,N/A,-1,0
378,BV Singers / Blue Valley High School,1446,N/A,-1,0
379,Swingsations / Carroll High School,1444,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1560,0
380,Pendletones / Pendleton Heights High School,1444,N/A,-1,0
381,High Voltage / Franklin Central High School,1444,N/A,-1,0
382,4th Avenue Jazz Company / Iowa City High School,1444,N/A,-1,0
383,Aspyre / Vista PEAK Preparatory,1443,N/A,-1,0
384,Faces / Crete-Monee High School,1442,N/A,-1,0
385,The Chanticleers / Shaker Heights High School,1442,N/A,-1,0
386,Soundwave / Warrensburg High School,1442,New Score Singers / Smith-Cotton High School,1424,0
387,Treblemakers / Mercy High School,1440,N/A,-1,0
388,Vintage 2015 / Neenah High School,1440,N/A,-1,0
389,Soundsations / Learning Foundation Performing Arts Charter School,1440,N/A,-1,0
390,Connections / Lincoln High School,1440,N/A,-1,0
