rank,name,elo,bestWin,bestWinElo,GCs
76,Revolution / Gretna High School,1687,Side One / Indianola High School,1518,1
77,Hilltoppers / Onalaska High School,1685,Swingsations / Mt. Zion High School,1873,1
78,City Lights / Rock Bridge High School,1681,N/A,-1,0
79,Singers / Sidney High School,1680,N/A,-1,0
80,Titan Fever / Glenwood High School,1678,Sandpipers / Chesterton High School,1538,0
81,Free Spirit / Papillion-La Vista High School,1677,N/A,-1,0
82,Spotlight / Cosby High School,1677,N/A,-1,0
83,Scarlet Knights / Bishop Neumann High School,1676,N/A,-1,0
84,Grand Central Station / La Crosse Central High School,1672,N/A,-1,0
85,Express / Lincoln East High School,1672,N/A,-1,0
86,CenterStage! / Albertville High School,1672,Hilltoppers / Onalaska High School,2058,0
87,NHS Singers / Noblesville High School,1671,Rhythm Masters / Whiteland Community High School,1543,1
88,Soundsations / Texas City High School,1670,N/A,-1,0
89,Classic Connection / Sioux Falls Washington High School,1667,Choraleers / Neosho High School,1645,0
90,Rhythm in Gold / Bloomington Kennedy High School,1663,N/A,-1,0
91,Double Time / Excelsior Middle School,1662,N/A,-1,0
92,Purple Harmony / Keokuk High School,1659,N/A,-1,0
93,Amazing Technicolor Show Choir / Westside High School,1654,N/A,-1,0
94,Sound / Mundelein High School,1653,N/A,-1,0
95,Choraliers / Arlington High School,1652,N/A,-1,0
96,Capital Swing / Manchester High School,1652,N/A,-1,0
97,Touch of Class / Grove City High School,1652,Red Hot / Hurricane High School,1754,0
98,West Connection / Bellevue West High School,1651,N/A,-1,0
99,Eternal Rush / Ankeny Centennial High School,1647,N/A,-1,0
100,Executive Suite / Sioux Falls Roosevelt High School,1647,Eagle Express / Aberdeen Central High School,1710,0
101,Iridescence / Clover Hill High School,1641,N/A,-1,0
102,Powerhouse / John Burroughs High School,1641,N/A,-1,0
103,Gold / Norris High School,1640,Rhapsody / Aurora High School,1514,0
104,InMotion / Mt. Pleasant Community High School,1637,N/A,-1,0
105,Music Unlimited / Waltham High School,1635,Modulations / El Paso-Gridley High School,1612,0
106,Choraleers / Neosho High School,1635,Sound Dimension / Joplin High School,1646,2
107,Singsations / West Salem High School,1633,N/A,-1,0
108,Sound Express / Carlsbad High School,1633,N/A,-1,0
109,VIBE / Daniel Hand High School,1633,N/A,-1,0
110,Illusion / Shepherd Hill Regional High School,1632,N/A,-1,0
111,Encores / Pike High School,1629,N/A,-1,0
112,Splash / Etobicoke School of the Arts,1628,N/A,-1,0
113,Vocal Intensity / Robert C. Byrd High School,1628,N/A,-1,0
114,Ultimate Image / Grand Island Senior High School,1627,N/A,-1,0
115,Sound Dimension / Joplin High School,1627,Soundwave / Carthage Senior High School,1648,1
116,Masquerade / Brea Olinda High School,1625,N/A,-1,0
117,Marquis / Diamond Bar High School,1625,N/A,-1,0
118,Momentum / Cedar Rapids Washington High School,1624,N/A,-1,0
119,G Major / St. George's School of Montreal,1621,N/A,-1,0
120,SpectrumPius X High School / undefined,1620,N/A,-1,0
121,Monarch Mirage / Mt. Eden High School,1620,N/A,-1,0
122,Premiers / Ben Davis High School,1619,N/A,-1,0
123,Sound Vibrations / Hart High School,1619,N/A,-1,0
124,Impulse / Wahlert Catholic High School,1617,Belles et Beaux / Plainfield High School,1486,0
125,Pointe Singers / Grosse Pointe South High School,1616,N/A,-1,0
126,Fantasy / Shepherd Hill Regional High School,1614,N/A,-1,0
127,Soundwave / Carthage Senior High School,1613,Choraleers / Neosho High School,1672,2
128,The Company / Piqua High School,1612,N/A,-1,0
129,ENCORE! / Tantasqua Regional High School,1609,By Request / Loveland High School,1801,1
130,St. C Singers / St. Clairsville High School,1607,N/A,-1,0
131,Platinum FX / Chaparral High School,1606,N/A,-1,0
132,Noteworthy / Oak Park and River Forest High School,1606,N/A,-1,0
133,Starlights / Northridge High School,1605,N/A,-1,0
134,High Impact / Matoaca High School,1602,N/A,-1,0
135,Reveille / Madison Central High School,1601,N/A,-1,0
136,Trojanaires / Jenks High School,1594,N/A,-1,0
137,Ascension / Vista PEAK Preparatory,1594,N/A,-1,0
138,The All Americans / ETC School of Musical Arts,1593,Show Cards / Colerain High School,1511,0
139,Encore / Jackson Academy,1593,Soundsations / Petal High School,2018,0
140,Pendletones / Pendleton Heights High School,1592,N/A,-1,0
141,RAMification / Southeast Polk High School,1591,N/A,-1,0
142,Adrenaline / Taft Middle School,1590,N/A,-1,0
143,Images / Morgantown High School,1590,N/A,-1,0
144,West Side Delegation / Cedar Rapids Jefferson High School,1589,N/A,-1,0
145,OnStage / John Hersey High School,1586,N/A,-1,0
146,Shockwave / Elkhorn South High School,1585,N/A,-1,0
147,Rhapsody In Blue / Spain Park High School,1583,N/A,-1,0
148,Show Choir / Columbus High School,1582,N/A,-1,0
149,Singers / Seward High School,1582,N/A,-1,0
150,Blackout / Elkhorn South High School,1582,N/A,-1,0
151,Evolution / American Leadership Academy,1581,N/A,-1,0
152,Company of Singers / Totino-Grace High School,1581,N/A,-1,0
153,Knightingales / Castle High School,1580,N/A,-1,0
154,Heritage Singers / Franklin Community High School,1579,Sensations / Franklin Community High School,1500,2
155,Celebration Co. / Benton Community High School,1577,N/A,-1,0
156,Showcats / Nitro High School,1576,N/A,-1,0
157,Future Image / Grand Island Senior High School,1575,N/A,-1,0
158,Jefferson Connection / Bloomington Jefferson High School,1574,N/A,-1,0
159,Simply Irresistible / Westside High School,1573,N/A,-1,0
160,Jazz / Auburn Junior High School,1572,N/A,-1,0
161,Music Warehouse / Edgewood High School,1572,Show Cards / Colerain High School,1465,0
162,Corporation / Lewis Central High School,1570,N/A,-1,0
163,Great Expectations / Twinsburg High School,1569,N/A,-1,0
164,Girls in Heels / Waubonsie Valley High School,1566,N/A,-1,0
165,Northern Lights / Northridge High School,1565,Varsity Singers / Huntington North High School,1611,0
166,Gold Vibrancy / Aquinas High School,1564,N/A,-1,0
167,Venus / Gateway High School,1560,N/A,-1,0
168,Good Time Company / Iowa City West High School,1560,N/A,-1,0
169,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1560,N/A,-1,0
170,Charisma / Lebanon High School,1559,Vintage / Neenah High School,1509,0
171,Rhythm Masters / Whiteland Community High School,1558,First Edition / Lafayette Jefferson High School,1577,0
172,Northern Lights / North St. Paul High School,1557,N/A,-1,0
173,8th Street Singing Company / Tift County High School,1555,N/A,-1,0
174,Harmony Gold / Walsh Jesuit High School,1553,N/A,-1,0
175,Sound Express / Platte County High School,1550,N/A,-1,0
176,Nova / Waukee High School,1549,N/A,-1,0
177,Rhythm of the Knight / Uniondale High School,1545,N/A,-1,0
178,Modulations / El Paso-Gridley High School,1544,N/A,-1,0
179,South Spirit / Martinsburg South Middle School,1544,N/A,-1,0
180,Tiger Mystique / Broken Arrow High School,1542,N/A,-1,0
181,Swingsations / Carroll High School,1539,N/A,-1,0
182,Gleam / Milton Community Group,1538,N/A,-1,0
183,Choraliers / Edgewood High School,1537,N/A,-1,0
184,Rhapsody / Cosby High School,1537,N/A,-1,0
185,Knight Scene / Thomas Dale High School,1537,N/A,-1,0
186,Top Twenty / Kenton High School,1536,Vintage / Neenah High School,1509,1
187,Goldenaires / Decatur Central High School,1535,N/A,-1,0
188,The Muses / Oak Mountain High School,1535,N/A,-1,0
189,Synergy / Unionville High School,1534,N/A,-1,0
190,SHOUT / Music Academy of Western New York,1534,N/A,-1,0
191,Sophisticated Ladies / Edgewood High School,1534,N/A,-1,0
192,Show Choir / Centre Stage Theatre School,1534,N/A,-1,0
193,Crescendo / Beaconsfield High School,1533,N/A,-1,0
194,Vocal Fusion / Richmond Hill High School,1533,N/A,-1,0
195,Countesses & Noblemen / Lincoln Southeast High School,1533,N/A,-1,0
196,Sudden Impact / Ottumwa High School,1532,N/A,-1,0
197,Rebelaires / Westwood Jr/Sr High School,1530,N/A,-1,0
198,Sound Sensations / Grand Junction Central High School,1530,N/A,-1,0
199,Classic Edition / McKinley Middle School,1530,N/A,-1,0
200,Spotlighters / Craig High School,1530,N/A,-1,0
201,4th Avenue Jazz Company / Iowa City High School,1529,N/A,-1,0
202,Rave Revue / Ravenswood High School,1528,N/A,-1,0
203,General Admission / Winfield High School,1527,High Impact / Herbert Hoover High School,1502,0
204,Dracarys / Round Rock High School,1527,N/A,-1,0
205,Vintage 2018 / Neenah High School,1526,N/A,-1,0
206,Main Attraction / Chula Vista High School,1525,N/A,-1,0
207,Classix / St. Albans High School,1521,N/A,-1,0
208,Vivace / Skutt Catholic High School,1520,Rhapsody / Aurora High School,1514,0
209,Central Attraction / Pearl River Central High School,1519,N/A,-1,0
210,The Music Machine / Bonita Vista High School,1519,N/A,-1,0
211,Rhythm Express / Fairfield Middle School,1518,N/A,-1,0
212,Adrenaline / Atchison High School,1518,N/A,-1,0
213,Sandpipers / Chesterton High School,1518,Music Unlimited / Waltham High School,1633,0
214,Light Inc. / Des Moines Christian School,1517,N/A,-1,0
215,Spirit / Waukee High School,1517,N/A,-1,0
216,Side One / Indianola High School,1516,Jefferson Edition / Council Bluffs Jefferson High School,1362,0
217,Music Makers / Harrisonville High School,1513,N/A,-1,0
218,Royal Stewarts / Glendora High School,1513,N/A,-1,0
219,Reveillon / Jackson Preparatory School,1512,N/A,-1,0
220,Belles et Beaux / Plainfield High School,1512,N/A,-1,0
221,Howlin' Huskies / William A. Hough High School,1512,N/A,-1,0
222,Impressions / Burbank High School,1509,N/A,-1,0
223,Rhythmaires / Indian Creek High School,1507,N/A,-1,0
224,9th Street Singers / Chase County High School,1507,N/A,-1,0
225,Synergy / Johnston High School,1507,N/A,-1,0
226,Pizzazz / Parkway Central High School,1505,N/A,-1,0
227,Rhythm / Vista Ridge High School,1505,N/A,-1,0
228,Music Express / Garfield Heights High School,1504,N/A,-1,0
229,Rhapsody In Blue / Hamilton High School,1502,N/A,-1,0
230,Esprit / Enterprise High School,1502,Ovations / Opelika High School,1402,0
231,High Voltage / Cypress High School,1502,N/A,-1,0
232,KHS Pops / Kearney High School,1501,N/A,-1,0
233,First Edition / Lafayette Jefferson High School,1501,N/A,-1,0
234,Battalion / Battle High School,1501,N/A,-1,0
235,Rhapsody / Rangeview High School,1500,N/A,-1,0
236,Chromatics / Rangeview High School,1500,N/A,-1,0
237,PowerhouseJohn Burroughs High School / undefined,1500,N/A,-1,0
238,In SyncBurbank High School / undefined,1500,N/A,-1,0
239,MasqueradeBrea Olinda High School / undefined,1500,N/A,-1,0
240,Show Choir / Mt. Desert Island High School,1500,N/A,-1,0
241,Voices Unlimited / Hampden Academy,1500,N/A,-1,0
242,Showformance / Lake Norman High School,1500,N/A,-1,0
243,Show Choir / Atkins Academic & Technology High School,1500,N/A,-1,0
244,Hornet Harmony / Hillside High School,1500,N/A,-1,0
245,Perfect Intentions / Overhills High School,1500,N/A,-1,0
246,Showstoppers / Triton High School,1500,N/A,-1,0
247,Harmony In Motion / West Brunswick High School,1500,N/A,-1,0
248,Show Choir / Brunswick Early College High School,1500,N/A,-1,0
249,Doo-WAHS / Western Alamance High School,1500,N/A,-1,0
250,Royal StewartsGlendora High School / undefined,1500,N/A,-1,0
251,MarquisDiamond Bar High School / undefined,1500,N/A,-1,0
252,Class Act / Oak Mountain Middle School,1500,N/A,-1,0
253,Platinum FXChaparral High School / undefined,1500,N/A,-1,0
254,Sound SensationsGrand Junction Central High School / undefined,1500,N/A,-1,0
255,Mountain MelodiesFruita Monument High School / undefined,1500,N/A,-1,0
256,Jubilaires / Beech Grove High School,1499,N/A,-1,0
257,Spotlighters / Mooresville High School,1498,N/A,-1,0
258,Vintage / Neenah High School,1498,Vocal Motion / Bradley Central High School,1431,0
259,New Era / Churubusco Jr/Sr High School,1496,N/A,-1,0
260,Chorale / Gahanna Lincoln High School,1495,N/A,-1,0
261,Rhapsody in Blue / Spain Park High School,1495,N/A,-1,0
262,Intensity / Millard North High School,1493,N/A,-1,0
263,Emerald & Gold / Wilber-Clatonia Jr/Sr High School,1493,N/A,-1,0
264,Gold Dust / Holdrege High School,1492,N/A,-1,0
265,Harmonics / Alliance High School,1492,N/A,-1,0
266,City Heat / Columbia City High School,1490,N/A,-1,0
267,New Score Singers / Smith-Cotton High School,1490,N/A,-1,0
268,Keynotes / Olentangy High School,1489,Sudden Impact / Ottumwa High School,1601,0
269,Charisma / Northrop High School,1487,N/A,-1,0
270,Surround Sound / Center Grove High School,1485,N/A,-1,0
271,Just For Show / Midlothian High School,1485,N/A,-1,0
272,AcaPella / Pella High School,1485,N/A,-1,0
273,Vocal Infusion / Anderson High School,1484,N/A,-1,0
274,Neptune's Angels / Columbus High School,1481,N/A,-1,0
275,Dynamix / Lincoln Northeast High School,1481,N/A,-1,0
276,Baker's Dozen / Columbus High School,1481,N/A,-1,0
277,New World Singers / Columbus High School,1481,N/A,-1,0
278,Soundwave / Peoria Area Performing Arts Studio,1481,Music Warehouse / Edgewood High School,1697,0
279,Visions / Buckeye Valley High School,1481,N/A,-1,0
280,Connection / Warren Central High School,1480,N/A,-1,0
281,Sapphire and Gold / Kearney High School,1480,N/A,-1,0
282,Legacy / Lawrence North High School,1477,Sandpipers / Chesterton High School,1513,0
283,Savage Sound FX / Savannah High School,1477,N/A,-1,0
284,South High Street Singers / Fort Atkinson High School,1476,Rhapsody / Northwest Rankin High School,1436,1
285,High Voltage / Franklin Central High School,1476,N/A,-1,0
286,South Singers / Grosse Pointe South High School,1475,N/A,-1,0
287,Heart and Soul / Papillion-La Vista High School,1475,N/A,-1,0
288,Varsity Singers / Huntington North High School,1474,Sandpipers / Chesterton High School,1493,0
289,Choraliers / Reedsburg Area High School,1473,N/A,-1,0
290,Momentum / Lincoln High School,1472,N/A,-1,0
291,Musicale / McNeil High School,1471,N/A,-1,0
292,Oak Street Singers / Oak Park High School,1470,Exclamation! / Grain Valley High School,1344,0
293,Knight Sounds / Lincoln Southeast High School,1470,N/A,-1,0
294,Show Choir / Seaman High School,1470,N/A,-1,0
295,Connections / Lincoln High School,1470,N/A,-1,0
296,Mountain Melodies / Fruita Monument High School,1470,N/A,-1,0
297,Studio SingersOmaha Northwest High School / undefined,1470,N/A,-1,0
298,Countesses & NoblemenLincoln Southeast High School / undefined,1470,N/A,-1,0
299,New World SingersColumbus High School / undefined,1470,N/A,-1,0
300,Show ChoirSeaman High School / undefined,1470,N/A,-1,0
301,Delegation / Danville High School,1470,N/A,-1,0
302,Gold Horizons / Northeast Jones Jr/Sr High School,1470,N/A,-1,0
303,Les Femmes / Mt. Zion High School,1469,N/A,-1,0
304,Illumination / Millard North High School,1468,N/A,-1,0
305,Leading Ladies / Rolling Meadows High School,1466,N/A,-1,0
306,Vocal Impact / Licking Valley High School,1466,N/A,-1,0
307,Revelation / Marion High School,1465,N/A,-1,0
308,Opening Knight / South Dearborn High School,1464,N/A,-1,0
309,Vintage 2017 / Neenah High School,1464,N/A,-1,0
310,Vitality / Urbandale High School,1464,N/A,-1,0
311,Rhapsody / McNeil High School,1463,N/A,-1,0
312,Madz / Mechanicsville High School,1461,N/A,-1,0
313,Lights / Mundelein High School,1461,N/A,-1,0
314,Premiere / Mt. Zion High School,1460,N/A,-1,0
315,Classic Connection / DeKalb High School,1460,N/A,-1,0
316,Center Stage / Preble High School,1459,N/A,-1,0
317,Center Stage / Columbus East High School,1459,N/A,-1,0
318,Tiger Pizazz / Lawrenceburg High School,1459,N/A,-1,0
319,La Voce Ballo / Bemidji High School,1458,N/A,-1,0
320,Voices In Perfection / Capital High School,1458,High Impact / Herbert Hoover High School,1502,0
321,Pure Elegance / Fairfield Senior High School,1458,N/A,-1,0
322,Northside Establishment / Davenport North High School,1457,N/A,-1,0
323,Ambience / Lincoln Southwest High School,1456,N/A,-1,0
324,Good Times / Martinsburg High School,1456,N/A,-1,0
325,Singers / Sullivan High School,1455,N/A,-1,0
326,Rhythm and Motion / Ross High School,1454,N/A,-1,0
327,Surround Sound / Bettendorf High School,1453,N/A,-1,0
328,Jam Session / De Pere High School,1452,N/A,-1,0
329,Allure / Loveland High School,1452,N/A,-1,0
330,Central Sound / Lawrence Central High School,1452,N/A,-1,0
331,Xhilaration / Xavier High School,1452,N/A,-1,0
332,Ovation! / O'Gorman High School,1452,N/A,-1,0
333,Monarchy / Papillion-La Vista High School,1451,N/A,-1,0
334,Revelation / Des Moines Roosevelt High School,1451,N/A,-1,0
335,Choralation / Milton High School,1450,N/A,-1,0
336,Executive Session / Sauk Prairie High School,1450,N/A,-1,0
337,Visual Harmonics / Woodbine Community School,1449,N/A,-1,0
338,Sound FX / Mundelein High School,1447,N/A,-1,0
339,Sound Advice / Johnston Middle School,1445,N/A,-1,0
340,Express / Dwight D. Eisenhower High School,1444,N/A,-1,0
341,Melodic Fusion / Riverside High School,1444,N/A,-1,0
342,Spectrum / Pius X High School,1443,N/A,-1,0
343,Aspyre / Vista PEAK Preparatory,1443,N/A,-1,0
344,Faces / Crete-Monee High School,1442,N/A,-1,0
345,Vocal Pointe / Columbus North High School,1441,N/A,-1,0
346,Treblemakers / Mercy High School,1440,N/A,-1,0
347,Vintage 2015 / Neenah High School,1440,N/A,-1,0
348,Athenians / Gateway High School,1440,N/A,-1,0
349,Eagle Show Choir / Flat Rock Middle School,1440,N/A,-1,0
350,Flight / Wichita All-City,1440,N/A,-1,0
351,Patriot Edition / Jay County High School,1440,N/A,-1,0
352,Rhapsody / Aurora High School,1440,Ignition / Valley High School,1390,0
353,Special Request / Aberdeen Central High School,1440,N/A,-1,0
354,Singers / Lebanon High School,1439,Rhythm In Red / Cabell Midland High School,1514,1
355,Singers / Vestavia Hills High School,1439,N/A,-1,0
356,Momentum / Dallas Center-Grimes High School,1439,N/A,-1,0
357,Varsity Chorale / Euclid High School,1438,N/A,-1,0
358,Out Of The Blue / Chelsea High School,1438,N/A,-1,0
359,Uncaged On Stage / Hastings High School,1438,N/A,-1,0
360,Touch of Class / Joplin High School,1436,N/A,-1,0
361,Kinetic Fusion / North Union High School,1436,N/A,-1,0
362,Warrior Express / Westside High School,1436,N/A,-1,0
363,Center Stage / Milton-Union High School,1435,N/A,-1,0
364,DoMENance / Webb City High School,1435,N/A,-1,0
365,Glitter & Gold / Scranton High School,1435,N/A,-1,0
366,Royal Harmony / North Royalton High School,1435,N/A,-1,0
367,Silver Elite / Legacy High School,1434,N/A,-1,0
368,Kaleidoscope / Musselman High School,1434,N/A,-1,0
369,Sensations / Franklin Community High School,1434,N/A,-1,0
370,Voices 'N Harmony / Lincoln Northeast High School,1434,N/A,-1,0
371,Phoenix / Jasper High School,1433,N/A,-1,0
372,IntoneNation / Rouse High School,1433,N/A,-1,0
373,Soundwave / Warrensburg High School,1432,N/A,-1,0
374,South on Stage / Millard South High School,1432,N/A,-1,0
375,The Class Act / Logan High School,1432,N/A,-1,0
376,Cardinal Singers / Mayville High School,1431,N/A,-1,0
377,Synergy / Hamilton High School,1431,N/A,-1,0
378,Encore / Jasper High School,1431,N/A,-1,0
379,You've Got Male / Mt. Zion High School,1431,N/A,-1,0
380,New Creation / Marion High School,1431,N/A,-1,0
381,Sound Impressions / Lowell High School,1431,N/A,-1,0
382,Company / South Jones Jr/Sr High School,1430,N/A,-1,0
383,Swingin' Saints / St. Thomas Aquinas High School,1430,N/A,-1,0
384,Capital Sounds / McGavock High School,1430,N/A,-1,0
385,Mac Melody / Mother McAuley Liberal Arts High School,1429,N/A,-1,0
386,Christopher Jive and the Uptown 45 / West Branch High School,1429,N/A,-1,0
387,The Association / Van Buren High School,1428,N/A,-1,0
388,Vintage 2016 / Neenah High School,1428,N/A,-1,0
389,Sounds / Ben Davis High School,1427,N/A,-1,0
390,Upstage Revolution / Hastings High School,1427,N/A,-1,0
391,New Sound / Sioux City East High School,1426,N/A,-1,0
392,Innovations / Petal High School,1426,N/A,-1,0
393,Amplitude / Bloomington Expressive Arts Training (BEAT),1426,N/A,-1,0
394,Ladies Choice / Tift County High School,1426,N/A,-1,0
395,Vocal Velocity / Peoria Area Performing Arts Studio,1426,N/A,-1,0
396,Revelation / Bloomington Expressive Arts Training (BEAT),1426,N/A,-1,0
397,Harmony / Gering High School,1425,N/A,-1,0
398,Prismatic Sensations / Groton High School,1425,N/A,-1,0
399,Radica / Briarwood Christian School,1425,N/A,-1,0
400,Titan Express / Papillion-La Vista South High School,1423,N/A,-1,0
401,Singing Ambassadors / Denison High School,1423,N/A,-1,0
402,Show Cards / Colerain High School,1423,N/A,-1,0
403,Impressions / Bartlett High School,1422,N/A,-1,0
404,High Frequency / Whitman Hanson Regional High School,1422,N/A,-1,0
405,Paradigm / Hoover High School,1421,N/A,-1,0
406,The Bell System / L.D. Bell High School,1419,N/A,-1,0
407,Back To Bass-ics / Andover High School,1419,N/A,-1,0
408,Resonance / Powhatan High School,1419,N/A,-1,0
409,Rhythm In Red / Cabell Midland High School,1418,Voices In Perfection / Capital High School,1494,0
410,J City Riot / Jefferson City High School,1418,N/A,-1,0
411,Heat Wave / Hurricane High School,1417,N/A,-1,0
412,Falcon Pizzazz / Timber Creek High School,1417,N/A,-1,0
413,Pizzaz / Purvis High School,1415,N/A,-1,0
414,Elite / Homestead High School,1415,N/A,-1,0
415,Northern Stars / Sheridan High School,1415,N/A,-1,0
416,Center Stage / Marquette High School,1413,N/A,-1,0
417,Silver Streak / Fishers High School,1413,N/A,-1,0
418,Unlimited / Underwood High School,1413,N/A,-1,0
419,Up Front / Matoaca High School,1413,N/A,-1,0
420,CN CeNsation / Central Noble Jr/Sr High School,1412,N/A,-1,0
421,Titan Tempo / Tuscarora High School,1411,N/A,-1,0
422,Rhapsody / Northwest Rankin High School,1410,N/A,-1,0
423,Pop Vox / Everett High School,1410,N/A,-1,0
424,Nothin' But Treble / Andover High School,1410,N/A,-1,0
425,Vocal Motion / Windsor Locks High School,1410,N/A,-1,0
426,New Dimension / Kimball Jr/Sr High School,1410,N/A,-1,0
427,21st Century Singers / Bayard Secondary School,1410,N/A,-1,0
428,Ovation / Oak Ridge Middle School,1410,N/A,-1,0
429,Eclipse / Regis Middle School,1410,N/A,-1,0
430,Ignite / Mazzuchelli Catholic Middle School,1410,N/A,-1,0
431,Expressions / Fairfield Jr/Sr High School,1410,N/A,-1,0
432,Rhythm in Red / Vermillion High School,1409,N/A,-1,0
433,Knight Moves / Norwell High School,1408,N/A,-1,0
434,Choral Spectrum / South Windsor High School,1408,N/A,-1,0
435,Aerodynamix / Timber Creek High School,1408,N/A,-1,0
436,Vox / Paschal High School,1408,N/A,-1,0
437,68th Street Singers / Norris High School,1408,N/A,-1,0
438,Titanaires / Norris High School,1408,N/A,-1,0
439,Hilltop Harmony / Pleasant Hill High School,1408,N/A,-1,0
440,City Lights / Iowa City High School,1408,N/A,-1,0
441,Cliff Notes / Midlothian Heritage High School,1407,N/A,-1,0
442,Stage One / Millard South High School,1407,N/A,-1,0
