rank,name,elo,bestWin,bestWinElo,GCs
135,Visions / Grenada High School,1561,Brio / Brandon High School,1641,0
136,Evolution / American Leadership Academy,1561,N/A,-1,0
137,Venus / Gateway High School,1560,N/A,-1,0
138,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1560,T-C Sensations / Tri-Center High School,1500,0
139,Knight Scene / Thomas Dale High School,1557,Spotlight / Cosby High School,1596,0
140,Revolution / Gretna High School,1554,Titanium / Papillion-La Vista South High School,1610,1
141,Modulations / El Paso-Gridley High School,1553,Revelation / Dallas Center-Grimes High School,1521,1
142,Spectrum / Pius X High School,1553,KHS Pops / Kearney High School,1459,1
143,AcaPella / Pella High School,1552,Light Inc. / Des Moines Christian School,1568,1
144,Oak Street Singers / Oak Park High School,1552,N/A,-1,0
145,Lincoln Volume / Council Bluffs Lincoln High School,1551,Sixteenth Street Singers / Denison High School,1500,0
146,Silver Connection / Monona Grove High School,1550,Modulations / El Paso-Gridley High School,1679,1
147,Opening Knight / South Dearborn High School,1550,N/A,-1,0
148,Jefferson Edition / Council Bluffs Jefferson High School,1546,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1559,1
149,Reveille / Madison Central High School,1545,Soundsations / Texas City High School,1769,0
150,Rhythm of the Knight / Uniondale High School,1545,N/A,-1,0
151,The Class Act / Logan High School,1545,Executive Session / Sauk Prairie High School,1564,0
152,Choraleers / Neosho High School,1544,Battalion / Battle High School,1571,1
153,Music Makers / Harrisonville High School,1544,Sound Express / Platte County High School,1780,0
154,South Spirit / Martinsburg South Middle School,1544,(m)pulse / Menchville High School,1500,0
155,Visual Adrenaline / Ankeny High School,1541,Choralation / Valley High School,1739,0
156,New Era / Churubusco Jr/Sr High School,1541,Prominent Rendition / Teays Valley High School,1629,0
157,Prominent Rendition / Teays Valley High School,1540,General Admission / Winfield High School,1495,2
158,Swingsations / Carroll High School,1539,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1559,0
159,The Company / Piqua High School,1539,Harding Singers / Marion Harding High School,1561,1
160,RAMification / Southeast Polk High School,1537,Ignition / Valley High School,1502,0
161,Rhapsody / Cosby High School,1537,N/A,-1,0
162,CenterStage! / Albertville High School,1536,Innergy / Pisgah Jr/Sr High School,1500,0
163,Magic / Manteno High School,1534,City Lights / Rock Bridge High School,1719,1
164,Crescendo / Beaconsfield High School,1533,N/A,-1,0
165,Vocal Fusion / Richmond Hill High School,1533,N/A,-1,0
166,Spotlight / Cosby High School,1533,Just For Show / Midlothian High School,1581,0
167,Countesses & Noblemen / Lincoln Southeast High School,1533,N/A,-1,0
168,Choraliers / Arlington High School,1532,The Bell System / L.D. Bell High School,1500,0
169,Sound Sensations / Grand Junction Central High School,1530,N/A,-1,0
170,14 Karat Gold / Grand Island Northwest High School,1529,Soundsational Singers / Nevada High School,1691,0
171,Sound Express / Carlsbad High School,1528,N/A,-1,0
172,Dracarys / Round Rock High School,1527,N/A,-1,0
173,Vintage 2018 / Neenah High School,1526,N/A,-1,0
174,Just For Show / Midlothian High School,1526,Spotlight / Cosby High School,1596,1
175,Executive Session / Sauk Prairie High School,1526,Choralation / Milton High School,1684,1
176,Adrenaline / Atchison High School,1524,Soundsational Singers / Nevada High School,1691,0
177,Allure / Loveland High School,1524,Red Hot / Hurricane High School,1835,0
178,Corporation / Lewis Central High School,1521,Rebelaires / Westwood Jr/Sr High School,1495,0
179,The Music Machine / Bonita Vista High School,1519,N/A,-1,0
180,Premiers / Ben Davis High School,1519,Spotlight Singers & Company / Brownsburg High School,1715,0
181,Cardinal Singers / Mayville High School,1519,Express / Dwight D. Eisenhower High School,1539,0
182,Rhythm Express / Fairfield Middle School,1518,Synergy / Shelbyville High School,1469,0
183,Spirit / Waukee High School,1517,RUSH / Ralston High School,1379,0
184,Music Unlimited / Waltham High School,1517,VIBE / Daniel Hand High School,1787,0
185,Harding Singers / Marion Harding High School,1515,Music Express / Garfield Heights High School,1631,0
186,Royal Stewarts / Glendora High School,1513,N/A,-1,0
187,Howlin' Huskies / William A. Hough High School,1512,N/A,-1,0
188,Marquis / Diamond Bar High School,1511,N/A,-1,0
189,Choral Spectrum / South Windsor High School,1509,N/A,-1,0
190,Impressions / Burbank High School,1509,N/A,-1,0
191,Gleam / Milton Community Group,1509,N/A,-1,0
192,Titanium / Papillion-La Vista South High School,1507,14 Karat Gold / Grand Island Northwest High School,1501,0
193,Vivace / Skutt Catholic High School,1507,Purple Harmony / Keokuk High School,1834,0
194,Rebelaires / Westwood Jr/Sr High School,1506,Breaking Cylence / Harlan Community High School,1415,1
195,Pizzazz / Parkway Central High School,1505,N/A,-1,0
196,New Creation / Marion High School,1504,Light Inc. / Des Moines Christian School,1568,0
197,Happiness Inc. / Cedar Rapids Kennedy High School,1504,Impulse / Wahlert Catholic High School,1672,1
198,Center Stage / Marquette High School,1504,Class Act / Herscher High School,1440,0
199,High Voltage / Cypress High School,1502,N/A,-1,0
200,Rhapsody / Rangeview High School,1500,N/A,-1,0
201,Aspyre / Vista PEAK Preparatory,1500,N/A,-1,0
202,Chromatics / Rangeview High School,1500,N/A,-1,0
203,PowerhouseJohn Burroughs High School / undefined,1500,N/A,-1,0
204,In SyncBurbank High School / undefined,1500,N/A,-1,0
205,MasqueradeBrea Olinda High School / undefined,1500,N/A,-1,0
206,Show Choir / Mt. Desert Island High School,1500,N/A,-1,0
207,Voices Unlimited / Hampden Academy,1500,N/A,-1,0
208,Showformance / Lake Norman High School,1500,N/A,-1,0
209,Show Choir / Atkins Academic & Technology High School,1500,N/A,-1,0
210,Hornet Harmony / Hillside High School,1500,N/A,-1,0
211,Perfect Intentions / Overhills High School,1500,N/A,-1,0
212,Showstoppers / Triton High School,1500,N/A,-1,0
213,Harmony In Motion / West Brunswick High School,1500,N/A,-1,0
214,Show Choir / Brunswick Early College High School,1500,N/A,-1,0
215,Doo-WAHS / Western Alamance High School,1500,N/A,-1,0
216,Royal StewartsGlendora High School / undefined,1500,N/A,-1,0
217,MarquisDiamond Bar High School / undefined,1500,N/A,-1,0
218,Class Act / Oak Mountain Middle School,1500,Eagle Show Choir / Flat Rock Middle School,1500,0
219,Delegation / Danville High School,1500,Evolution / American Leadership Academy,1630,0
220,Synergy / Burke High School,1499,Encore / St. Joseph Central High School,1342,1
221,General Admission / Winfield High School,1499,Harmony In Motion / Wapakoneta High School,1500,0
222,Encores / Enterprise High School,1499,Paradigm / Hoover High School,1474,0
223,Sapphire and Gold / Kearney High School,1496,N/A,-1,0
224,Chorale / Gahanna Lincoln High School,1495,Prominent Rendition / Teays Valley High School,1551,0
225,Rhapsody in Blue / Spain Park High School,1495,N/A,-1,0
226,Heritage Singers / Franklin Community High School,1494,Rhythm Masters / Whiteland Community High School,1715,0
227,Emerald & Gold / Wilber-Clatonia Jr/Sr High School,1493,N/A,-1,0
228,18th Street Singers / Ord Jr/Sr High School,1493,N/A,-1,0
229,Harmony / Hershey High School,1493,N/A,-1,0
230,New Generation / Wood River Rural High School,1493,N/A,-1,0
231,Dimensions / Austin High School,1491,Synergy / Shelbyville High School,1568,0
232,Pure Elegance / Fairfield Senior High School,1490,N/A,-1,0
233,OnStage / John Hersey High School,1489,Minstrels / Bishop Luers High School,1444,0
234,Ovation! / O'Gorman High School,1487,Kinetic Fusion / North Union High School,1500,1
235,Electrum / Fishers High School,1487,N/A,-1,0
236,Ladies Choice / Tift County High School,1487,New Edition / South Jones Jr/Sr High School,1500,0
237,9th Street Singers / Chase County High School,1487,New Dimension / Kimball Jr/Sr High School,1500,0
238,Belles et Beaux / Plainfield High School,1486,Knight Sensations / Castle High School,1700,0
239,Panache / Oliver Ames High School,1485,Keynotes / Olentangy High School,1552,0
240,Up Front / Matoaca High School,1485,N/A,-1,0
241,Express / Dwight D. Eisenhower High School,1483,Prominent Rendition / Teays Valley High School,1591,0
242,The All Americans / ETC School of Musical Arts,1483,Allure / Loveland High School,1572,0
243,First Edition / Lafayette Jefferson High School,1482,Music Makers / Harrisonville High School,1636,0
244,Central Attraction / Pearl River Central High School,1480,Innergy / Pisgah Jr/Sr High School,1500,1
245,Limited Edition / Tomah High School,1479,Jam Session / De Pere High School,1607,0
246,Soundsational Singers / Nevada High School,1478,Rhapsody n' Rhythm / McDonald County High School,1440,0
247,Savage Sound FX / Savannah High School,1477,N/A,-1,0
248,Blackout / Elkhorn South High School,1477,Corporation / Lewis Central High School,1568,0
249,High Voltage / Franklin Central High School,1476,N/A,-1,0
250,Girls in Heels / Waubonsie Valley High School,1476,N/A,-1,0
251,Capital Swing / Manchester High School,1476,Spotlight / Cosby High School,1641,0
252,Touch of Class / Grove City High School,1475,Encore Entertainment Company / Medina High School,1696,1
253,Keynotes / Olentangy High School,1473,Music Unlimited / Waltham High School,1549,0
254,Jam Session / De Pere High School,1473,Rendezvous / Preble High School,1500,1
255,Sound / Mundelein High School,1472,Modulations / El Paso-Gridley High School,1628,0
256,Charisma / Northrop High School,1472,Harding Singers / Marion Harding High School,1584,0
257,Center Stage / Milton-Union High School,1471,N/A,-1,0
258,Musicale / McNeil High School,1471,Jazz Girls / Montgomery High School,1500,0
259,Knight Sounds / Lincoln Southeast High School,1470,N/A,-1,0
260,Show Choir / Seaman High School,1470,N/A,-1,0
261,Connections / Lincoln High School,1470,N/A,-1,0
262,Mountain Melodies / Fruita Monument High School,1470,N/A,-1,0
263,Les Femmes / Mt. Zion High School,1469,N/A,-1,0
264,Goldenaires / Decatur Central High School,1468,N/A,-1,0
265,Voltage / Keller Central High School,1467,N/A,-1,0
266,Leading Ladies / Rolling Meadows High School,1466,N/A,-1,0
267,Vocal Impact / Licking Valley High School,1466,Energizers / Elgin High School,1500,0
268,Revelation / Marion High School,1465,Light Inc. / Des Moines Christian School,1568,0
269,Vintage 2017 / Neenah High School,1464,Jam Session / De Pere High School,1506,0
270,Rhapsody / McNeil High School,1463,Musicale / McNeil High School,1500,0
271,Vocal Motion / Bradley Central High School,1461,N/A,-1,0
272,Revelation / Des Moines Roosevelt High School,1461,Sound Revolution / Norwalk High School,1589,0
273,Lights / Mundelein High School,1461,N/A,-1,0
274,Classic Connection / DeKalb High School,1460,Innovation / New Prairie High School,1434,0
275,Center Stage / Columbus East High School,1459,N/A,-1,0
276,Tiger Pizazz / Lawrenceburg High School,1459,N/A,-1,0
277,La Voce Ballo / Bemidji High School,1458,N/A,-1,0
278,Northern Lights / North St. Paul High School,1458,Jam Session / De Pere High School,1607,0
279,Northside Establishment / Davenport North High School,1457,Christopher Jive and the Uptown 45 / West Branch High School,1467,0
280,Scarlet Knights / Bishop Neumann High School,1457,N/A,-1,0
281,Vitality / Urbandale High School,1457,N/A,-1,0
282,Class Act / Grove City High School,1456,N/A,-1,0
283,Sound Vibrations / Hart High School,1456,N/A,-1,0
284,Excel / Elkhorn High School,1455,Titanium / Papillion-La Vista South High School,1545,0
285,Voices 'N Harmony / Lincoln Northeast High School,1454,KHS Pops / Kearney High School,1459,0
286,Rhythm and Motion / Ross High School,1454,Harding Singers / Marion Harding High School,1561,0
287,Connection / Warren Central High School,1453,Karisma Singers / Kokomo High School,1492,0
288,City Heat / Columbia City High School,1449,Charisma / Northrop High School,1492,1
289,Singsations / West Salem High School,1449,N/A,-1,0
290,Harmonia Mundi / Bishop Heelan Catholic School,1449,Breaking Cylence / Harlan Community High School,1415,0
291,Sound FX / Mundelein High School,1447,N/A,-1,0
292,Show Cards / Colerain High School,1444,Keynotes / Olentangy High School,1588,1
293,Company / South Jones Jr/Sr High School,1444,Central Attraction / Pearl River Central High School,1621,0
294,Melodic Fusion / Riverside High School,1444,Rave Revue / Ravenswood High School,1540,0
295,Spotlighters / Mooresville High School,1444,N/A,-1,0
296,Gold Horizons / Northeast Jones Jr/Sr High School,1444,Central Attraction / Pearl River Central High School,1621,0
297,Touch of Class / Sissonville High School,1443,Rave Revue / Ravenswood High School,1540,1
298,Synergy / Shelbyville High School,1443,N/A,-1,0
299,Faces / Crete-Monee High School,1442,Vocal Velocity / Peoria Area Performing Arts Studio,1500,0
300,Chi-Hi Harmonics / Chippewa Falls High School,1442,Limited Edition / Tomah High School,1572,0
301,Treblemakers / Mercy High School,1440,N/A,-1,0
302,Vintage 2015 / Neenah High School,1440,N/A,-1,0
303,Surround Sound / Center Grove High School,1440,N/A,-1,0
304,Athenians / Gateway High School,1440,N/A,-1,0
305,Eagle Show Choir / Flat Rock Middle School,1440,N/A,-1,0
306,Flight / Wichita All-City,1440,Visual Adrenaline / Ankeny High School,1658,0
307,Out Of The Blue / Chelsea High School,1438,N/A,-1,0
308,Patriot Edition / Jay County High School,1437,N/A,-1,0
309,Kinetic Fusion / North Union High School,1436,N/A,-1,0
310,Warrior Express / Westside High School,1436,N/A,-1,0
311,Glitter & Gold / Scranton High School,1435,N/A,-1,0
312,Eternal Rush / Ankeny Centennial High School,1431,N/A,-1,0
313,Class Act / Herscher High School,1431,Soundwave / Troy Buchanan High School,1381,0
314,Encore / Jasper High School,1431,N/A,-1,0
315,Battalion / Battle High School,1431,N/A,-1,0
316,You've Got Male / Mt. Zion High School,1431,N/A,-1,0
317,The Association / Van Buren High School,1428,Vocal Impact / Licking Valley High School,1500,0
318,Vintage 2016 / Neenah High School,1428,N/A,-1,0
319,Royal Harmony / North Royalton High School,1427,N/A,-1,0
320,J City Riot / Jefferson City High School,1427,N/A,-1,0
321,Sounds / Ben Davis High School,1427,N/A,-1,0
322,FortissiBROS / Fairfield Senior High School,1427,N/A,-1,0
323,Upstage Revolution / Hastings High School,1427,N/A,-1,0
324,New Sound / Sioux City East High School,1426,N/A,-1,0
325,Vocal Velocity / Peoria Area Performing Arts Studio,1426,Soundwave / Peoria Area Performing Arts Studio,1500,0
326,Amplitude / Bloomington Expressive Arts Training (BEAT),1426,N/A,-1,0
327,Revelation / Bloomington Expressive Arts Training (BEAT),1426,N/A,-1,0
328,Center Stage / Preble High School,1426,Rendezvous / Preble High School,1500,0
329,Prismatic Sensations / Groton High School,1425,N/A,-1,0
330,Choraliers / Edgewood High School,1425,Prominent Rendition / Teays Valley High School,1551,0
331,Radica / Briarwood Christian School,1425,N/A,-1,0
332,Singers / Sullivan High School,1424,Crimson Heat / New Palestine High School,1408,0
333,Celebration / Cedar Rapids Washington High School,1424,N/A,-1,0
334,Titan Express / Papillion-La Vista South High School,1423,N/A,-1,0
335,Impressions / Bartlett High School,1422,N/A,-1,0
336,High Frequency / Whitman Hanson Regional High School,1422,N/A,-1,0
337,Powerhouse / Pleasant Hill High School,1422,N/A,-1,0
338,Top Twenty / Kenton High School,1421,N/A,-1,0
339,Paradigm / Hoover High School,1421,N/A,-1,0
340,Light Inc. / Des Moines Christian School,1421,AcaPella / Pella High School,1614,1
341,Minstrels / Bishop Luers High School,1420,Charisma / Northrop High School,1611,0
342,The Bell System / L.D. Bell High School,1419,N/A,-1,0
343,Back To Bass-ics / Andover High School,1419,N/A,-1,0
344,Capital Harmony / Sioux Falls Roosevelt High School,1418,N/A,-1,0
345,Falcon Pizzazz / Timber Creek High School,1417,N/A,-1,0
346,Rhythm in Red / Vermillion High School,1416,Tiger Tones / Harrisburg High School,1465,0
347,Rhythm / Vista Ridge High School,1416,N/A,-1,0
348,Select Sound / Carroll High School,1416,N/A,-1,0
349,Tiger Mystique / Broken Arrow High School,1415,N/A,-1,0
350,Pizzaz / Purvis High School,1415,N/A,-1,0
351,Synergy / Johnston High School,1415,N/A,-1,0
352,Vocal Locomotion / Van Meter Jr/Sr High School,1415,N/A,-1,0
353,Golden Blues / Lexington High School,1415,Showcats / Nitro High School,1494,0
354,Innovations / Petal High School,1414,Ovations / Opelika High School,1419,0
355,Silver Streak / Fishers High School,1413,N/A,-1,0
356,Satin 'n Lace / Rock Bridge High School,1413,N/A,-1,0
357,Locomotion / Altoona High School,1413,N/A,-1,0
358,CN CeNsation / Central Noble Jr/Sr High School,1412,N/A,-1,0
359,Eagle Express / Aberdeen Central High School,1410,N/A,-1,0
360,Pop Vox / Everett High School,1410,N/A,-1,0
361,Nothin' But Treble / Andover High School,1410,N/A,-1,0
362,Vocal Motion / Windsor Locks High School,1410,N/A,-1,0
363,New Dimension / Kimball Jr/Sr High School,1410,N/A,-1,0
364,21st Century Singers / Bayard Secondary School,1410,N/A,-1,0
365,Harmony / Gering High School,1410,N/A,-1,0
366,Expressions / Fairfield Jr/Sr High School,1410,N/A,-1,0
367,Choraliers / Reedsburg Area High School,1409,N/A,-1,0
368,Esprit / Wheaton Warrenville South High School,1408,N/A,-1,0
369,Hilltop Harmony / Pleasant Hill High School,1408,N/A,-1,0
370,City Lights / Iowa City High School,1408,N/A,-1,0
371,Cliff Notes / Midlothian Heritage High School,1407,N/A,-1,0
372,Heat Wave / Hurricane High School,1407,Chorale / South Charleston High School,1320,0
373,Knight Lights / Northwest High School,1407,N/A,-1,0
374,Karisma Singers / Kokomo High School,1406,N/A,-1,0
375,Renaissance / Cleveland High School,1405,N/A,-1,0
376,Jazz Girls / Montgomery High School,1405,N/A,-1,0
377,Rave Revue / Ravenswood High School,1404,N/A,-1,0
378,River City Revue / Hannibal High School,1404,Christopher Jive and the Uptown 45 / West Branch High School,1467,0
379,New Score Singers / Smith-Cotton High School,1404,N/A,-1,0
