rank,name,elo,bestWin,bestWinElo,GCs
66,Classic Connection / Sioux Falls Washington High School,1666,Blackout / Elkhorn South High School,1762,1
67,Soundwave / Carthage Senior High School,1665,Sound Dimension / Joplin High School,1529,3
68,Reveillon / Jackson Preparatory School,1665,Varsity Singers / Auburn High School,1674,2
69,Happiness Inc. / Cedar Rapids Kennedy High School,1665,The Ambassadors / Prairie High School,1793,0
70,City Lights / Rock Bridge High School,1664,New Score Singers / Smith-Cotton High School,1709,1
71,Spotlighters / Craig High School,1662,Hilltoppers / Onalaska High School,1833,1
72,Visual Adrenaline / Ankeny High School,1658,The Ambassadors / Prairie High School,1793,2
73,Modulations / El Paso-Gridley High School,1656,AcaPella / Pella High School,1584,3
74,Expressions / Buffalo Grove High School,1656,N/A,-1,0
75,Xhilaration / Xavier High School,1653,Central Singers Inc. / Davenport Central High School,1647,2
76,Minstrel Magic / Carroll High School,1649,Red Hot / Hurricane High School,1821,1
77,Midwest Express / Holmen High School,1648,Hilltoppers / Onalaska High School,1775,2
78,The Ambassadors / Prairie High School,1644,Grand Central Station / La Crosse Central High School,1701,1
79,Brio / Brandon High School,1641,Varsity Singers / Auburn High School,1674,1
80,Tribe! / Keller High School,1640,Cliff Notes / Midlothian Heritage High School,1500,0
81,Legacy / Ross High School,1638,Show Cards / Colerain High School,1641,2
82,Uncaged On Stage / Hastings High School,1637,Encore / Waverly High School,1500,0
83,Grand Central Station / La Crosse Central High School,1636,Power Company / Waconia High School,1803,1
84,Spotlight Singers & Company / Brownsburg High School,1634,Knight Sensations / Castle High School,1700,1
85,Illusion / Shepherd Hill Regional High School,1632,N/A,-1,0
86,Evolution / American Leadership Academy,1630,N/A,-1,0
87,G Major / St. George's School of Montreal,1625,N/A,-1,0
88,Sandpipers / Chesterton High School,1621,The Headliners / Sioux City East High School,1752,2
89,Swingsations / Mt. Zion High School,1619,Encore Entertainment Company / Medina High School,1683,1
90,Varsity Singers / Auburn High School,1614,Encore / Jackson Academy,1643,1
91,Choral Spectrum / South Windsor High School,1613,Panache / Oliver Ames High School,1744,0
92,Central Singers Inc. / Davenport Central High School,1613,Grand Central Station / La Crosse Central High School,1701,1
93,Knight Sensations / Castle High School,1611,Music Warehouse / Edgewood High School,1743,1
94,Vocal Motion / Bradley Central High School,1609,N/A,-1,0
95,Visual Harmonics / Woodbine Community School,1607,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1500,1
96,Jam Session / De Pere High School,1607,Modulations / El Paso-Gridley High School,1620,0
97,Noteworthy / Oak Park and River Forest High School,1606,N/A,-1,0
98,Bridge Street Singers / St. Francis High School,1605,Executive Suite / Sioux Falls Roosevelt High School,1764,0
99,Starlights / Northridge High School,1605,N/A,-1,0
100,In Sync / Burbank High School,1604,N/A,-1,0
101,Voices In Perfection / Capital High School,1599,Opening Knight / South Dearborn High School,1513,1
102,Singers / Oak Mountain High School,1595,Encore / Jackson Academy,1623,0
103,Friends / Beavercreek High School,1595,Harding Singers / Marion Harding High School,1585,1
104,Charisma / Northrop High School,1590,Minstrel Magic / Carroll High School,1665,0
105,Encore / Jackson Academy,1590,Soundsations / Petal High School,1604,1
106,Sound Revolution / Norwalk High School,1589,Bridge Street Singers / St. Francis High School,1608,1
107,First Edition / Lafayette Jefferson High School,1586,The Headliners / Sioux City East High School,1752,0
108,Gold / Norris High School,1585,Excel / Elkhorn High School,1678,1
109,Show Choir / Columbus High School,1582,N/A,-1,0
110,Knightingales / Castle High School,1580,N/A,-1,0
111,Simply Irresistible / Westside High School,1573,N/A,-1,0
112,Battalion / Battle High School,1571,Oak Street Singers / Oak Park High School,1614,0
113,Choralation / Milton High School,1569,The Class Act / Logan High School,1569,2
114,Limited Edition / Beatrice High School,1569,Encore / Waverly High School,1500,0
115,Light Inc. / Des Moines Christian School,1568,AcaPella / Pella High School,1610,0
116,Synergy / Shelbyville High School,1568,Center Stage / Columbus East High School,1500,0
117,Capital Swing / Manchester High School,1567,Sound FX / Hanover High School,1519,1
118,Good Time Company / Iowa City West High School,1564,Central Singers Inc. / Davenport Central High School,1647,0
119,Choraleers / Neosho High School,1564,Swingin' Saints / St. Thomas Aquinas High School,1426,0
120,New Era / Churubusco Jr/Sr High School,1562,Charisma / Northrop High School,1571,2
121,Rhythm in Gold / Bloomington Kennedy High School,1562,Bridge Street Singers / St. Francis High School,1649,0
122,Venus / Gateway High School,1560,N/A,-1,0
123,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1559,MoShow / Missouri Valley High School,1500,0
124,Music Express / Garfield Heights High School,1559,Singers Xtreme / Marion Harding High School,1500,1
125,High Impact / Matoaca High School,1557,High Impact / Herbert Hoover High School,1467,0
126,Reveille / Madison Central High School,1555,Encore / Jackson Academy,1641,0
127,Prominent Rendition / Teays Valley High School,1555,The All Americans / ETC School of Musical Arts,1560,1
128,Eagle Express / Aberdeen Central High School,1552,Bridge Street Singers / St. Francis High School,1608,0
129,Keynotes / Olentangy High School,1552,Prominent Rendition / Teays Valley High School,1580,0
130,Oak Street Singers / Oak Park High School,1552,Savage Sound FX / Savannah High School,1500,2
131,Opening Knight / South Dearborn High School,1550,Revolution / Olentangy Orange High School,1500,0
132,Music Unlimited / Waltham High School,1549,Panache / Oliver Ames High School,1744,1
133,Masquerade / Brea Olinda High School,1548,N/A,-1,0
134,Executive Session / Sauk Prairie High School,1546,Jam Session / De Pere High School,1620,1
135,Applause / Appling County High School,1545,Tribal Clefs / Irwin County High School,1500,1
136,Impulse / Wahlert Catholic High School,1544,Gold / Norris High School,1641,0
137,Singing Ambassadors / Denison High School,1543,Magnifique / Bishop Heelan Catholic School,1500,0
138,Royal Pride / Norfolk Senior High School,1543,Showstoppers / Norfolk Senior High School,1500,1
139,Rave Revue / Ravenswood High School,1540,Images / Morgantown High School,1620,1
140,Express / Dwight D. Eisenhower High School,1539,Varsity Singers / Huntington North High School,1531,0
141,Infinity / Millard North High School,1537,Ultimate Image / Grand Island Senior High School,1667,0
142,Rhapsody / Cosby High School,1537,N/A,-1,0
143,Countesses & Noblemen / Lincoln Southeast High School,1533,Studio Singers / Omaha Northwest High School,1500,1
144,Sound Express / Carlsbad High School,1533,N/A,-1,0
145,Visions / Grenada High School,1532,N/A,-1,0
146,Music Warehouse / Edgewood High School,1531,Classic Connection / DeKalb High School,1541,1
147,Sound Sensations / Grand Junction Central High School,1530,Mountain Melodies / Fruita Monument High School,1500,1
148,Voices of Central / Keller Central High School,1530,Dracarys / Round Rock High School,1500,1
149,The Class Act / Logan High School,1527,AcaPella / Pella High School,1610,1
150,Dracarys / Round Rock High School,1527,Voltage / Keller Central High School,1500,0
151,Vintage 2018 / Neenah High School,1526,The Class Act / Logan High School,1569,0
152,Pure Elegance / Fairfield Senior High School,1524,Legacy / Ross High School,1672,0
153,Cardinal Singers / Mayville High School,1523,Octave Above / Milton High School,1500,0
154,Revelation / Dallas Center-Grimes High School,1521,Vocal Dynamics / Clear Creek Amana High School,1500,0
155,Splash / Etobicoke School of the Arts,1521,N/A,-1,0
156,The Music Machine / Bonita Vista High School,1519,N/A,-1,0
157,AcaPella / Pella High School,1519,New Creation / Marion High School,1532,2
158,Central Attraction / Pearl River Central High School,1515,Center Stage / Oak Grove High School,1603,0
159,Images / Morgantown High School,1515,Prominent Rendition / Teays Valley High School,1574,1
160,Royal Stewarts / Glendora High School,1513,N/A,-1,0
161,Spectrum / Pius X High School,1513,Voices 'N Harmony / Lincoln Northeast High School,1553,0
162,Howlin' Huskies / William A. Hough High School,1512,N/A,-1,0
163,Free Spirit / Papillion-La Vista High School,1512,Titanium / Papillion-La Vista South High School,1610,1
164,Vivace / Skutt Catholic High School,1511,AcaPella / Pella High School,1610,1
165,Marquis / Diamond Bar High School,1511,N/A,-1,0
166,Impressions / Burbank High School,1509,N/A,-1,0
167,Gleam / Milton Community Group,1509,N/A,-1,0
168,Jefferson Connection / Bloomington Jefferson High School,1508,Northernaires / Eau Claire North High School,1500,1
169,Knight Scene / Thomas Dale High School,1507,Sound FX / Hanover High School,1621,2
170,Pizzazz / Parkway Central High School,1505,N/A,-1,0
171,General Admission / Winfield High School,1504,Images / Morgantown High School,1630,0
172,Ignition / Valley High School,1502,N/A,-1,0
173,Corporation / Lewis Central High School,1502,Harmonia Mundi / Bishop Heelan Catholic School,1490,0
174,High Voltage / Cypress High School,1502,N/A,-1,0
175,Hillside Singers / Pleasant Hill High School,1502,Music Makers / Harrisonville High School,1657,1
176,14 Karat Gold / Grand Island Northwest High School,1501,Voices 'N Harmony / Lincoln Northeast High School,1553,0
177,Classic Connection / DeKalb High School,1501,Vocal Motion / Wawasee High School,1500,1
178,The All Americans / ETC School of Musical Arts,1501,Purple Pizzazz / Middletown High School,1500,1
179,9th Street Singers / Chase County High School,1500,N/A,-1,0
180,Rhapsody / Rangeview High School,1500,N/A,-1,0
181,Aspyre / Vista PEAK Preparatory,1500,N/A,-1,0
182,Rhythm / Vista Ridge High School,1500,N/A,-1,0
183,Chromatics / Rangeview High School,1500,N/A,-1,0
184,Ascension / Vista PEAK Preparatory,1500,N/A,-1,0
185,PowerhouseJohn Burroughs High School / undefined,1500,N/A,-1,0
186,In SyncBurbank High School / undefined,1500,N/A,-1,0
187,MasqueradeBrea Olinda High School / undefined,1500,N/A,-1,0
188,Show Choir / Mt. Desert Island High School,1500,N/A,-1,0
189,Voices Unlimited / Hampden Academy,1500,N/A,-1,0
190,Showformance / Lake Norman High School,1500,N/A,-1,0
191,Show Choir / Atkins Academic & Technology High School,1500,N/A,-1,0
192,Hornet Harmony / Hillside High School,1500,N/A,-1,0
193,Perfect Intentions / Overhills High School,1500,N/A,-1,0
194,Showstoppers / Triton High School,1500,N/A,-1,0
195,Harmony In Motion / West Brunswick High School,1500,N/A,-1,0
196,Show Choir / Brunswick Early College High School,1500,N/A,-1,0
197,Doo-WAHS / Western Alamance High School,1500,N/A,-1,0
198,Just For Show / Midlothian High School,1498,Images / Morgantown High School,1620,0
199,Encores / Pike High School,1497,Knight Sensations / Castle High School,1703,0
200,Celebration Co. / Benton Community High School,1496,AcaPella / Pella High School,1584,0
201,Rebelaires / Westwood Jr/Sr High School,1495,Harmonia Mundi / Bishop Heelan Catholic School,1453,1
202,Rhapsody in Blue / Spain Park High School,1495,N/A,-1,0
203,Singers / Lebanon High School,1493,Visions / Buckeye Valley High School,1500,0
204,New Creation / Marion High School,1492,Revelation / Dallas Center-Grimes High School,1500,0
205,Karisma Singers / Kokomo High School,1492,N/A,-1,0
206,Good Times / Martinsburg High School,1490,Visions / Buckeye Valley High School,1500,0
207,Capital Harmony / Sioux Falls Roosevelt High School,1489,Ovation! / O'Gorman High School,1605,0
208,Fusion / Fairfield Jr/Sr High School,1489,Varsity Singers / Huntington North High School,1548,0
209,Resonance / Lincoln Southwest High School,1487,Excel / Elkhorn High School,1678,0
210,Indian Rhythm / Milan High School,1487,Jazzettes / Indian Creek High School,1500,0
211,Varsity Singers / Huntington North High School,1487,Soundscape / Fremd High School,1500,0
212,Up Front / Matoaca High School,1485,N/A,-1,0
213,Choraliers / Arlington High School,1485,Cliff Notes / Midlothian Heritage High School,1500,0
214,Great Expectations / O'Fallon Township High School,1483,N/A,-1,0
215,Harmonia Mundi / Bishop Heelan Catholic School,1481,Singing Ambassadors / Denison High School,1500,1
216,Synergy / Burke High School,1481,Exclamation! / Grain Valley High School,1500,0
217,Harding Singers / Marion Harding High School,1479,Music Express / Garfield Heights High School,1553,0
218,Savage Sound FX / Savannah High School,1477,N/A,-1,0
219,Premiers / Ben Davis High School,1477,Delegation / Danville High School,1558,0
220,Spirit / Waukee High School,1476,N/A,-1,0
221,Dimensions / Austin High School,1474,Prominent Rendition / Teays Valley High School,1528,1
222,Noteables / Pekin Community High School,1473,N/A,-1,0
223,Imagination / West Jones High School,1472,Reveille / Madison Central High School,1568,0
224,Capital Sounds / McGavock High School,1472,The Associate / Homewood High School,1405,0
225,Rhythm Express / Fairfield Middle School,1471,N/A,-1,0
226,Center Stage / Milton-Union High School,1471,High Definition / Tallmadge High School,1500,1
227,Delegation / Danville High School,1470,Classic Connection / DeKalb High School,1666,0
228,Knight Sounds / Lincoln Southeast High School,1470,N/A,-1,0
229,Show Choir / Seaman High School,1470,N/A,-1,0
230,Connections / Lincoln High School,1470,N/A,-1,0
231,Mountain Melodies / Fruita Monument High School,1470,N/A,-1,0
232,Les Femmes / Mt. Zion High School,1469,N/A,-1,0
233,Golden Blues / Lexington High School,1469,Tribal Clefs / Irwin County High School,1500,0
234,Goldenaires / Decatur Central High School,1468,Crimson Heat / New Palestine High School,1500,0
235,CenterStage! / Albertville High School,1468,8th Street Singing Company / Tift County High School,1433,0
236,Vocal Infusion / Anderson High School,1468,Music Warehouse / Edgewood High School,1743,1
237,Christopher Jive and the Uptown 45 / West Branch High School,1467,Harmonia Mundi / Bishop Heelan Catholic School,1516,0
238,Voltage / Keller Central High School,1467,Rhapsody / McNeil High School,1500,0
239,Dimensions / Dowling Catholic High School,1466,Magic / Manteno High School,1500,0
240,Tiger Tones / Harrisburg High School,1465,N/A,-1,0
241,Satin 'n Lace / Rock Bridge High School,1465,N/A,-1,0
242,Rhythm In Red / Cabell Midland High School,1464,Entertainers / Grafton High School,1500,1
243,Northern Lights / Northridge High School,1461,N/A,-1,0
244,Excel / Elkhorn High School,1461,N/A,-1,0
245,Lights / Mundelein High School,1461,N/A,-1,0
246,Studio Singers / Omaha Northwest High School,1460,Showstoppers / Norfolk Senior High School,1500,0
247,Center Stage / Columbus East High School,1459,N/A,-1,0
248,Tiger Pizazz / Lawrenceburg High School,1459,N/A,-1,0
249,Lincoln Volume / Council Bluffs Lincoln High School,1458,N/A,-1,0
250,Ovation! / O'Gorman High School,1458,N/A,-1,0
251,Center Stage / Marquette High School,1457,Class Act / Herscher High School,1500,0
252,Vitality / Urbandale High School,1457,N/A,-1,0
253,South on Stage / Millard South High School,1457,Synergy / Burke High School,1570,0
254,4th Avenue Jazz Company / Iowa City High School,1456,Infinity / Des Moines Lincoln High School,1577,1
255,Blackout / Elkhorn South High School,1456,N/A,-1,0
256,Sound Sensations / South Sioux City High School,1455,N/A,-1,0
257,KHS Pops / Kearney High School,1455,N/A,-1,0
258,Sound FX / Hanover High School,1454,Just For Show / Midlothian High School,1516,0
259,The Company / Piqua High School,1452,Purple Pizzazz / Middletown High School,1500,0
260,High Impact / Herbert Hoover High School,1452,Rhythm In Red / Cabell Midland High School,1630,0
261,Minstrels / Bishop Luers High School,1452,Vocal Motion / Wawasee High School,1500,0
262,Warrior Express / Westside High School,1452,N/A,-1,0
263,Singsations / West Salem High School,1449,N/A,-1,0
264,Singers Xtreme / Marion Harding High School,1448,Esprit / Southwestern Jr/Sr High School,1466,0
265,New Score Singers / Smith-Cotton High School,1448,N/A,-1,0
266,Infinity / Des Moines Lincoln High School,1447,N/A,-1,0
267,Trojanaires / Jenks High School,1447,N/A,-1,0
268,Sound FX / Mundelein High School,1447,N/A,-1,0
269,Revolution / Gretna High School,1447,Synergy / Burke High School,1570,0
270,Red Hot Blues / New Castle High School,1444,N/A,-1,0
271,Eternal Rush / Ankeny Centennial High School,1444,N/A,-1,0
272,Vocal Motion / Mt. Vernon High School,1444,Vocal Fusion / Nevada High School,1500,0
273,Jefferson Edition / Council Bluffs Jefferson High School,1443,Lincoln Volume / Council Bluffs Lincoln High School,1500,1
274,Explosion! / Omaha North High School,1443,N/A,-1,0
275,Testostertones / Totino-Grace High School,1442,N/A,-1,0
276,Showcats / Nitro High School,1441,High Impact / Herbert Hoover High School,1522,0
277,Rouge / ETC School of Musical Arts,1441,N/A,-1,0
278,Sound Dimension / Joplin High School,1441,Swingin' Saints / St. Thomas Aquinas High School,1426,0
279,Vintage 2015 / Neenah High School,1440,N/A,-1,0
280,Surround Sound / Center Grove High School,1440,N/A,-1,0
281,Athenians / Gateway High School,1440,N/A,-1,0
282,Rhapsody n' Rhythm / McDonald County High School,1440,N/A,-1,0
283,Class Act / Herscher High School,1440,N/A,-1,0
284,Chi-Hi Harmonics / Chippewa Falls High School,1438,South High Street Singers / Fort Atkinson High School,1482,0
285,Out Of The Blue / Chelsea High School,1438,N/A,-1,0
286,Magic / Manteno High School,1437,Delegation / Danville High School,1586,1
287,Patriot Edition / Jay County High School,1437,Just Treble / Jay County High School,1500,0
288,Sound Vibrations / Hart High School,1436,N/A,-1,0
289,ENCORE! / Tantasqua Regional High School,1436,Panache / Oliver Ames High School,1440,0
290,Tiger Mystique / Broken Arrow High School,1434,N/A,-1,0
291,Innovation / New Prairie High School,1434,Vocal Motion / Wawasee High School,1500,0
292,Harmony Gold / Walsh Jesuit High School,1432,Music Warehouse / Edgewood High School,1558,0
293,Silver Connection / Monona Grove High School,1431,Vintage 2018 / Neenah High School,1516,0
294,Encore / Jasper High School,1431,N/A,-1,0
295,Synergy / Johnston High School,1431,N/A,-1,0
296,Belles et Beaux / Plainfield High School,1431,Knight Moves / Norwell High School,1453,0
297,You've Got Male / Mt. Zion High School,1431,N/A,-1,0
298,Vintage 2016 / Neenah High School,1428,N/A,-1,0
299,Show Cards / Colerain High School,1428,She-Notes / Olentangy High School,1500,0
300,Royal Harmony / North Royalton High School,1427,N/A,-1,0
301,J City Riot / Jefferson City High School,1427,New Score Singers / Smith-Cotton High School,1510,0
302,Sounds / Ben Davis High School,1427,N/A,-1,0
303,FortissiBROS / Fairfield Senior High School,1427,N/A,-1,0
304,Upstage Revolution / Hastings High School,1427,N/A,-1,0
305,Singers / Seward High School,1426,N/A,-1,0
306,Scarlet Knights / Bishop Neumann High School,1426,N/A,-1,0
307,Swingsingers / Batavia High School,1426,Amplitude / Bloomington Expressive Arts Training (BEAT),1500,0
308,Amplitude / Bloomington Expressive Arts Training (BEAT),1426,N/A,-1,0
309,Revelation / Bloomington Expressive Arts Training (BEAT),1426,N/A,-1,0
310,Prismatic Sensations / Groton High School,1425,N/A,-1,0
311,Connection / Warren Central High School,1425,N/A,-1,0
312,Vocal Intensity / Robert C. Byrd High School,1425,Entertainers / Grafton High School,1500,0
313,Radica / Briarwood Christian School,1425,N/A,-1,0
314,Rhythm in Red / Vermillion High School,1425,N/A,-1,0
315,Singers / Sullivan High School,1424,Delegation / Danville High School,1586,0
316,Vocal Gold / Southeast Polk High School,1424,N/A,-1,0
317,Vocal Chords / Danville High School,1424,N/A,-1,0
318,Titan Express / Papillion-La Vista South High School,1423,N/A,-1,0
319,Impressions / Bartlett High School,1422,N/A,-1,0
320,Northern Lights / Don Mills Collegiate Institute,1422,N/A,-1,0
321,High Frequency / Whitman Hanson Regional High School,1422,N/A,-1,0
322,Powerhouse / Pleasant Hill High School,1422,N/A,-1,0
323,Sudden Impact / Ottumwa High School,1422,Infinity / Des Moines Lincoln High School,1577,0
324,Top Twenty / Kenton High School,1421,N/A,-1,0
325,High Heeled Harmony / Naperville North High School,1421,N/A,-1,0
326,The Current / Waconia High School,1421,N/A,-1,0
327,Sensations / Springfield Southeast High School,1420,N/A,-1,0
328,Encores / Enterprise High School,1419,N/A,-1,0
329,Rhapsody In Blue / Hamilton High School,1419,Prominent Rendition / Teays Valley High School,1580,0
330,Ovations / Opelika High School,1419,N/A,-1,0
331,Accents / Avon High School,1419,Goldenaires / Decatur Central High School,1500,0
332,Touch of Class / Grove City High School,1418,Harding Singers / Marion Harding High School,1585,0
333,The Doods / Grand Island Northwest High School,1418,N/A,-1,0
334,Spectrum / Maryville High School,1418,N/A,-1,0
335,Viva di Voce / Timberview High School,1417,N/A,-1,0
336,Falcon Pizzazz / Timber Creek High School,1417,N/A,-1,0
337,Adrenaline / Atchison High School,1416,Suite Sounds / Carthage Senior High School,1500,0
338,Flight / Wichita All-City,1416,N/A,-1,0
339,Gold Horizons / Northeast Jones Jr/Sr High School,1416,Imagination / West Jones High School,1569,1
340,Select Sound / Carroll High School,1416,N/A,-1,0
341,Pizzaz / Purvis High School,1415,N/A,-1,0
342,Breaking Cylence / Harlan Community High School,1415,N/A,-1,0
343,Vocal Locomotion / Van Meter Jr/Sr High School,1415,N/A,-1,0
344,Knight Moves / Norwell High School,1415,Classic Connection / DeKalb High School,1474,0
345,Touch of Class / Sissonville High School,1415,High Definition / Tallmadge High School,1500,0
346,Pop Singers / Jefferson High School,1414,N/A,-1,0
347,Silver Streak / Fishers High School,1413,N/A,-1,0
348,Locomotion / Altoona High School,1413,N/A,-1,0
349,Rebel Rhapsody / Roncalli High School,1412,N/A,-1,0
350,CN CeNsation / Central Noble Jr/Sr High School,1412,N/A,-1,0
351,Panache / Oliver Ames High School,1411,N/A,-1,0
352,Voices 'N Harmony / Lincoln Northeast High School,1411,N/A,-1,0
353,Act II / Neenah High School,1410,N/A,-1,0
354,Vibrations / Keokuk High School,1410,N/A,-1,0
355,Bravo / Pella High School,1410,N/A,-1,0
356,Express / Onalaska High School,1410,N/A,-1,0
357,Back To Bass-ics / Andover High School,1410,N/A,-1,0
358,Pop Vox / Everett High School,1410,N/A,-1,0
359,Nothin' But Treble / Andover High School,1410,N/A,-1,0
360,Vocal Motion / Windsor Locks High School,1410,N/A,-1,0
361,Expressions / Fairfield Jr/Sr High School,1410,N/A,-1,0
362,High Voltage / Emmetsburg High School,1409,Magnifique / Bishop Heelan Catholic School,1500,0
363,Choraliers / Reedsburg Area High School,1409,N/A,-1,0
364,Blue Vibrations / Davenport Central High School,1408,N/A,-1,0
365,Esprit / Wheaton Warrenville South High School,1408,N/A,-1,0
366,Crimson Heat / New Palestine High School,1408,N/A,-1,0
367,Heat Wave / Hurricane High School,1408,N/A,-1,0
368,City Lights / Iowa City High School,1408,N/A,-1,0
369,Cliff Notes / Midlothian Heritage High School,1407,N/A,-1,0
370,Silver Elite / Legacy High School,1407,N/A,-1,0
371,Allure / Loveland High School,1407,N/A,-1,0
372,Rhapsody / McNeil High School,1407,N/A,-1,0
373,Knight Lights / Northwest High School,1407,N/A,-1,0
374,Heritage Singers / Franklin Community High School,1406,Music Warehouse / Edgewood High School,1595,0
375,Renaissance / Cleveland High School,1405,N/A,-1,0
376,CHS Glee Club / Cathedral High School,1403,N/A,-1,0
377,GleeCVI / Guelph Collegiate Vocational Institute,1403,N/A,-1,0
378,8th Street Singing Company / Tift County High School,1403,Encores / Enterprise High School,1514,0
379,River City Revue / Hannibal High School,1403,New Score Singers / Smith-Cotton High School,1510,2
380,Sound Surge / Biloxi High School,1403,N/A,-1,0
381,Adrenaline / South Hadley High School,1403,N/A,-1,0
382,Premiere / Atlantic High School,1402,N/A,-1,0
